Date,Monthly Return,Monthly Close,Dividend,Dividend Yield,Total Return,Cumulative Return
2013-07,0.0458717075448873,9.4036,0.0,0.0,0.0458717075448873,1.430222511251728
2013-08,-0.0353798656721656,9.0709,0.0,0.0,-0.0353798656721656,1.3796214309223345
2013-09,0.0268675926478867,9.3146,0.077,0.00826659223155047,0.03513418487943717,1.4280933053399933
2013-10,0.0499256325888466,9.7796,0.0,0.0,0.0499256325888466,1.4993917670049894
2013-11,0.0254740448574033,10.0287,0.0,0.0,0.0254740448574033,1.537587340136496
2013-12,0.0118686929441425,10.1478,0.083,0.008179112714085812,0.020047805658228314,1.5684125923141046
2014-01,-0.0444626303637041,9.6966,0.0,0.0,-0.0444626303637041,1.4986768429642636
2014-02,0.0388237259993686,10.073,0.0,0.0,0.0388237259993686,1.556861062077107
2014-03,0.0195623299796889,10.2701,0.083,0.008081712933661795,0.027644042913350694,1.5998989960872914
2014-04,0.0181819701336201,10.4568,0.0,0.0,0.0181819701336201,1.6289883118509594
2014-05,0.0133266865886605,10.5962,0.0,0.0,0.0133266865886605,1.6506973285395883
2014-06,0.0135952205448885,10.7402,0.09,0.008379732221001471,0.021974952765889972,1.6869713243650264
2014-07,-0.0172459552945781,10.555,0.0,0.0,-0.0172459552945781,1.657877892321792
2014-08,0.0342993797639656,10.917,0.0,0.0,0.0342993797639656,1.7147420757528202
2014-09,-0.0087401979394682,10.8216,0.085,0.007854661048273823,-0.0008855368911943762,1.7132236083858579
2014-10,0.0197095587438262,11.0349,0.0,0.0,0.0197095587438262,1.746990489736649
2014-11,0.029755674044001,11.3633,0.0,0.0,0.029755674044001,1.7989733693072225
2014-12,-0.0090526944617214,11.2604,0.092,0.0081702248587972,-0.0008824696029242005,1.7973858299923389
2015-01,-0.0311166616923732,10.91,0.0,0.0,-0.0311166616923732,1.741457183189802
2015-02,0.0523180750712022,11.4808,0.0,0.0,0.0523180750712022,1.8325668708332106
2015-03,-0.0300271221880696,11.1361,0.09,0.008081823977873761,-0.021945298210195842,1.7923506443626502
2015-04,0.0076123135030721,11.2208,0.0,0.0,0.0076123135030721,1.805994579374972
2015-05,0.0050365076474021,11.2773,0.0,0.0,0.0050365076474021,1.815090484885161
2015-06,-0.0405914512712312,10.8196,0.102,0.009427335576176568,-0.03116411569505463,1.7585247950172072
2015-07,0.0070516476203488,10.8959,0.0,0.0,0.0070516476203488,1.7709252922033147
2015-08,-0.0531640191745371,10.3166,0.0,0.0,-0.0531640191745371,1.676775786011945
2015-09,-0.0153384092525752,10.1584,0.1,0.0098440699322728,-0.0054943393203024,1.6675630108795285
2015-10,0.0876216623303178,11.0485,0.0,0.0,0.0876216623303178,1.8136776539333428
2015-11,0.0028136023812557,11.0795,0.0,0.0,0.0028136023812557,1.81878062169928
2015-12,-0.0095116573407022,10.9742,0.091,0.008292176195075723,-0.0012194811456264776,1.8165626530230867
2016-01,-0.0228217191959151,10.7237,0.0,0.0,-0.0228217191959151,1.7751055702540073
2016-02,0.0074309281100972,10.8034,0.0,0.0,0.0074309281100972,1.7882962521343981
2016-03,0.0561115582260631,11.4096,0.099,0.008676903660075726,0.06478846188613882,1.9041572157069324
2016-04,-0.0017457627472817,11.3897,0.0,0.0,-0.0017457627472817,1.9008330089747836
2016-05,0.0139929543305878,11.549,0.0,0.0,0.0139929543305878,1.9274312784594416
2016-06,0.0211924701256545,11.7938,0.106,0.00898777323678543,0.030180243362439928,1.985601623507726
2016-07,0.0284751030549945,12.1296,0.0,0.0,0.0284751030549945,2.042141834363273
2016-08,-0.0032849691257244,12.0898,0.0,0.0,-0.0032849691257244,2.0354334614870395
2016-09,0.0018380444677235,12.112,0.081,0.006687582562747689,0.008525627030471189,2.052786808025019
2016-10,-0.0155992416278561,11.9231,0.0,0.0,-0.0155992416278561,2.0207648905961615
2016-11,0.0326530155184132,12.3124,0.0,0.0,0.0326530155184132,2.0867489579278624
2016-12,0.022241773950947,12.5862,0.133,0.010567129077878948,0.03280890302882595,2.155212902134021
2017-01,-0.0048198036723706,12.5256,0.0,0.0,-0.0048198036723706,2.144825199073575
2017-02,0.0341329537796606,12.9531,0.0,0.0,0.0341329537796606,2.2180344184590046
2017-03,-0.005798417737875,12.878,0.109,0.008464047212300046,0.002665629474425046,2.223946876380138
2017-04,0.0024673475236549,12.9098,0.0,0.0,0.0024673475236549,2.229434126198315
2017-05,0.0174537160978207,13.1351,0.0,0.0,0.0174537160978207,2.2683460364957733
2017-06,-0.0009562803938122,13.1225,0.11,0.00838254905696323,0.00742626866315103,2.2851913835837845
2017-07,0.0166298134314963,13.3408,0.0,0.0,0.0166298134314963,2.323193689948046
2017-08,-0.0002181743524753,13.3379,0.0,0.0,-0.0002181743524753,2.322686828669067
2017-09,0.0284796821910284,13.7177,0.115,0.008383329566909905,0.036863011757938303,2.4083080605443032
2017-10,0.0361110589700968,14.2131,0.0,0.0,0.0361110589700968,2.495274614936778
2017-11,0.0420704030880274,14.811,0.0,0.0,0.0420704030880274,2.6002518238024908
2017-12,0.0126659236121977,14.9986,0.115,0.0076673822890136415,0.02033330590121134,2.6531235395560495
2018-01,0.0455341758907086,15.6816,0.0,0.0,0.0455341758907086,2.773931333465974
2018-02,-0.0562616205982208,14.7993,0.0,0.0,-0.0562616205982208,2.6178654612169945
2018-03,-0.0289165073644198,14.3714,0.087,0.006053689967574488,-0.022862817396845314,2.558013681207682
2018-04,-0.0112175861873776,14.2101,0.0,0.0,-0.0112175861873776,2.529318942270244
2018-05,0.0179456015333796,14.4652,0.0,0.0,0.0179456015333796,2.574709092159055
2018-06,0.0069672517805297,14.5659,0.135,0.00926822235495232,0.01623547413548202,2.6165107150311937
2018-07,0.0454453286559495,15.2279,0.0,0.0,0.0454453286559495,2.7354189044075996
2018-08,0.0228991149830619,15.5766,0.0,0.0,0.0228991149830619,2.7980575764264706
2018-09,0.0124200648885022,15.7701,0.122,0.00773615893367829,0.02015622382218049,2.8544558512042704
2018-10,-0.0590568832762824,14.8387,0.0,0.0,-0.0590568832762824,2.685880585182398
2018-11,0.0336874419849382,15.3386,0.0,0.0,0.0336874419849382,2.776361031574202
2018-12,-0.0813138868934247,14.0914,0.135,0.009580311395602992,-0.07173357549782171,2.577202727906564
2019-01,0.0604640538932734,14.9434,0.0,0.0,0.0604640538932734,2.733030852540598
2019-02,0.0405540676121727,15.5494,0.0,0.0,0.0405540676121727,2.8438663705206833
2019-03,0.0086821420922464,15.6844,0.117,0.0074596414271505445,0.016141783519396945,2.889771445831721
2019-04,0.0321350247216818,16.1884,0.0,0.0,0.0321350247216818,2.9826343226835337
2019-05,-0.0759823064715836,14.9584,0.0,0.0,-0.0759823064715836,2.756006887484729
2019-06,0.0643801310933178,15.9214,0.14,0.008793196578190362,0.07317332767150816,2.9576730825275823
2019-07,0.0165819766894064,16.1854,0.0,0.0,0.0165819766894064,3.0067171486369397
2019-08,-0.0129749937042051,15.9754,0.0,0.0,-0.0129749937042051,2.96770501256305
2019-09,0.0379680217323419,16.582,0.162,0.00976962971897238,0.047737651451314284,3.1093762800631035
2019-10,0.0135084726013428,16.806,0.0,0.0,0.0135084726013428,3.151379204349601
2019-11,0.028278316790691,17.2812,0.0,0.0,0.028278316790691,3.2404949038177953
2019-12,0.0228408823384305,17.6759,0.155,0.008769001861291363,0.03160988419972186,3.3429265724772645
2020-01,-0.01761056292791,17.3646,0.0,0.0,-0.01761056292791,3.2840557537092714
2020-02,-0.093497561586968,15.7411,0.0,0.0,-0.093497561586968,2.977004548621802
2020-03,-0.1279564267839981,13.7269,0.147,0.010708900042981298,-0.11724752674101681,2.627958128199139
2020-04,0.1260561462876765,15.4573,0.0,0.0,0.1260561462876765,2.9592284024452984
2020-05,0.03691997193015,16.028,0.0,0.0,0.03691997193015,3.0684830319984817
2020-06,-0.0146611361218744,15.793,0.147,0.009307921230925094,-0.005353214890949306,3.052056782938962
2020-07,0.0529470797316375,16.6292,0.0,0.0,0.0529470797316375,3.2136542767707166
2020-08,0.0512018443592485,17.4806,0.0,0.0,0.0512018443592485,3.378199302874364
2020-09,-0.0345671851351633,16.8764,0.181,0.01072503614514944,-0.023842148990013856,3.297655771777273
2020-10,0.0037975500428173,16.9404,0.0,0.0,0.0037975500428173,3.3101787845945827
2020-11,0.1316881254592321,19.1713,0.0,0.0,0.1316881254592321,3.7460900236727626
2020-12,0.0210123382234213,19.5741,0.201,0.010268671356537465,0.03128100957995877,3.863271501590658
2021-01,-0.009042545831488,19.3971,0.0,0.0,-0.009042545831488,3.828337691978043
2021-02,0.0605724640296208,20.5721,0.0,0.0,0.0605724640296208,4.060229539118625
2021-03,0.0817387668290114,22.2536,0.168,0.007549340331451991,0.0892881071604634,4.422759749303528
2021-04,0.0220788890384997,22.7449,0.0,0.0,0.0220788890384997,4.520409371052343
2021-05,0.0322017794698488,23.4774,0.0,0.0,0.0322017794698488,4.665974596732409
2021-06,-0.0170284061869688,23.0776,0.18,0.007799771206711269,-0.00922863498025753,4.622914020352011
2021-07,0.0064797126313567,23.2271,0.0,0.0,0.0064797126313567,4.652869174723362
2021-08,0.0208908872954847,23.7124,0.0,0.0,0.0208908872954847,4.7500717402531425
2021-09,-0.0445301901809869,22.6564,0.196,0.008650977207323317,-0.03587921297366359,4.57964290464442
2021-10,0.0440462142487505,23.6544,0.0,0.0,0.0440462142487505,4.781358837205158
2021-11,-0.0205134713745788,23.1691,0.0,0.0,-0.0205134713745788,4.68327656956656
2021-12,0.0731568211607813,24.8641,0.207,0.008325256092116746,0.08148207725289805,5.064879672804671
2022-01,-0.0273414462763004,24.1843,0.0,0.0,-0.0273414462763004,4.926398537334756
2022-02,-0.0193333542594374,23.7167,0.0,0.0,-0.0193333542594374,4.831154729189289
2022-03,0.0299324454738467,24.4266,0.173,0.0070824429105974624,0.03701488838444416,5.00997938225821
2022-04,-0.0411966743377162,23.4203,0.0,0.0,-0.0411966743377162,4.8035848932086465
2022-05,0.0390005605503966,24.3337,0.0,0.0,0.0390005605503966,4.990927396695201
2022-06,-0.0795571932696399,22.3978,0.235,0.01049210190286546,-0.06906509136677444,4.64622854003751
2022-07,0.0390897178884721,23.2733,0.0,0.0,0.0390897178884721,4.827848302912944
2022-08,-0.0272741145339558,22.6386,0.0,0.0,-0.0272741145339558,4.696173015346733
2022-09,-0.0741530619870574,20.9599,0.212,0.010114552073244623,-0.06403850991381278,4.395437093146471
2022-10,0.11214799591519,23.3105,0.0,0.0,0.11214799591519,4.888376554314137
2022-11,0.0683540291329936,24.9038,0.0,0.0,0.0683540291329936,5.222516787720768
2022-12,-0.0429493237346441,23.8342,0.234,0.009817824806370678,-0.033131498928273426,5.049486978365508
2023-01,0.0207836057657797,24.3296,0.0,0.0,0.0207836057657797,5.154433525043295
2023-02,-0.033199236577487,23.5219,0.0,0.0,-0.033199236577487,4.9833102670224525
2023-03,-0.0104778249846843,23.2754,0.199,0.008549799358979867,-0.0019280256257044326,4.973702317126797
2023-04,-0.0080645610676702,23.0877,0.0,0.0,-0.0080645610676702,4.933591591057915
2023-05,-0.0410637833129332,22.1396,0.0,0.0,-0.0410637833129332,4.730999655008204
2023-06,0.053182295966581,23.3171,0.222,0.009520909547070605,0.0627032055136516,5.027648498661198
2023-07,0.0418617370190568,24.2932,0.0,0.0,0.0418617370190568,5.238114597936408
2023-08,-0.014935284620712,23.9303,0.0,0.0,-0.014935284620712,5.159881865540322
2023-09,-0.0420385398447616,22.9243,0.218,0.009509559724833474,-0.03252898011992813,4.992036170914983
2023-10,-0.0381572116056631,22.0496,0.0,0.0,-0.0381572116056631,4.801553990398256
2023-11,0.0630326936468188,23.4395,0.0,0.0,0.0630326936468188,5.10420887210369
2023-12,0.0630497280908253,24.9173,0.247,0.009912791514329401,0.07296251960515471,5.476624812003359
2024-01,0.0014449033018597,24.9533,0.0,0.0,0.0014449033018597,5.48453800527727
2024-02,0.0183630689811893,25.4115,0.0,0.0,0.0183630689811893,5.585250954998131
2024-03,0.0385110971919537,26.3902,0.204,0.007730142249774537,0.046241239441728234,5.84351988175034
2024-04,-0.0451444693704782,25.1988,0.0,0.0,-0.0451444693704782,5.579717277432882
2024-05,0.0205221601362335,25.7159,0.0,0.0,0.0205221601362335,5.694225128915268
2024-06,-0.0103093234641836,25.4508,0.275,0.010805161330881545,0.000495837866697945,5.697048541355687
2024-07,0.0619855710137859,27.0284,0.0,0.0,0.0619855710137859,6.050183348284876
2024-08,0.0236135001427244,27.6666,0.0,0.0,0.0236135001427244,6.193049353643111
2024-09,0.0,27.6666,0.252,0.009108455683025743,0.009108455683025743,6.249458469223559
2024-10,0.0018927585285473,27.719,0.0,0.0,0.0018927585285473,6.2612871850399845
2024-11,0.0460503694451541,28.9955,0.0,0.0,0.0460503694451541,6.5496217731132855
2024-12,-0.0662109934780195,27.0757,0.265,0.009787373918310515,-0.05642361955970898,6.180068405927155
2025-01,0.0186676157038891,27.5811,0.0,0.0,0.0186676157038891,6.29543554795275
2025-02,0.0255120973547544,28.2847,0.0,0.0,0.0255120973547544,6.456045312542702
2025-03,-0.0114811505561606,27.96,0.249,0.00890557939914163,-0.0025755711570189695,6.43941730844731
2025-04,-0.0765378919785755,25.82,0.0,0.0,-0.0765378919785755,5.9465578820884
2025-05,0.0232378152037702,26.42,0.0,0.0,0.0232378152037702,6.084742895250893
