Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1998-12-31,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.0163555919423251,0.01308447355386008,0.00981335516539506,0.00654223677693004,0.00327111838846502,0.0,0.01308447355386008,0.00981335516539506,0.00654223677693004,0.00327111838846502,0.0
1999-01-31,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.008806237193656525,0.00704498975492522,0.005283742316193915,0.00352249487746261,0.001761247438731305,0.0,0.00704498975492522,0.005283742316193915,0.00352249487746261,0.001761247438731305,0.0
1999-02-28,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0080170930420481,-0.0064136744336384804,-0.00481025582522886,-0.0032068372168192402,-0.0016034186084096201,0.0,-0.0064136744336384804,-0.00481025582522886,-0.0032068372168192402,-0.0016034186084096201,0.0
1999-03-31,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.010366936317128076,0.008293549053702462,0.006220161790276845,0.004146774526851231,0.0020733872634256154,0.0,0.008293549053702462,0.006220161790276845,0.004146774526851231,0.0020733872634256154,0.0
1999-04-30,0.016640741440752886,0.01711721014503104,0.018308381905726423,0.01949955366642181,0.020690725427117196,0.02188189718781258,0.017355444497170115,0.0185466162578655,0.019737788018560888,0.02092895977925627,0.022120131539951654,0.009493710876580574,0.00759496870126446,0.005696226525948344,0.00379748435063223,0.001898742175316115,0.0,0.00759496870126446,0.005696226525948344,0.00379748435063223,0.001898742175316115,0.0
1999-05-31,-0.015140429347975496,-0.015768695414760024,-0.017339360581721343,-0.01891002574868266,-0.020480690915643984,-0.022051356082605302,-0.016082828448152287,-0.01765349361511361,-0.019224158782074927,-0.020794823949036246,-0.022365489115997568,-0.005716438346207575,-0.00457315067696606,-0.0034298630077245445,-0.00228657533848303,-0.001143287669241515,0.0,-0.00457315067696606,-0.0034298630077245445,-0.00228657533848303,-0.001143287669241515,0.0
1999-06-30,0.046096512952664044,0.04824665134181433,0.05362199731469005,0.05899734328756577,0.06437268926044148,0.06974803523331721,0.049321720536389474,0.054697066509265195,0.060072412482140916,0.06544775845501663,0.07082310442789236,0.013844437115409725,0.01107554969232778,0.008306662269245835,0.00553777484616389,0.002768887423081945,0.0,0.01107554969232778,0.008306662269245835,0.00553777484616389,0.002768887423081945,0.0
1999-07-31,-0.013124070276312256,-0.013481986742269046,-0.014376777907161027,-0.015271569072053006,-0.016166360236944986,-0.017061151401836967,-0.013660944975247443,-0.014555736140139424,-0.015450527305031402,-0.016345318469923382,-0.017240109634815363,-0.007755323286960375,-0.006204258629568301,-0.004653193972176225,-0.0031021293147841505,-0.0015510646573920752,0.0,-0.006204258629568301,-0.004653193972176225,-0.0031021293147841505,-0.0015510646573920752,0.0
1999-08-31,0.015105077495465835,0.01619840539173064,0.01893172513239265,0.021665044873054658,0.024398364613716667,0.02713168435437868,0.016745069339863042,0.01947838908052505,0.02221170882118706,0.024945028561849072,0.027678348302511084,-0.001294840948506225,-0.00103587275880498,-0.000776904569103735,-0.00051793637940249,-0.000258968189701245,0.0,-0.00103587275880498,-0.000776904569103735,-0.00051793637940249,-0.000258968189701245,0.0
1999-09-30,-0.0030711306179454848,-0.0029035935505144586,-0.0024847508819368937,-0.002065908213359329,-0.0016470655447817636,-0.0012282228762041988,-0.0028198250167989452,-0.0024009823482213804,-0.0019821396796438156,-0.0015632970110662503,-0.0011444543424886855,-0.005584186629410875,-0.0044673493035287,-0.0033505119776465245,-0.00223367465176435,-0.001116837325882175,0.0,-0.0044673493035287,-0.0033505119776465245,-0.00223367465176435,-0.001116837325882175,0.0
1999-10-31,0.043745009712329114,0.04559339459946461,0.05021435681730335,0.05483531903514209,0.05945628125298083,0.06407724347081957,0.04651758704303236,0.051138549260871094,0.05575951147870983,0.06038047369654857,0.06500143591438733,0.016019236405296674,0.012815389124237339,0.009611541843178004,0.0064076945621186696,0.0032038472810593348,0.0,0.012815389124237339,0.009611541843178004,0.0064076945621186696,0.0032038472810593348,0.0
1999-11-30,0.03952426185464757,0.041881674273346915,0.04777520532009526,0.0536687363668436,0.05956226741359194,0.06545579846034029,0.04306038048269658,0.04895391152944493,0.05484744257619327,0.06074097362294161,0.06663450466968997,0.0041630755741575,0.003330460459326,0.0024978453444944996,0.001665230229663,0.0008326151148315,0.0,0.003330460459326,0.0024978453444944996,0.001665230229663,0.0008326151148315,0.0
1999-12-31,0.08723662455837795,0.09210057859624729,0.10426046369092064,0.11642034878559397,0.12858023388026732,0.14074011897494068,0.09453255561518197,0.1066924407098553,0.11885232580452865,0.13101221089920198,0.14317209599387534,0.014277313990337924,0.01142185119227034,0.008566388394202755,0.00571092559613517,0.002855462798067585,0.0,0.01142185119227034,0.008566388394202755,0.00571092559613517,0.002855462798067585,0.0
2000-01-31,-0.01798735198142424,-0.018356720103090286,-0.0192801404072554,-0.020203560711420515,-0.02112698101558563,-0.022050401319750744,-0.01854140416392331,-0.01946482446808842,-0.02038824477225354,-0.02131166507641865,-0.022235085380583768,-0.01244683015643355,-0.00995746412514684,-0.007468098093860129,-0.00497873206257342,-0.00248936603128671,0.0,-0.00995746412514684,-0.007468098093860129,-0.00497873206257342,-0.00248936603128671,0.0
2000-02-29,0.05326677492415962,0.05707166217634852,0.06658388030682078,0.07609609843729302,0.08560831656776527,0.09512053469823753,0.05897410580244298,0.06848632393291523,0.07799854206338748,0.08751076019385973,0.09702297832433199,-0.003806533858673875,-0.0030452270869391,-0.002283920315204325,-0.00152261354346955,-0.000761306771734775,0.0,-0.0030452270869391,-0.002283920315204325,-0.00152261354346955,-0.000761306771734775,0.0
2000-03-31,0.031956965121740975,0.03247219152969552,0.033760257549581875,0.03504832356946823,0.03633638958935458,0.03762445560924094,0.03272980473367279,0.034017870753559144,0.0353059367734455,0.03659400279333186,0.03788206881321821,0.02422856900242285,0.01938285520193828,0.014537141401453709,0.00969142760096914,0.00484571380048457,0.0,0.01938285520193828,0.014537141401453709,0.00969142760096914,0.00484571380048457,0.0
2000-04-30,-0.04919098739429607,-0.05188504786816205,-0.05862019905282702,-0.06535535023749199,-0.07209050142215695,-0.07882565260682192,-0.053232078105095046,-0.05996722928976001,-0.06670238047442498,-0.07343753165908995,-0.08017268284375492,-0.008780080286306275,-0.00702406422904502,-0.005268048171783764,-0.00351203211452251,-0.001756016057261255,0.0,-0.00702406422904502,-0.005268048171783764,-0.00351203211452251,-0.001756016057261255,0.0
2000-05-31,-0.04073815931738849,-0.043191994275803364,-0.04932658167184052,-0.05546116906787769,-0.06159575646391485,-0.06773034385995201,-0.044418911755010795,-0.05055349915104796,-0.05668808654708512,-0.06282267394312228,-0.06895726133915946,-0.0039306349411655,-0.0031445079529324005,-0.0023583809646993002,-0.0015722539764662002,-0.0007861269882331001,0.0,-0.0031445079529324005,-0.0023583809646993002,-0.0015722539764662002,-0.0007861269882331001,0.0
2000-06-30,0.04213867168002867,0.04461988199842569,0.05082290779441823,0.05702593359041078,0.06322895938640333,0.06943198518239586,0.0458604871576242,0.05206351295361674,0.058266538749609284,0.06446956454560183,0.07067259034159439,0.0049205169040734,0.00393641352325872,0.00295231014244404,0.00196820676162936,0.00098410338081468,0.0,0.00393641352325872,0.00295231014244404,0.00196820676162936,0.00098410338081468,0.0
2000-07-31,-0.01676823859133949,-0.017624420502084317,-0.01976487527894638,-0.021905330055808445,-0.02404578483267051,-0.026186239609532577,-0.01805251145745673,-0.020192966234318793,-0.022333421011180857,-0.02447387578804292,-0.02661433056490499,-0.0039255099301671,-0.0031404079441336805,-0.00235530595810026,-0.0015702039720668403,-0.0007851019860334201,0.0,-0.0031404079441336805,-0.00235530595810026,-0.0015702039720668403,-0.0007851019860334201,0.0
2000-08-31,0.05721565831181729,0.05994102625989839,0.06675444613010112,0.07356786600030386,0.08038128587050661,0.08719470574070934,0.06130371023393894,0.06811713010414168,0.07493054997434442,0.08174396984454715,0.08855738971474991,0.01633513909060085,0.013068111272480682,0.009801083454360511,0.006534055636240341,0.0032670278181201706,0.0,0.013068111272480682,0.009801083454360511,0.006534055636240341,0.0032670278181201706,0.0
2000-09-30,-0.051723055132704115,-0.05425688668922053,-0.060591465580511567,-0.06692604447180261,-0.07326062336309365,-0.0795952022543847,-0.05552380246747874,-0.06185838135876978,-0.06819296025006082,-0.07452753914135186,-0.08086211803264291,-0.013715581784957876,-0.010972465427966302,-0.008229349070974725,-0.005486232713983151,-0.0027431163569915755,0.0,-0.010972465427966302,-0.008229349070974725,-0.005486232713983151,-0.0027431163569915755,0.0
2000-10-31,-0.024989942054874936,-0.02657796608081643,-0.030548026145670166,-0.0345180862105239,-0.03848814627537763,-0.04245820634023137,-0.027371978093787178,-0.03134203815864091,-0.035312098223494646,-0.039282158288348384,-0.04325221835320212,-0.001169581665752525,-0.0009356653326020201,-0.000701748999451515,-0.00046783266630101003,-0.00023391633315050501,0.0,-0.0009356653326020201,-0.000701748999451515,-0.00046783266630101003,-0.00023391633315050501,0.0
2000-11-30,-0.08739539335715449,-0.09197753944956247,-0.10343290468058243,-0.11488826991160238,-0.12634363514262234,-0.13779900037364232,-0.09426861249576647,-0.10572397772678642,-0.11717934295780638,-0.12863470818882633,-0.1400900734198463,-0.018663201971034726,-0.014930561576827782,-0.011197921182620835,-0.007465280788413891,-0.0037326403942069455,0.0,-0.014930561576827782,-0.011197921182620835,-0.007465280788413891,-0.0037326403942069455,0.0
2000-12-31,-0.023261217250948044,-0.024724864818240003,-0.028383983736469897,-0.03204310265469979,-0.03570222157292969,-0.03936134049115959,-0.025456688601885984,-0.029115807520115878,-0.03277492643834577,-0.03643404535657566,-0.04009316427480556,-0.001306503741568675,-0.0010452029932549402,-0.000783902244941205,-0.0005226014966274701,-0.00026130074831373504,0.0,-0.0010452029932549402,-0.000783902244941205,-0.0005226014966274701,-0.00026130074831373504,0.0
2001-01-31,0.04156436271024651,0.04359433168847546,0.04866925413404782,0.053744176579620176,0.058819099025192535,0.0638940214707649,0.04460931617758993,0.04968423862316229,0.05475916106873465,0.05983408351430701,0.06490900595987936,0.01111482803681235,0.00889186242944988,0.00666889682208741,0.00444593121472494,0.00222296560736247,0.0,0.00889186242944988,0.00666889682208741,0.00444593121472494,0.00222296560736247,0.0
2001-02-28,-0.10246279077839116,-0.10770384622363871,-0.12080648483675757,-0.13390912344987643,-0.1470117620629953,-0.16011440067611415,-0.11032437394626247,-0.12342701255938134,-0.1365296511725002,-0.14963228978561904,-0.16273492839873793,-0.023846959099677975,-0.019077567279742382,-0.014308175459806784,-0.009538783639871191,-0.0047693918199355955,0.0,-0.019077567279742382,-0.014308175459806784,-0.009538783639871191,-0.0047693918199355955,0.0
2001-03-31,-0.06648542967435422,-0.06998384070411337,-0.0787298682785112,-0.08747589585290902,-0.09622192342730684,-0.10496795100170468,-0.07173304621899293,-0.08047907379339075,-0.08922510136778859,-0.09797112894218642,-0.10671715651658426,-0.01400926422796725,-0.0112074113823738,-0.00840555853678035,-0.0056037056911869,-0.00280185284559345,0.0,-0.0112074113823738,-0.00840555853678035,-0.0056037056911869,-0.00280185284559345,0.0
2001-04-30,0.07499974851265113,0.07857573170674953,0.08751568969199551,0.09645564767724149,0.10539560566248746,0.11433556364773345,0.08036372330379872,0.0893036812890447,0.09824363927429068,0.10718359725953666,0.11612355524478266,0.02136000060117525,0.0170880004809402,0.012816000360705149,0.0085440002404701,0.00427200012023505,0.0,0.0170880004809402,0.012816000360705149,0.0085440002404701,0.00427200012023505,0.0
2001-05-31,-0.010632332530260644,-0.011247723026593222,-0.012786199267424667,-0.014324675508256111,-0.01586315174908756,-0.017401627989919004,-0.011555418274759512,-0.013093894515590957,-0.0146323707564224,-0.016170846997253848,-0.017709323238085294,-0.001401475085271975,-0.00112118006821758,-0.0008408850511631849,-0.00056059003410879,-0.000280295017054395,0.0,-0.00112118006821758,-0.0008408850511631849,-0.00056059003410879,-0.000280295017054395,0.0
2001-06-30,0.0005485660765202202,0.0009822901211462383,0.0020666002327112826,0.0031509103442763278,0.004235220455841373,0.005319530567406418,0.0011991521434592473,0.0022834622550242916,0.003367772366589337,0.004452082478154382,0.005536392589719427,-0.00595729459287005,-0.00476583567429604,-0.00357437675572203,-0.00238291783714802,-0.00119145891857401,0.0,-0.00476583567429604,-0.00357437675572203,-0.00238291783714802,-0.00119145891857401,0.0
2001-07-31,-0.02841335324599319,-0.0301376547489228,-0.034448408506246815,-0.038759162263570825,-0.04306991602089484,-0.04738066977821886,-0.0309998055003876,-0.035310559257711614,-0.03962131301503563,-0.04393206677235965,-0.048242820529683664,-0.0025488307020491,-0.00203906456163928,-0.00152929842122946,-0.00101953228081964,-0.00050976614040982,0.0,-0.00203906456163928,-0.00152929842122946,-0.00101953228081964,-0.00050976614040982,0.0
2001-08-31,-0.051686667967289227,-0.054143558717243453,-0.06028578559212902,-0.06642801246701457,-0.07257023934190013,-0.0787124662167857,-0.05537200409222057,-0.061514230967106134,-0.06765645784199169,-0.07379868471687724,-0.07994091159176281,-0.014833306717975874,-0.0118666453743807,-0.008899984030785525,-0.00593332268719035,-0.002966661343595175,0.0,-0.0118666453743807,-0.008899984030785525,-0.00593332268719035,-0.002966661343595175,0.0
2001-09-30,-0.0830610052539775,-0.08723790603186374,-0.09768015797657933,-0.10812240992129493,-0.11856466186601053,-0.12900691381072613,-0.08932635642080686,-0.09976860836552245,-0.11021086031023805,-0.12065311225495365,-0.13109536419966925,-0.020407493585683924,-0.01632599486854714,-0.012244496151410354,-0.00816299743427357,-0.004081498717136785,0.0,-0.01632599486854714,-0.012244496151410354,-0.00816299743427357,-0.004081498717136785,0.0
2001-10-31,0.05418724881806594,0.057582700855561414,0.06607133094930008,0.07455996104303875,0.08304859113677741,0.0915372212305161,0.05928042687430915,0.06776905696804782,0.07625768706178648,0.08474631715552515,0.09323494724926383,0.003255468255633925,0.00260437460450714,0.001953280953380355,0.00130218730225357,0.000651093651126785,0.0,0.00260437460450714,0.001953280953380355,0.00130218730225357,0.000651093651126785,0.0
2001-11-30,0.07037866627379347,0.07377097209784882,0.08225173665798716,0.09073250121812551,0.09921326577826386,0.10769403033840222,0.07546712500987648,0.08394788957001484,0.09242865413015319,0.10090941869029155,0.1093901832504299,0.019494078912963377,0.015595263130370702,0.011696447347778026,0.007797631565185351,0.0038988157825926755,0.0,0.015595263130370702,0.011696447347778026,0.007797631565185351,0.0038988157825926755,0.0
2001-12-31,-0.00418863088236903,-0.004561877603098202,-0.005494994404921133,-0.006428111206744063,-0.007361228008566992,-0.008294344810389924,-0.004748500963462789,-0.005681617765285718,-0.006614734567108649,-0.0075478513689315775,-0.00848096817075451,0.00141006992856855,0.0011280559428548402,0.00084604195714113,0.0005640279714274201,0.00028201398571371005,0.0,0.0011280559428548402,0.00084604195714113,0.0005640279714274201,0.00028201398571371005,0.0
2002-01-31,-0.00553407920411906,-0.005739695769289804,-0.006253737182216664,-0.006767778595143524,-0.007281820008070384,-0.007795861420997244,-0.005842504051875176,-0.006356545464802036,-0.006870586877728896,-0.007384628290655756,-0.007898669703582616,-0.0024498307265579,-0.00195986458124632,-0.0014698984359347398,-0.00097993229062316,-0.00048996614531158,0.0,-0.00195986458124632,-0.0014698984359347398,-0.00097993229062316,-0.00048996614531158,0.0
2002-02-28,-0.04133151399150161,-0.04378801448208792,-0.049929265708553675,-0.05607051693501943,-0.06221176816148519,-0.06835301938795095,-0.045016264727381065,-0.05115751595384683,-0.057298767180312585,-0.06344001840677833,-0.06958126963324411,-0.00448400663270705,-0.0035872053061656406,-0.0026904039796242303,-0.0017936026530828203,-0.0008968013265414101,0.0,-0.0035872053061656406,-0.0026904039796242303,-0.0017936026530828203,-0.0008968013265414101,0.0
2002-03-31,0.02856635390720192,0.02991626206833154,0.033291032471155585,0.03666580287397963,0.040040573276803666,0.04341534367962772,0.030591216148896344,0.03396598655172039,0.03734075695454443,0.040715527357368476,0.04409029776019253,0.00831773149025765,0.006654185192206121,0.00499063889415459,0.0033270925961030604,0.0016635462980515302,0.0,0.006654185192206121,0.00499063889415459,0.0033270925961030604,0.0016635462980515302,0.0
2002-04-30,-0.050562137442445004,-0.0529636828876984,-0.05896754650083188,-0.06497141011396534,-0.07097527372709883,-0.07697913734023232,-0.054164455610325096,-0.06016831922345857,-0.06617218283659204,-0.07217604644972553,-0.07817991006285901,-0.014538955763644125,-0.0116311646109153,-0.008723373458186474,-0.00581558230545765,-0.002907791152728825,0.0,-0.0116311646109153,-0.008723373458186474,-0.00581558230545765,-0.002907791152728825,0.0
2002-05-31,-0.01746217732629576,-0.018527425590866977,-0.02119054625229501,-0.023853666913723044,-0.02651678757515108,-0.029179908236579115,-0.019060049723152582,-0.021723170384580617,-0.024386291046008653,-0.027049411707436688,-0.029712532368864723,-0.00148345335772755,-0.00118676268618204,-0.00089007201463653,-0.00059338134309102,-0.00029669067154551,0.0,-0.00118676268618204,-0.00089007201463653,-0.00059338134309102,-0.00029669067154551,0.0
2002-06-30,-0.05779935720625365,-0.06042252176588954,-0.06698043316497924,-0.07353834456406896,-0.08009625596315867,-0.08665416736224839,-0.06173410404570748,-0.0682920154447972,-0.0748499268438869,-0.08140783824297661,-0.08796574964206633,-0.0184518888117154,-0.01476151104937232,-0.01107113328702924,-0.00738075552468616,-0.00369037776234308,0.0,-0.01476151104937232,-0.01107113328702924,-0.00738075552468616,-0.00369037776234308,0.0
2002-07-31,-0.04556709804926727,-0.04729124118284796,-0.05160159901679966,-0.05591195685075136,-0.06022231468470306,-0.06453267251865476,-0.0481533127496383,-0.05246367058359,-0.0567740284175417,-0.0610843862514934,-0.0653947440854451,-0.019704951045557074,-0.01576396083644566,-0.011822970627334244,-0.00788198041822283,-0.003940990209111415,0.0,-0.01576396083644566,-0.011822970627334244,-0.00788198041822283,-0.003940990209111415,0.0
2002-08-31,-0.002827781315135385,-0.0031296634436416694,-0.003884368764907379,-0.0046390740861730895,-0.005393779407438799,-0.006148484728704509,-0.003280604507894811,-0.004035309829160521,-0.00479001515042623,-0.00554472047169194,-0.006299425792957652,0.013829319077534192,0.013489228955042417,0.013149138832550642,0.012809048710058868,0.012468958587567093,0.012128868465075318,0.014591853360958355,0.01535438764438252,0.016116921927806685,0.016879456211230846,0.017641990494655008
2002-09-30,-0.061589966445458985,-0.06394842450516385,-0.06984456965442597,-0.0757407148036881,-0.08163685995295024,-0.08753300510221237,-0.06512765353501626,-0.0710237986842784,-0.07691994383354053,-0.08281608898280267,-0.0887122341320648,-0.016843007230222716,-0.011600388120245485,-0.006357769010268249,-0.0011151499002910147,0.004127469209686221,0.009370088319663456,-0.010748561909366988,-0.004654116588511257,0.0014403287323444744,0.007534774053200205,0.013629219374055937
2002-10-31,0.0760247365105588,0.07972165292149232,0.08896394394882609,0.09820623497615988,0.10744852600349365,0.11669081703082744,0.08157011112695907,0.09081240215429286,0.10005469318162663,0.1092969842089604,0.11853927523629419,0.012443527022164768,0.008329328952853545,0.004215130883542317,0.00010093281423109376,-0.004013265255080132,-0.008127463324391357,0.00759046865063615,0.0027374102791075244,-0.0021156480924210946,-0.0069687064639497144,-0.011821764835478338
2002-11-30,0.05415748863301481,0.05673997958625267,0.0631962069693473,0.06965243435244194,0.07610866173553657,0.08256488911863122,0.058031225062871596,0.06448745244596624,0.07094367982906087,0.0773999072121555,0.08385613459525015,0.01340473813762806,0.01032071327073866,0.007236688403849259,0.004152663536959859,0.0010686386700704598,-0.00201538619681894,0.010137496343755121,0.00687025454988218,0.0036030127560092396,0.0003357709621362999,-0.00293147083173664
2002-12-31,-0.05039787780703566,-0.052814907252270796,-0.05885748086535863,-0.06490005447844646,-0.07094262809153429,-0.07698520170462214,-0.05402342197488836,-0.0600659955879762,-0.06610856920106403,-0.07215114281415186,-0.07819371642723971,-0.004186788187358244,-0.0013583009616565146,0.0014701862640452163,0.0042986734897469455,0.007127160715448676,0.009955647941150406,-0.00045324205791556944,0.0032803040715271084,0.0070138502009697845,0.010747396330412457,0.014480942459855135
2003-01-31,-0.005287074684161305,-0.005229628259720167,-0.005086012198617322,-0.004942396137514477,-0.004798780076411633,-0.004655164015308787,-0.0052009050474995985,-0.005057288986396753,-0.004913672925293908,-0.004770056864191063,-0.004626440803088218,-0.0074153887372769576,-0.006185634527121283,-0.004955880316965607,-0.003726126106809932,-0.002496371896654257,-0.001266617686498582,-0.006300781589530245,-0.005186174441783531,-0.004071567294036819,-0.0029569601462901053,-0.001842352998543392
2003-02-28,0.005468370610598874,0.006057563155592955,0.007530544518078155,0.009003525880563355,0.010476507243048553,0.011949488605533755,0.006352159428089995,0.007825140790575195,0.009298122153060395,0.010771103515545595,0.012244084878030796,0.003444756273225831,0.004118659786088295,0.004792563298950761,0.005466466811813226,0.006140370324675691,0.006814273837538156,0.004738139225864491,0.006031522178503154,0.007324905131141814,0.008618288083780476,0.009911671036419137
2003-03-31,0.00160822275198224,0.001679779438588366,0.001858671155103681,0.002037562871618996,0.002216454588134311,0.0023953463046496263,0.0017155577818914291,0.001894449498406744,0.0020733412149220587,0.002252232931437374,0.002431124647952689,-0.0024677288501574364,-0.002574703340735506,-0.002681677831313576,-0.002788652321891646,-0.002895626812469716,-0.0030026013030477862,-0.002847667095558032,-0.003227605340958628,-0.003607543586359224,-0.00398748183175982,-0.004367420077160416
2003-04-30,0.047291535369027554,0.04903410110309698,0.05339051543827056,0.05774692977344413,0.0621033441086177,0.06645975844379129,0.049905383970131695,0.05426179830530527,0.058618212640478846,0.06297462697565243,0.067331041310826,0.0234593609657837,0.019228751094186487,0.014998141222589263,0.010767531350992045,0.006536921479394824,0.002306311607797604,0.01943841578580445,0.015417470605825191,0.011396525425845938,0.007375580245866681,0.0033546350658874243
2003-05-31,0.03928283988736892,0.04098775503360944,0.045250042899210745,0.04951233076481204,0.05377461863041334,0.058036906496014645,0.0418402126067297,0.046102500472331005,0.0503647883379323,0.0546270762035336,0.058889364069134906,0.02761235019970159,0.02487052766094936,0.022128705122197136,0.01938688258344491,0.016645060044692687,0.013903237505940462,0.026134458343307587,0.024656566486913584,0.023178674630519584,0.02170078277412558,0.020222890917731582
2003-06-30,0.00427406449987233,0.004381491334781772,0.004650058422055377,0.004918625509328982,0.005187192596602587,0.005455759683876193,0.0044352047522364935,0.0047037718395100975,0.004972338926783703,0.0052409060140573074,0.005509473101330913,-0.0013120868148778016,-0.0018446192101239417,-0.0023771516053700814,-0.0029096840006162215,-0.0034422163958623617,-0.003974748791108502,-0.002205960009315624,-0.0030998332037534453,-0.003993706398191268,-0.0048875795926290894,-0.005781452787066912
2003-07-31,0.023037621145476344,0.02427300862451008,0.027361477322094426,0.03044994601967877,0.03353841471726312,0.03662688341484747,0.02489070236402695,0.027979171061611297,0.03106763975919564,0.034156108456779986,0.037244577154364335,-0.01745090292795739,-0.018352264719951442,-0.0192536265119455,-0.020154988303939553,-0.02105635009593361,-0.021957711887927663,-0.020348420346126682,-0.023245937764295982,-0.02614345518246528,-0.029040972600634575,-0.031938490018803875
