Date,1,2,3,4,5,6,7,8,9
1999-02-28,-0.0080170930420481,-0.02244786051773468,0.0,-0.00481025582522886,-0.00802029987926492,-0.012590042913232338,-0.00802029987926492,0.0,-0.0160341860840962
1999-03-31,0.010366936317128076,0.02902742168795861,0.0,0.006220161790276845,0.010371083091654926,0.01628023679241793,0.010371083091654926,0.0,0.02073387263425615
1999-04-30,0.022120131539951654,0.026582390454425606,0.010315547447622034,0.0207049907107102,0.009497508360931207,0.014908923560582134,0.011879851882321976,0.0238234352139077,0.01898742175316115
1999-05-31,-0.022365489115997568,-0.01600602736938121,-0.01360196034588503,-0.023220244111437176,-0.005718724921546057,-0.008977094778884375,-0.008860055255468697,-0.0314133033392264,-0.01143287669241515
1999-06-30,0.07082310442789236,0.038764423923147225,0.04655049612510373,0.0760360215274799,0.013849974890255887,0.021741304046039432,0.024600666836007326,0.1075069194575144,0.02768887423081945
1999-07-31,-0.017240109634815363,-0.021714905203489048,-0.007748891487964546,-0.015927562649815173,-0.0077584254162751595,-0.012178959689842573,-0.00954800774605912,-0.0178958232978396,-0.01551064657392075
1999-08-31,0.027678348302511084,-0.0036255546558174295,0.023670548954133005,0.03366292416323759,-0.0012953588848856274,-0.002033418225534176,0.004171280596438393,0.0546663948132402,-0.00258968189701245
1999-09-30,-0.0011444543424886855,-0.01563572256235045,0.003627177509881713,0.0019269056464307943,-0.005586420304062639,-0.008769406682826837,-0.004748734966907508,0.0083768533715513,-0.01116837325882175
1999-10-31,0.06500143591438733,0.04485386193483069,0.040017532806483486,0.06783566578794613,0.016025644099858793,0.025156608850877896,0.025267568535536272,0.0924192443567748,0.03203847281059335
1999-11-30,0.06663450466968997,0.011656611607640999,0.05103797886484067,0.07675633653352365,0.004164740804387163,0.006537693881656937,0.01595180289788385,0.1178706209349669,0.008326151148315
1999-12-31,0.14317209599387534,0.03997647917294619,0.10530460491987112,0.16178094058708684,0.01428302491593406,0.022421093890426676,0.03860279510528074,0.2431977018934668,0.02855462798067585
2000-01-31,-0.022235085380583768,-0.034851124438013935,-0.007996819834069895,-0.019103193926340578,-0.012451808888496122,-0.019546502077663244,-0.014298649496826353,-0.0184684060833023,-0.0248936603128671
2000-02-29,0.09702297832433199,-0.01065829480428685,0.08237580900988968,0.11757002812874602,-0.0038080564722173444,-0.005977780771661454,0.015216379788727157,0.190244362609445,-0.00761306771734775
2000-03-31,0.03788206881321821,0.06783999320678397,0.011154651732215833,0.030766773252021783,0.024238260430023816,0.03804854476140484,0.026814392469796527,0.0257613203977271,0.0484571380048457
2000-04-30,-0.08017268284375492,-0.02458422480165757,-0.0583264092591986,-0.09013095309856234,-0.008783592318420796,-0.013788238081615374,-0.022253894687750728,-0.1347030236932993,-0.01756016057261255
2000-05-31,-0.06895726133915946,-0.0110057778352634,-0.05312552684968185,-0.07965418215476758,-0.003932207195141966,-0.006172669111606302,-0.016201381987216296,-0.1226917479207433,-0.007861269882331
2000-06-30,0.07067259034159439,0.01377744733140552,0.05371820339329544,0.08111043517195012,0.004922485110835029,0.007727179746156868,0.01732853670282012,0.1240605159198509,0.0098410338081468
2000-07-31,-0.02661433056490499,-0.01099142780446788,-0.01853633836762548,-0.02932503614656228,-0.003927080134139167,-0.006164620794334414,-0.008207989687863296,-0.0428090955372413,-0.0078510198603342
2000-08-31,0.08855738971474991,0.04573838945368238,0.059004216075955726,0.09565017381891504,0.016341673146237093,0.02565270242787958,0.029968512886642575,0.1362683974040548,0.0326702781812017
2000-09-30,-0.08086211803264291,-0.03840362899788205,-0.0548574531985804,-0.08804504310124182,-0.013721068017671858,-0.021538949635097848,-0.02639022580025394,-0.1266915778258208,-0.02743116356991575
2000-10-31,-0.04325221835320212,-0.0032748286641070697,-0.03438072016163335,-0.05072450581660858,-0.001170049498418826,-0.0018367110478977652,-0.009110169628126297,-0.0794012012970747,-0.00233916333150505
2000-11-30,-0.1400900734198463,-0.052256965518897226,-0.09920346290063285,-0.15553552309347232,-0.018670667251823137,-0.029308692375312934,-0.04158139771386306,-0.2291073046203992,-0.03732640394206945
2000-12-31,-0.04009316427480556,-0.00365821047639229,-0.03168796983187089,-0.04688880061463788,-0.0013070263430653025,-0.0020517334757594475,-0.008625264179525093,-0.0731823783645979,-0.00261300748313735
2001-01-31,0.06490900595987936,0.03112151850307458,0.043948828378656636,0.07061291963629915,0.011119273968027074,0.017454725949010114,0.021269118859171793,0.1014984489114472,0.0222296560736247
2001-02-28,-0.16273492839873793,-0.06677148547909832,-0.11346885038960935,-0.17940142198510448,-0.023856497883317847,-0.03744926457013429,-0.050061775109555576,-0.2620527722623773,-0.04769391819935595
2001-03-31,-0.10671715651658426,-0.0392259398383083,-0.07574059879428521,-0.118605505974193,-0.014014867933658436,-0.02200014854359977,-0.03150692308245409,-0.1749205514879566,-0.0280185284559345
2001-04-30,0.11612355524478266,0.059808001683290694,0.07742003615223018,0.1254594709748045,0.02136854460141572,0.03354374494408561,0.03924846057190768,0.1787991597049196,0.0427200012023505
2001-05-31,-0.017709323238085294,-0.003924130238761529,-0.013323204245600313,-0.020225685685639393,-0.0014020356753060837,-0.0022008764739111096,-0.004478988156968974,-0.0307695248166289,-0.00280295017054395
2001-06-30,0.005536392589719427,-0.01668042486003614,0.00939012556615329,0.010087930649997537,-0.005959677510707198,-0.009355335428643127,-0.003791057287577108,0.0216862022313009,-0.0119145891857401
2001-07-31,-0.048242820529683664,-0.00713672596573748,-0.03733112753842597,-0.05584479576351205,-0.0025498502343299194,-0.004002683734497907,-0.01117135774897795,-0.0862150751464803,-0.0050976614040982
2001-08-31,-0.07994091159176281,-0.041533258810332443,-0.05319168473650895,-0.08629204265434358,-0.014839240040663063,-0.023294224869909314,-0.027123693790434184,-0.1228445374977112,-0.02966661343595175
2001-09-30,-0.13109536419966925,-0.05714098203991498,-0.09042990184123706,-0.14381687065482684,-0.020415656583118197,-0.032047927926958035,-0.04130016047254939,-0.2088450388943119,-0.04081498717136785
2001-10-31,0.09323494724926383,0.00911531111577499,0.07351153661177688,0.10891002013448758,0.0032567704429361786,0.005112387348647516,0.02023403063041352,0.1697726018747734,0.00651093651126785
2001-11-30,0.1093901832504299,0.05458342095629745,0.07344342109079811,0.11855408080552124,0.019501876544528562,0.030613501524917687,0.036463405664805264,0.169615291202767,0.03898815782592675
2001-12-31,-0.00848096817075451,0.00394819579999194,-0.008080791503786574,-0.010911229745827788,0.0014106339565399775,0.002214373815824051,-0.00045559964710588266,-0.0186623360364586,0.0028201398571371
2002-01-31,-0.007898669703582616,-0.006859526034362119,-0.004451598635946608,-0.007946820238813176,-0.002450810658848523,-0.003847214172986526,-0.003478893484702243,-0.0102808282585372,-0.0048996614531158
2002-02-28,-0.06958126963324411,-0.01255521857157974,-0.05318323562119348,-0.08007016943309281,-0.004485800235360133,-0.007041684016003152,-0.01676830268829165,-0.1228250245293152,-0.0089680132654141
2002-03-31,0.04409029776019253,0.02328964817272142,0.02922551168845623,0.047512745969737556,0.008321058582853754,0.013062165532300614,0.015070599388501844,0.0674954080564809,0.0166354629805153
2002-04-30,-0.07817991006285901,-0.04070907613820355,-0.05199345888973593,-0.08437205498366832,-0.014544771345949581,-0.022831976131226735,-0.02655249857221654,-0.1200772722626696,-0.02907791152728825
2002-05-31,-0.029712532368864723,-0.00415366940163714,-0.023062624927966784,-0.03444539234862977,-0.001484046739070641,-0.002329615152975345,-0.0068102880619267114,-0.0532624132285607,-0.0029669067154551
2002-06-30,-0.08796574964206633,-0.051665288672803115,-0.05679151271611688,-0.09370081691555958,-0.018459269567240085,-0.028976846189917863,-0.031575092365419506,-0.1311582279817942,-0.0369037776234308
2002-07-31,-0.0653947440854451,-0.055173862927559804,-0.03732769884202172,-0.06613347933512567,-0.019712833025975297,-0.03094465512194283,-0.028333548693878698,-0.086207156679034,-0.03940990209111415
2002-08-31,-0.006299425792957652,0.004761261714884849,-0.006535748082161049,-0.008489016680472621,0.013648066230803047,0.012891715884646163,0.006625533558691937,-0.0150941064253142,0.00340090122491775
2002-09-30,-0.0887122341320648,-0.07339666753968128,-0.05106061699261009,-0.09001928621063461,-0.016994043793237622,-0.03326861627669759,-0.033045465146154376,-0.1179229029852427,-0.05242619109977235
2002-10-31,0.11853927523629419,0.05759877297035715,0.08003824029671053,0.1287954611523393,0.01257366736816926,0.025455448238676476,0.0347525509339238,0.1848458205466756,0.04114198069311225
2002-11-30,0.08385613459525015,0.043176348136451596,0.05591092913759954,0.09060053962766061,0.013441136980314123,0.022517342341678154,0.027269676381421096,0.1291245476618927,0.030840248668894
2002-12-31,-0.07819371642723971,-0.039598821159824216,-0.05232868748934065,-0.08462188920201191,-0.004341779880926903,-0.013819385658531413,-0.020952221625807305,-0.1208514722617567,-0.0282848722570173
2003-01-31,-0.004626440803088218,-0.01721655894217945,0.0012437150891506377,-0.001879700260571178,-0.0073988489803997895,-0.010723443326673437,-0.006535881546149289,0.0028723212220569,-0.01229754210155675
2003-02-28,0.012244084878030796,-0.009434649180074509,0.012756018599121831,0.016537854628726124,0.003341194358637034,0.0004510840237292625,0.003189759884726454,0.029459627249704,-0.00673903512862465
2003-03-31,0.002431124647952689,0.00149764286809298,0.001549202265022628,0.002574959099827179,-0.002422475881630563,-0.0016904103071858105,-0.0006998736744873031,0.0035778343303063,0.0010697449057807
2003-04-30,0.067331041310826,0.059228538202361077,0.03772654814260316,0.0675826502379787,0.023433227511409933,0.035162340403079896,0.03109773272366726,0.0871282867034715,0.0423060987159722
2003-05-31,0.058889364069134906,0.03838551554253115,0.03691141291610726,0.061930294722833054,0.027409285282189985,0.033245427999743206,0.029614207601601467,0.085245757312026,0.02741822538752225
2003-06-30,0.005509473101330913,0.00745545353344596,0.002325790975789419,0.004981542485385843,-0.0012514005182206818,0.0008318151589657994,0.0010924376522849378,0.0053713417454721,0.0053253239524614
2003-07-31,0.037244577154364335,0.01261906508791677,0.026746138921080426,0.04161879096554491,-0.017119734526054482,-0.011426869863907174,-0.0009620190000095823,0.0617693739516869,0.00901361791994055
2003-08-31,0.03165622256717532,0.014438105741375117,0.021649800845301836,0.034593590038536536,0.007987582858291195,0.010518142051641442,0.011682020511780486,0.0499995400584338,0.0103129326724108
2003-09-30,-0.018123218778477883,-0.007634128201011549,-0.012578849687323845,-0.019937675152641093,0.010131989220075396,0.006720473615083487,0.0012926772204359055,-0.0290504611716486,-0.00545294871500825
2003-10-31,0.058501907208669275,0.03746856888880553,0.03686241372704706,0.061662514031526464,0.00681833954220027,0.01539464021429474,0.018362814964012063,0.0851325952125798,0.02676326349200395
2003-11-30,0.005743605521498394,0.0076446220283312594,0.0024618773557932724,0.0052200795600295235,0.0034670102095042486,0.004916973413589982,0.0036960733548796385,0.0056856289972131,0.0054604443059509
2003-12-31,0.02897009722195087,0.035219288136585696,0.013391775005897324,0.027031559030260513,0.015494505863868345,0.022243661084377458,0.017243890143962784,0.0309278868496474,0.0251566343832755
2004-01-31,0.013810109024640176,0.013839250566711989,0.00724459614965462,0.013506190123080275,0.008976611103468158,0.011211501346392757,0.0087890706000317,0.0167311689368467,0.00988517897622285
2004-02-29,-0.0037561518571441444,0.0094994323337641,-0.0058404398329659135,-0.006462044989310424,0.008339035191939341,0.009558592353176534,0.004708236251244841,-0.0134883137019998,0.0067853088098315
2004-03-31,-0.013891279223500428,-0.00927210711295414,-0.008643507109611034,-0.014562883511464328,-0.00025500792516491193,-0.0025842081745881575,-0.003662266542821972,-0.0199619101838592,-0.0066229336521101
2004-04-30,-0.020553356973422636,-0.01324462977888351,-0.012927200337143558,-0.02164676361866972,-0.018244145524932098,-0.01898870555970161,-0.014994280572401056,-0.0298549661365902,-0.00946044984205965
2004-05-31,0.03141354071373015,0.011986118131407488,0.022166972783306597,0.03482063137602483,0.0037232129988967457,0.006244022712724405,0.009100684598968005,0.0511939325249575,0.00856151295100535
2004-06-30,0.021880920361836767,0.01295105318610656,0.014097454054654148,0.023286532967799735,0.006910155143227053,0.00921687485720507,0.009112420809388852,0.0325576306112105,0.0092507522757904
2004-07-31,-0.048078383177719765,-0.02255315330065329,-0.03269859594709202,-0.05240814292162657,-0.004739132129738084,-0.00980967314510317,-0.013822283310079925,-0.0755163878685728,-0.01610939521475235
2004-08-31,-0.012606884833670656,0.00170516400537084,-0.01079711805031528,-0.015344040442230953,0.009636405381309356,0.008679649113893746,0.0029770972187181774,-0.0249356075065018,0.0012179742895506
2004-09-30,0.019958052634322047,0.0070259229510876,0.014255335832905065,0.022246574721162236,0.0045675457303153266,0.005700670231131042,0.006910401538789746,0.0329222536556699,0.005018516393634
2004-10-31,0.029766020927438786,0.009019395538799869,0.021686607482564985,0.03348599023443158,0.007046696230527791,0.008330423343571083,0.01029040901180519,0.050084543839642,0.00644242538485705
2004-11-30,0.043015988829865306,0.031162072921007977,0.02605081353270367,0.04458061829146085,0.005942317167549434,0.013035873829403338,0.014354354910667777,0.0601635416459669,0.0222586235150057
2004-12-31,0.017112296449575612,0.01230797904212496,-0.003501145757697166,0.020048059244049385,0.006024902196878189,0.011956986775897991,0.009313941682353048,0.0302231333890061,0.01506040926105555
2005-01-31,-0.0469979424230611,-0.026516183195392028,-0.04778695702698064,-0.04746120105538216,-0.00683844986825841,-0.00810214130140594,-0.013112292808259462,-0.0631259992883035,-0.0112101991323302
2005-02-28,0.009501363167420049,0.02394111796886969,0.015508894878526606,0.0038269066115114493,0.009748410349189933,0.010566138531003806,0.007636471017413022,-0.0048127455369961,0.0104519649528034
2005-03-31,-0.017417409629375324,-0.01769826124620582,-0.016809937878798153,-0.015703438510806723,-0.00961363773258009,-0.010699816728409212,-0.00927424197139251,-0.0174638447790198,-0.0091464930709926
2005-04-30,-0.02500420605012513,-0.009401206634286329,-0.011808143758000836,-0.02871628593393963,0.006765840632050432,0.0018404583613109413,-0.002684821387212776,-0.0434783138461681,-0.00936744016484925
2005-05-31,0.04639834813667984,0.01079243927556684,0.016138077598031292,0.05595966503221902,0.0051135419969988855,0.012037163685909496,0.014759656621299822,0.0886220152023398,0.01611223175185305
2005-06-30,-0.00778686173914935,0.01395335550371567,0.009972428861650668,-0.01556065212762278,0.01574969469094986,0.011656382228594234,0.0059625838425191105,-0.033246184768609,0.0007572997110976
2005-07-31,0.046773658542749626,0.022501346496273215,0.024871207492682436,0.05198762582201308,-0.0013035975814161445,0.006412883103661867,0.011117281930252939,0.0761287188069752,0.0191307908649638
2005-08-31,-0.0073982927100155315,-0.00249875384044385,0.0011160097974770604,-0.009331286090193574,0.008554948304997236,0.004986343734082834,0.0022079742748458446,-0.0151595162856823,-0.0046873488690916
2005-09-30,0.025261087946509705,0.028428993946249318,0.048444980063687824,0.018086269635832455,0.013073166503433617,0.008922549330827933,0.010313831924834366,0.0123142917346439,0.0040128143672805
2005-10-31,-0.015250481164375813,-0.01848276847078289,-0.010116557520609326,-0.013738190915718092,-0.012367392274185242,-0.014493417630406766,-0.010979314848907322,-0.0149518904301967,-0.0118254132446884
2005-11-30,0.05610531266494702,0.048223617291687886,0.059394634859742654,0.051988365877584125,0.026948541911137568,0.028078682634432375,0.02653652895308977,0.0609726068220326,0.0219762436037368
2005-12-31,0.0012197899804186358,0.01381341849422339,0.020947756119103853,-0.005416005382804613,0.01853407043334865,0.013060155643983959,0.00872537152045485,-0.0177620786928028,-0.0009566799845069
2006-01-31,0.04869500770485283,0.046588913874961724,0.07331921690583759,0.040301893161203396,0.027772626128157455,0.023225813057531124,0.023119299126069935,0.0393463064474544,0.0120070978872214
2006-02-28,-0.012370448062924436,0.0006741661897295896,-0.015578670652594693,-0.013974713426899776,0.0010716913219455258,0.002479599026456492,-0.0010680487335065145,-0.0214287761113477,0.00286250366400985
2006-03-31,0.023173600126271964,0.02241404109189462,0.02958237228498639,0.019993814085949274,0.0032212264386724636,0.003944128091531267,0.006261835951426432,0.0209106111542853,0.0082518745308012
2006-04-30,0.02861494107694044,0.0449354498923064,0.0673894701325814,0.015129944503514422,0.027091861428736718,0.019587266236673305,0.01762246875129059,-0.0019080218522322,0.0063160834096225
2006-05-31,-0.04880987919519467,-0.02504849963073682,-0.03884132860380723,-0.05171669500477721,-0.011230133200707683,-0.014346213619169745,-0.016958214607260644,-0.0724016535351408,-0.01506056374867775
2006-06-30,-0.009949571463717723,-0.012186078206323381,-0.02674945007692289,-0.005601259579330662,-0.00840089261354121,-0.004451209064152797,-0.004970029299150559,-0.00061539467571,0.0013043448119385
2006-07-31,-0.014775466572391815,0.01259089617445556,-0.0007791699542962112,-0.02268279584837324,0.013640703275223048,0.010938254416177979,0.004017900503632967,-0.0430745829629406,0.00223910404424185
2006-08-31,0.02771085002467425,0.011143235916186059,0.012847765383074645,0.03167695716163046,0.008657288246499457,0.011974359552144575,0.011749551784853988,0.0477088232665963,0.01091113793384475
2006-09-30,0.02138029438782566,0.0053198098484154,-0.0055800111632988425,0.027846854504503644,-0.00034697318448354,0.00672690052789452,0.006904735102163592,0.0463955530991526,0.01350103033587945
2006-10-31,0.03589100422793234,0.025945647024610267,0.027899424764078674,0.03619243658447136,0.012934371450630474,0.016066349060852667,0.015540784316682396,0.0474782262615136,0.0157580952697166
2006-11-30,0.03830027904951121,0.03458687491412246,0.05390821024850617,0.0328515280413686,0.0270943736398778,0.023384262695777914,0.021326015265431222,0.0342886325633957,0.0099425401508449
2006-12-31,-0.010646495345409429,0.0038623798978183587,-0.01852601254229859,-0.01202988779223931,-0.007051246163953423,-0.0027535136452543373,-0.004401806986304763,-0.0187881428456836,0.00668580676379225
2007-01-31,0.020573395403944574,0.01821680886720131,0.02366134049858752,0.018614973830232643,0.007973766974532216,0.008262846442893958,0.008514551344915584,0.0210848826540528,0.0075200991873121
2007-02-28,-0.008204483142579572,-0.006096809985603139,0.007160189267943457,-0.010466997006110843,0.008762227973323223,0.0027553739894448127,0.0011489987068377633,-0.0167913227135857,-0.00980869345265155
2007-03-31,0.003229772237083575,0.0047731352621055295,-0.004039130720862769,0.0037087449104068054,-0.003552039950719813,-0.0004278006799467442,-0.00021390263839492283,0.0052477774876138,0.00579465004473885
2007-04-30,0.045178261009827206,0.03716753043432614,0.035815256050746605,0.04427753370963319,0.0181423500787926,0.022435985130749334,0.020766254756644013,0.0558237248238757,0.02214778885822675
2007-05-31,0.020118394296753328,0.016812796718927336,0.0005613655274276565,0.02219169177833491,-0.0022717138802658358,0.005238260889522153,0.005507287862111075,0.0315494117786356,0.01695983203760175
2007-06-30,-0.005378106874913618,-0.01604773443492414,-0.00891183658528324,-0.0014990169978608878,-0.01066807827672631,-0.01079691443741985,-0.007237613996877671,0.0047926813950307,-0.00731033652784395
2007-07-31,-0.0034037872253015918,-0.01482232770892636,0.012773121928047124,-0.0027847766597139815,0.005238784855266101,-0.002260299503925646,-0.0005923532551555906,-0.0014701948867307,-0.0156552969326804
2007-08-31,0.02059142748701783,0.01231207466056571,0.01849868702537587,0.02101775896402149,0.0098406251104167,0.010172259682519903,0.009762703846158651,0.0281924763636531,0.00641665772810095
2007-09-30,0.060632927208538856,0.05862421705321218,0.0823230022384463,0.05150557173690973,0.036289619749134375,0.03285557421325584,0.030805455286939985,0.0525217647739937,0.01935702650765835
2007-10-31,0.05600436539833942,0.030350992163607496,0.06990399575434335,0.05473768175746349,0.02460300756821677,0.0200938339778102,0.022876814220987498,0.0704142141516686,0.00678334624434895
2007-11-30,-0.04914867216236226,-0.03207315936719553,-0.03864617525144281,-0.05038189112329164,-0.0021997534702495204,-0.007996816266910874,-0.01265746607161745,-0.0675997149933445,-0.0193661271899754
2007-12-31,0.011431565601372373,0.012060681447081157,0.037383442686277434,0.005838564465324665,0.012342950539873292,0.0053174944630470615,0.006251627044773262,-0.0007136257743683,-0.00563029278593935
2008-01-31,-0.054280067261159096,-0.009798211786076129,0.009988914858425131,-0.07096539491019535,0.01636173601978677,-0.0020712108620813165,-0.00846560891973172,-0.118898588981512,-0.0302307725484141
2008-02-29,-0.020556590710004378,-0.0024003258958535216,0.008736795509982177,-0.028032589286837183,0.005546039092367714,-0.002413105894711689,-0.004058833238029035,-0.0483046920371961,-0.0129211425189914
2008-03-31,-0.005510488431916195,-0.02425717767153619,-0.02590813533603749,0.0032552328639784047,-0.012509502741302452,-0.009383965529454804,-0.006776885390082961,0.0187231607599187,-0.004471202514785
2008-04-30,0.045073877914385746,0.020887135548151456,0.010984025771435677,0.05244906828691347,-0.0038021205606346255,0.007282183450498554,0.010825583883494017,0.0798259020398854,0.02383117006721125
2008-05-31,0.037244382387317816,0.01335141556259832,0.03091586249305195,0.040740422397910425,0.00024966895713120175,0.002465048738000389,0.007945554909541283,0.0593095604687881,0.00755833431717465
2008-06-30,-0.06191686151805048,-0.044952421246415145,-0.016022724509622544,-0.06769125842222867,-0.003927524136338796,-0.020484404455883204,-0.020713096456464398,-0.0961510155468334,-0.0417878841186247
2008-07-31,-0.0020207178801728122,-0.010622667582803889,-0.005408452306510276,0.0009641346743429068,-0.0066324004184879475,-0.006577523930804411,-0.004178703166576996,0.0064207092559533,-0.0044929033700534
2008-08-31,-0.008883658892731931,-0.017058033837419852,-0.0463976040016654,0.0003146372947353069,-0.01328904729265768,-0.004092858833153077,-0.005284756855872616,0.0145186647633297,0.0077265691199787
2008-09-30,-0.09705084927202878,-0.05358489407302795,-0.04412958334929249,-0.10732190086930014,-0.01013568361565444,-0.027492067251493425,-0.0313000276916955,-0.1557626242215294,-0.04708657699797905
2008-10-31,-0.15880354256505208,-0.16404952120863223,-0.1585040244760993,-0.14161687436383802,-0.08545225832441723,-0.09477093957970426,-0.08292357169364398,-0.1547163694529305,-0.0825932572113887
2008-11-30,-0.05049067260287201,-0.01100374652453951,0.021659886358064984,-0.06756606503874918,0.044914338593056234,0.019881912273667493,0.006537027573393556,-0.114624455909813,-0.0348032338240339
2008-12-31,0.03153060946103727,0.030054838642658097,0.05370445487004515,0.02509583159812731,0.05125012684750432,0.041838864726298025,0.03214253777671351,0.0227736223829426,0.0048980229238068
2009-01-31,-0.020466963606487476,-0.04087116363552707,0.02149042513146049,-0.02007827920128725,-0.03510367261175415,-0.04739195468494106,-0.02985555860976731,-0.0228645699430275,-0.0410571742962727
2009-02-28,-0.05158613336590242,-0.07087738076093739,-0.014600574125846503,-0.047551821682600054,-0.02660020051967384,-0.04265374582001932,-0.03177889543390128,-0.0526495728306666,-0.0537244673272879
2009-03-31,0.06992365273737376,0.05070616034007133,0.030285818019470084,0.07444611761792641,0.023301986382610967,0.036050614588683,0.03210815979269982,0.1031650293483985,0.0416550577215122
2009-04-30,0.08672341067096644,0.059540359614218205,0.037648652733052644,0.093183535430448,0.0014963544555285455,0.020646514370697734,0.024843160731191197,0.1306070516836786,0.0496732729844492
2009-05-31,0.05413222410584194,0.07161543405994239,0.07191334971140317,0.041263118139865995,0.03204050196507796,0.03288009696368757,0.02871165048756566,0.0320887728777234,0.02922685537337195
2009-06-30,0.0040064884142731565,-0.01611345348849833,-0.016801544995450963,0.012243217531100987,-0.011503770831364588,-0.007422746527136982,-0.004083603971661649,0.0295292610744268,-0.0003275555754286
2009-07-31,0.06861239207959004,0.05936371022833867,0.05003368888588876,0.06721062777492325,0.02582121139308322,0.03426120608184137,0.03130398663354874,0.0843871193274883,0.0373028518951148
2009-08-31,0.017144723173438358,0.02601811125784392,0.006669703594939093,0.014867446866266336,0.014205868864724832,0.018726178145786566,0.013391648834689423,0.0147020537765434,0.01846958275420605
2009-09-30,0.05163587637329476,0.04232544478501609,0.05754085920345879,0.047903014808622746,0.028695064029290337,0.028047636740081275,0.026049723132869122,0.056479816390641,0.0177286439672597
2009-10-31,-0.01279843551917802,-0.002289022326676658,0.007887642712565392,-0.01765203455671442,-0.0012260541511594555,-0.006292546520753863,-0.005386049079628627,-0.0305328067956174,-0.0096124717507508
2009-11-30,0.07717445008333611,0.08148418142301274,0.09998473560898818,0.06457491692265929,0.04981058733764532,0.04740531483455731,0.04215884748439252,0.0634763690505477,0.0308033390322725
2009-12-31,0.01650284210218983,-0.008239137175512648,-0.018315029655431674,0.02699890290908235,-0.026874189675964444,-0.016079171573467176,-0.008122321961369531,0.0520281752356921,0.0095507408430716
2010-01-31,-0.04614408612101664,-0.02921415605551506,-0.03514789931128336,-0.04772169625654596,-0.006381711916288067,-0.011340179009327519,-0.014285757371255077,-0.0646993875388638,-0.01817146275055485
2010-02-28,0.039404040046238965,0.03166080667813432,0.038503183111892436,0.037613653843899746,0.01519781821404926,0.016983012290508456,0.01686928440985766,0.0460391296161635,0.01559738648283455
2010-03-31,0.05512255282042458,0.041299878883789415,0.030900997705648563,0.05718409535163956,0.009677575388243702,0.019367555984560053,0.019884505215931554,0.0771087400732508,0.0304398555693239
2010-04-30,0.0286966438463378,0.028479400421470118,0.04306935494615138,0.02350875132609531,0.02568783082050751,0.021881087085636384,0.018725118463412495,0.0224255685048091,0.0077350653866249
2010-05-31,-0.05233041827799825,-0.04646415086466929,-0.014708125675175678,-0.05482868805243481,-0.0012190772221471633,-0.016718630136852916,-0.016771213933966713,-0.0739239721892237,-0.0397272106640148
2010-06-30,-0.03942476894537964,-0.029152856234417206,-0.01252009845168303,-0.04258166609303944,0.005476235031427995,-0.005701821809390445,-0.008652531831385677,-0.0597569437724075,-0.02587058068209295
2010-07-31,0.04435239078889501,0.03254922066061288,0.0025843723586937498,0.04986769758800097,0.0023898391870264372,0.01671752089479743,0.015681563566623567,0.0725827218798396,0.0341504056174736
2010-08-31,-0.02588025388142616,-0.014368228781291119,0.010141227762484467,-0.03221820100830737,0.021113086336862194,0.007255285870250004,0.0018861534182408515,-0.0512990821971405,-0.02249043187849075
2010-09-30,0.10271123601309079,0.07701522711239135,0.08411596628786383,0.10215304544731077,0.02880347048994116,0.03831857932690627,0.03972109938498654,0.1317287527316095,0.0447775369944606
