Date,Close,High,Low,Open,Volume,Ticker
,SPY,SPY,SPY,SPY,SPY,
1998-04-16,68.96929931640625,69.39719683049563,68.77480044636562,69.28049750847126,7177900,SPY
1998-04-17,69.8834457397461,69.98069517717964,68.73590237803025,68.91095136541064,5688800,SPY
1998-04-20,69.8639907836914,70.05848964444779,69.63059215078376,69.7083916950863,3688300,SPY
1998-04-21,70.19463348388672,70.42803209896198,69.65003671537775,69.98068475340105,4573200,SPY
1998-04-22,70.38912200927734,70.60307070839369,70.2140730736367,70.25297283711241,2386100,SPY
1998-04-23,69.70838165283203,70.33077791758946,69.55278258664266,70.09737931830541,5062000,SPY
1998-04-24,68.96929931640625,70.00014332762157,68.67755101134532,69.55279592652813,11039700,SPY
1998-04-27,67.66613006591797,68.2690763240506,66.98538429060692,68.0745775311046,14510200,SPY
1998-04-28,67.56889343261719,68.34688875135774,67.296595071058,68.32743886838924,6511400,SPY
1998-04-29,68.03571319580078,68.44416087364864,67.49111629200364,67.86066419100885,7703100,SPY
1998-04-30,69.29993438720703,69.65975722923996,68.7164378866131,68.81368730337874,8684500,SPY
1998-05-01,70.07793426513672,70.07793426513672,69.28048899595254,69.55278738055202,4008800,SPY
1998-05-04,69.90287017822266,70.52526635120627,69.80562077619396,70.15571862349725,4537200,SPY
1998-05-05,69.41661834716797,69.80561592826726,69.16376991945343,69.70836653299244,5146400,SPY
1998-05-06,68.59973907470703,69.78618196769176,68.58028919121547,69.78618196769176,5526100,SPY
1998-05-07,68.05513000488281,68.81367532359971,68.05513000488281,68.77477556366551,6940400,SPY
1998-05-08,69.16378021240234,69.3193792679983,68.46358446222054,68.46358446222054,7951000,SPY
1998-05-11,68.93037414550781,69.84451849788898,68.69697558745304,69.43607102129313,6336300,SPY
1998-05-12,69.6694564819336,69.68890635811503,68.67751279667993,68.9692609394016,6045200,SPY
1998-05-13,69.84452056884766,70.05846925340832,69.45552296055556,69.74727116677464,4441500,SPY
1998-05-14,69.49445343017578,70.13629976748219,69.29995454008294,69.41665387413865,4187500,SPY
1998-05-15,69.10546112060547,69.84455696146756,68.96931188676245,69.70840772762455,6716100,SPY
1998-05-18,68.8331527709961,69.4555491792108,68.35663052095671,68.91095232202294,4847200,SPY
1998-05-19,69.29993438720703,69.51388310409148,68.94983648685067,69.08598567032259,5918700,SPY
1998-05-20,69.96121978759766,70.01956942878832,69.00817564815026,69.7667209836288,5716600,SPY
1998-05-21,69.51383209228516,70.19457751008873,69.28043366332393,69.9417292120474,6301500,SPY
1998-05-22,69.24158477783203,69.74728174531059,69.04708594418643,69.55278291166499,4862200,SPY
1998-05-26,68.13294219970703,69.76673242088185,67.95789324743829,69.76673242088185,6899300,SPY
1998-05-27,68.2302017211914,68.40525069938147,66.9562341576971,67.54945569489674,10202600,SPY
1998-05-28,68.5414047241211,68.69700382678653,67.88010853779303,68.38580562145567,4907600,SPY
1998-05-29,67.86064147949219,68.96928480546842,67.86064147949219,68.85258550799723,4772600,SPY
1998-06-01,68.17186737060547,68.59976496893738,67.56892075477415,67.82176933560665,6092200,SPY
1998-06-02,68.2302017211914,68.67754910989933,67.93845342420798,68.46360035877815,6701100,SPY
1998-06-03,67.14099884033203,68.58029024073312,67.14099884033203,68.3857914028411,6445100,SPY
1998-06-04,68.38582611083984,68.50252547280374,67.25773227852224,67.37443164048614,6566300,SPY
1998-06-05,69.70838165283203,69.70838165283203,68.38578959022249,68.69698772260121,8463200,SPY
1998-06-08,69.630615234375,70.0001631923228,69.49446598671001,69.66951501942214,4159900,SPY
1998-06-09,69.84452056884766,69.97094479154259,69.33882367806793,69.53332248221398,2725300,SPY
1998-06-10,69.39714813232422,70.36964180009781,69.24154914548043,69.4749476257461,6186900,SPY
1998-06-11,68.09403991699219,69.63058066347674,68.0745900341253,69.35828230334023,8056600,SPY
1998-06-12,68.73588562011719,68.73588562011719,67.37439382798131,68.38578773071082,9779000,SPY
1998-06-15,66.92704772949219,68.40523884470329,66.9075978463973,67.72449293638239,10234200,SPY
1998-06-16,67.95785522460938,67.97730509731248,67.06316108026707,67.47160840703204,7471500,SPY
1998-06-17,69.37773132324219,69.57223014949182,68.42468707461902,68.56083625299375,12057700,SPY
1998-06-18,69.0665283203125,69.35827653906911,68.93037915155942,69.20267748906558,3844600,SPY
1998-06-19,68.72046661376953,69.45215812371171,68.44730178339113,69.3448433689202,3549100,SPY
1998-06-22,69.05216979980469,69.34484641664478,68.72046963405259,68.83754028078863,5438300,SPY
1998-06-23,69.87165069580078,69.9692095490482,69.30580934696576,69.3643446589142,5004600,SPY
1998-06-24,70.80825805664062,70.98386409756367,69.68633057296555,70.02778676364926,8291900,SPY
1998-06-25,70.691162109375,71.45212134820073,70.43750902976642,71.12042116717413,5854800,SPY
1998-06-26,70.98385620117188,71.08141510194314,70.63264415839532,70.74971483932084,4833100,SPY
1998-06-29,71.23750305175781,71.60822684194774,71.05214115666286,71.33506194391306,5953400,SPY
1998-06-30,70.74969482421875,71.29602451398105,70.5936006271438,71.12041854227175,4284800,SPY
1998-07-01,71.5691909790039,71.76430872976455,70.94481417656985,71.21797902763474,3489500,SPY
1998-07-02,71.70577239990234,71.72528417470504,71.33504867865115,71.62772530069157,3503900,SPY
1998-07-06,72.42772674560547,72.42772674560547,71.5301848732192,71.66676733206059,3144400,SPY
1998-07-07,72.2911605834961,72.50579021005977,71.97897203576709,72.417987181011,4920700,SPY
1998-07-08,72.81796264648438,73.0130804456443,72.27163280883659,72.34967992850055,6875000,SPY
1998-07-09,72.33013153076172,72.87646109182494,72.19354914049592,72.60329631129333,6942500,SPY
1998-07-10,72.72040557861328,73.01308228472523,71.84237546027747,72.4472406529088,7849700,SPY
1998-07-13,72.73993682861328,72.9545664705432,72.46677182979337,72.77896039987327,6555100,SPY
1998-07-14,73.55937957763672,73.77400906712055,73.01304996804154,73.01304996804154,6983600,SPY
1998-07-15,73.42281341552734,73.85207248944221,73.38378986335327,73.71549005683293,4977500,SPY
1998-07-16,73.93011474609375,74.0471853949395,73.09110842936583,73.48134392551836,6315600,SPY
1998-07-17,74.02769470214844,74.30085962724861,73.87160045923405,74.06671826287703,3539500,SPY
1998-07-20,74.02769470214844,74.44719797998084,73.63745909486246,74.14476538433422,2338400,SPY
1998-07-21,72.73993682861328,74.30087967901271,72.60335432920333,74.30087967901271,5518600,SPY
1998-07-22,72.73993682861328,73.04236950587817,72.1350714740835,72.64237790046332,10417300,SPY
1998-07-23,71.2960433959961,72.7984504407393,71.12043737777935,72.62284442252256,15110900,SPY
1998-07-24,71.23750305175781,71.86187996155137,70.47654369294693,71.78383284782717,11540500,SPY
1998-07-27,71.74480438232422,71.8033397136125,70.45702709398226,70.94482152138453,9600000,SPY
1998-07-28,70.53506469726562,71.5887005184696,69.85215259092972,71.45211809720242,13693000,SPY
1998-07-29,70.26189422607422,71.2569946441608,70.08628826994129,71.00334159641324,7462400,SPY
1998-07-30,71.3155288696289,71.5496701408835,70.80822278191062,70.94480519014246,6821600,SPY
1998-07-31,69.79360961914062,71.49113381172246,69.50093303421272,71.39357495007982,7680500,SPY
1998-08-03,69.50096893310547,70.1936372085477,69.32536289144406,69.79364566920782,10486500,SPY
1998-08-04,66.8083267211914,70.0667935910626,66.8083267211914,70.0667935910626,15091600,SPY
1998-08-05,67.72538757324219,67.97904071022063,65.93030383462558,67.39368731719347,21718400,SPY
1998-08-06,68.01802825927734,68.36924010915313,67.15951040402543,67.5107222539012,13084400,SPY
1998-08-07,68.13512420654297,69.05217771104113,67.72537689602252,68.48633618698908,12083800,SPY
1998-08-10,67.74488067626953,68.4668163286376,67.54976293238627,67.90097487137614,6273000,SPY
1998-08-11,66.73027038574219,67.08148233514083,65.87175228721216,66.67173506084241,14287100,SPY
1998-08-12,67.8619384765625,67.97900910073137,67.12049119015957,67.27658535571808,11158400,SPY
1998-08-13,67.04246520996094,68.46682491902006,67.04246520996094,67.94000694443655,9073900,SPY
1998-08-14,66.26201629638672,67.88149431540913,66.04738667940785,67.64735291506854,8628500,SPY
1998-08-17,67.66686248779297,68.01807457682996,65.87177847715947,66.18396700074791,11290000,SPY
1998-08-18,68.91558074951172,69.05216315756567,67.92048034797574,68.0570627560297,7603900,SPY
1998-08-19,68.74000549316406,69.36438249452122,68.4473287737779,69.36438249452122,6258600,SPY
1998-08-20,68.33023071289062,68.93509569064608,68.15462475160679,68.48632490069849,7402800,SPY
1998-08-21,67.78390502929688,67.88146390239604,65.87175111655333,67.5497637338589,16685400,SPY
1998-08-24,68.21318817138672,68.64244736468491,67.62783472598008,68.21318817138672,7201700,SPY
1998-08-25,68.36927032470703,69.46192989610645,67.83269642803766,68.91560011040674,9688300,SPY
1998-08-26,67.97905731201172,68.4473401407971,67.27663306883363,67.60833340588995,9339700,SPY
1998-08-27,64.77909088134766,67.15952735349356,64.60348491209099,66.80831541498023,24887800,SPY
1998-08-28,64.54496002197266,66.00834333565099,63.78400069885991,65.54006067527392,23735900,SPY
1998-08-31,59.94019317626953,64.94496516510844,59.315816164016724,64.77911502122879,22563100,SPY
1998-09-01,62.47669982910156,62.78888821050869,58.45727441848478,59.97919277784453,24748500,SPY
1998-09-02,62.027931213378906,63.53033785176525,61.67671927193795,62.32060783124638,13843200,SPY
1998-09-03,61.5401611328125,62.04746747062262,60.40847776385146,60.954807666108515,17311300,SPY
1998-09-04,61.0328369140625,62.320614163528006,59.78408321761109,62.08647284544337,17783800,SPY
1998-09-08,64.31082153320312,64.31082153320312,62.320620138668325,62.98402060351326,14746500,SPY
1998-09-09,62.74984359741211,64.38883204958333,62.71082006283661,64.1546908421303,12109700,SPY
1998-09-10,61.50111770629883,62.02793565619415,60.44748180650817,61.462094154454725,19889300,SPY
1998-09-11,63.49128723144531,63.49128723144531,60.56452230067801,61.305969416472394,20379800,SPY
1998-09-14,64.58396911621094,65.21810174348491,63.744962870894604,64.23275719956689,10686800,SPY
1998-09-15,64.97417449951172,65.13026861242345,63.862003945015566,64.23272746318095,8337900,SPY
1998-09-16,65.55957794189453,65.71567217508951,64.4083829720815,65.40348370869954,11024900,SPY
1998-09-17,63.68642044067383,64.33030888262917,63.54983804389543,63.84251460842058,12945200,SPY
1998-09-18,63.97015380859375,64.16596082974036,63.34357134092463,64.14638012762569,7019200,SPY
1998-09-21,63.930965423583984,64.79251595302891,61.99247673233289,62.42325199705536,8834600,SPY
1998-09-22,64.4596176147461,64.94913475945103,64.00926184161754,64.85123133051005,7270100,SPY
1998-09-23,67.04430389404297,67.04430389404297,65.02749218227707,65.08623427096929,13688500,SPY
1998-09-24,65.3995132446289,66.92680726650946,64.69460831145327,66.61351618509806,11129500,SPY
1998-09-25,65.32119750976562,66.05547356090958,64.30300138551269,64.61629250066744,10247400,SPY
1998-09-28,65.90861511230469,66.61352008676785,65.32119430025206,65.98693788724505,8847800,SPY
1998-09-29,65.7519760131836,66.37855827417879,64.77294123037859,66.02610575236899,10618100,SPY
1998-09-30,63.75475311279297,65.36037035949107,63.51978473522739,64.85127220809899,7908400,SPY
1998-10-01,61.914146423339844,63.62745692683201,61.46379051956476,62.67779339061064,13335600,SPY
1998-10-02,63.10856246948242,63.20646591730973,60.915525238150735,61.953301785120196,14351800,SPY
1998-10-05,61.83584976196289,62.63865845108273,60.3672972818656,62.403690054267166,12807200,SPY
1998-10-06,61.77708053588867,63.461019973633974,61.11133703724518,63.12814822431223,12621000,SPY
1998-10-07,60.8568000793457,62.67780471492458,59.995249499071825,61.79667343964447,14348500,SPY
1998-10-08,60.52388381958008,60.621787222717536,57.78258853173109,59.251139578793044,20625000,SPY
1998-10-09,61.7379150390625,61.894560557715366,58.93787639314244,60.778461237313664,12708500,SPY
1998-10-12,62.638633728027344,63.55892625232159,62.462407499971,63.04982826015882,9508500,SPY
1998-10-13,62.423255920410156,62.91277329745227,61.87499645812299,62.38409453024679,6256800,SPY
1998-10-14,63.010677337646484,63.7939051479342,61.93373909850088,61.992481184272464,8176900,SPY
1998-10-15,66.39812469482422,67.20093304412761,62.61905124566436,62.7365353943429,20541100,SPY
1998-10-16,66.417724609375,66.8876613401017,65.79114230173938,66.49604739782944,16573900,SPY
1998-10-19,66.65266418457031,66.92679382575245,66.10440490220606,66.22188903414126,7915900,SPY
1998-10-20,67.04430389404297,68.17019392731034,66.4764637033516,67.39675642619623,14611600,SPY
1998-10-21,66.80933380126953,67.43591606435295,66.33939710395697,66.96597936704039,9178400,SPY
1998-10-22,67.80792236328125,67.96456786686377,66.5155969587255,66.90721071768179,8277500,SPY
1998-10-23,66.94638061523438,67.67086616152383,66.90721923435386,67.65128547108358,6237200,SPY
1998-10-26,67.4359130859375,67.9645918470642,66.90723432481082,67.49465517050714,5838600,SPY
1998-10-27,67.04430389404297,68.27788775657939,66.59394788073602,67.94501592065686,10089700,SPY
1998-10-28,66.92679595947266,67.37715181291556,66.43727872746949,66.77015044523164,5650600,SPY
1998-10-29,68.5519790649414,68.57155975019275,66.80929807757214,67.10300835634224,9625600,SPY
1998-10-30,68.92403411865234,69.49187417247079,68.61074305447666,69.00235688469627,9872800,SPY
1998-11-02,70.098876953125,70.098876953125,69.04151959126223,69.43313342898918,6501400,SPY
1998-11-03,69.58976745605469,70.05970398361386,69.39396056957169,69.92263916307577,6866000,SPY
1998-11-04,70.33384704589844,70.86252574028576,69.60936142766396,70.47091189259145,8233600,SPY
1998-11-05,71.29328918457031,71.39119263030578,69.62893060706729,69.88347956597953,6841500,SPY
1998-11-06,71.5086898803711,71.78281957870767,70.99959186917458,71.09749533286622,5224800,SPY
1998-11-09,70.99958038330078,71.58700107042131,70.49048245446299,71.39119417471447,6188700,SPY
1998-11-10,70.80377960205078,71.39120033989965,70.33384301177168,70.80377960205078,14015200,SPY
1998-11-11,70.33384704589844,71.43036581944251,70.10866908347421,71.31288166513421,10922400,SPY
1998-11-12,70.25550842285156,70.88209043777108,69.98137879132426,70.37299255064897,5457400,SPY
1998-11-13,70.94084930419922,70.94084930419922,70.25552506306012,70.31426714087203,5524600,SPY
1998-11-16,71.46951293945312,71.65552947998047,70.73523712158203,71.56741638183594,6023700,SPY
1998-11-17,71.46951293945312,72.44854736328125,70.80376953125,71.21496398925781,9058900,SPY
1998-11-18,71.90030670166016,72.05695225002978,71.117078959812,71.6261769920133,4567700,SPY
1998-11-19,72.5268783569336,72.62478181043917,71.82197349169343,72.23316799641685,5249300,SPY
1998-11-20,73.07516479492188,73.15348758677067,72.58564734586693,72.9087288622432,5562000,SPY
1998-11-23,74.79823303222656,74.95487854643018,73.40800409366948,73.603810986424,7151300,SPY
1998-11-24,74.32830047607422,74.97446325681986,74.22060667928328,74.56326875998172,5323700,SPY
1998-11-25,74.32830047607422,74.68075290193548,74.07375150184109,74.52410737933047,4393500,SPY
1998-11-27,74.87657165527344,75.0136365092449,74.57307090719374,74.85699096184894,4557900,SPY
1998-11-30,72.76187133789062,74.79826386187895,72.76187133789062,74.57308584239946,8705400,SPY
1998-12-01,73.70173645019531,73.95628548681927,72.19402292557655,72.7618630841992,8950600,SPY
1998-12-02,73.48633575439453,73.8779495873516,72.68352739683253,73.44717437109882,7495500,SPY
1998-12-03,72.27232360839844,74.13248907650947,72.11567809529434,73.4667456458171,12145300,SPY
1998-12-04,74.17168426513672,74.25000705739134,72.99684238131722,73.07516517357186,10339500,SPY
1998-12-07,74.52410888671875,74.85698062898733,73.93668816506832,73.97584954651167,4290000,SPY
1998-12-08,74.19124603271484,75.03321583461687,73.62340593375768,74.2695688049848,10102600,SPY
1998-12-09,74.32830047607422,74.5436880696561,73.85836390825921,74.36746185672547,5327900,SPY
1998-12-10,73.2416000366211,74.46539364771287,73.13390619884501,74.46539364771287,5966600,SPY
1998-12-11,73.38843536376953,73.52550021103377,72.4094007404535,72.95766012951049,8198200,SPY
1998-12-14,71.27369689941406,72.93805520613114,71.27369689941406,72.78140971844013,9521400,SPY
1998-12-15,73.11431121826172,73.15347260616652,71.76324333554611,71.86114680530811,9631500,SPY
1998-12-16,73.01642608642578,73.38845936495679,72.52690861467447,73.38845936495679,7260000,SPY
1998-12-17,74.18144226074219,74.3087167426466,73.32968226645889,73.44716640360141,6914700,SPY
1998-12-18,74.49665832519531,74.88957318977967,74.10374346061094,74.37878386582,4802400,SPY
1998-12-21,75.5378646850586,76.28440274956633,74.81097235909054,74.96813826740797,8580700,SPY
1998-12-22,75.87183380126953,76.20581131929687,74.92883845625116,75.69502217407859,5461100,SPY
1998-12-23,77.46316528320312,77.46316528320312,75.95044305981823,76.18619197774834,7791000,SPY
1998-12-24,77.129150390625,77.48277359669511,77.01127598860162,77.42383639568342,1507100,SPY
1998-12-28,76.93275451660156,77.52212699757655,76.69700552421158,77.48283549884489,4203600,SPY
1998-12-29,78.15079498291016,78.25884660996043,76.7755924568157,77.14886171389848,3935800,SPY
1998-12-30,77.52212524414062,78.42582969452849,77.34531350384735,77.91504022257013,6810700,SPY
1998-12-31,77.52212524414062,77.91504022257013,76.9916900232608,77.52212524414062,6790500,SPY
1999-01-04,77.34526824951172,78.72046986939127,76.52014727758397,77.56137136120708,9450400,SPY
1999-01-05,78.22933959960938,78.5043799698742,77.28634404441569,77.28634404441569,8031000,SPY
1999-01-06,80.11534118652344,80.3117986195458,79.05447104820261,79.0937625348071,7737700,SPY
1999-01-07,79.72240447998047,79.97779907294246,79.07409512861543,79.44736414909833,5504900,SPY
1999-01-08,80.31179809570312,80.78329593188141,79.19199073477967,80.58683850014046,6224400,SPY
1999-01-11,79.54562377929688,80.27251636507953,78.72050246570575,80.27251636507953,7578300,SPY
1999-01-12,78.11141967773438,79.34910062333228,77.7970880090111,79.34910062333228,7768800,SPY
1999-01-13,77.5614013671875,78.6615630887079,75.67540984458113,75.69505558960827,10810600,SPY
1999-01-14,76.20588684082031,77.89542184167377,76.00942928258155,77.71861003925888,11400700,SPY
1999-01-15,78.19005584716797,78.44545050194516,76.73627088920556,76.93272831595723,7817700,SPY
1999-01-19,78.70082092285156,78.9758612356124,77.63995114505975,78.76958100104177,6535100,SPY
1999-01-20,79.32952880859375,80.42969067419088,78.60263614739564,79.27059156579391,6534400,SPY
1999-01-21,77.2273941040039,79.11338490379642,77.07022820402119,78.94639613506479,6937500,SPY
1999-01-22,77.05060577392578,77.85608125498925,76.55946218791146,76.77556536575776,7522300,SPY
1999-01-25,77.83647155761719,77.95434607284831,76.63808065276744,77.50249376446234,5700300,SPY
1999-01-26,79.25093841552734,79.25093841552734,77.71857024586667,78.03290217810476,6047000,SPY
1999-01-27,78.32755279541016,79.60452569024378,78.05251247959983,79.44735979549502,7399400,SPY
1999-01-28,79.6438217163086,79.82063335800736,78.7008262939152,78.74011776984825,5961700,SPY
1999-01-29,80.25283813476562,80.65557575576017,78.83834502688237,80.05638075867073,6456800,SPY
1999-02-01,79.7813720703125,80.9011795581253,79.7813720703125,80.9011795581253,9426800,SPY
1999-02-02,79.29021453857422,79.97781550707028,78.4356247634434,79.88940966826364,9194500,SPY
1999-02-03,80.09564208984375,80.42961950351247,78.99548119775858,79.01512692797439,10290700,SPY
1999-02-04,78.89729309082031,80.15462047075371,78.44544106365676,80.07603750950787,7761100,SPY
1999-02-05,77.99358367919922,78.99551636626197,77.4631487272248,78.99551636626197,7516100,SPY
1999-02-08,78.15079498291016,78.6419387422296,77.54177672135404,78.6419387422296,8528400,SPY
1999-02-09,76.40229797363281,78.26864364282672,76.39247510168968,78.19006066728171,8985700,SPY
1999-02-10,76.89344787597656,77.3256542769146,76.27460689281529,76.77557340299346,6936700,SPY
1999-02-11,78.66156005859375,79.27057813097547,77.011317539882,77.3649409367488,9181800,SPY
1999-02-12,77.71858215332031,78.89732707981152,77.089918192525,78.46512060676474,10676600,SPY
1999-02-16,77.24705505371094,78.9758802939771,77.24705505371094,78.4257995357106,6915500,SPY
1999-02-17,77.16846466064453,78.8088839068675,76.85413282903295,77.44350501330467,7858100,SPY
1999-02-18,77.77747344970703,78.1900339302435,76.8344780656237,77.44349591784419,9048900,SPY
1999-02-19,78.11141967773438,79.05441468390421,77.56133925746865,77.95425384337274,5312200,SPY
1999-02-22,80.19390869140625,80.29213738897043,78.13110604255822,78.22933474012241,10695800,SPY
1999-02-23,80.15460205078125,80.78326559627757,79.58487571267521,80.21353925817154,7770700,SPY
1999-02-24,78.7401123046875,80.99937201402858,78.58294641186377,80.37070844273367,7271000,SPY
1999-02-25,77.99358367919922,78.75976749871779,77.12917116487056,78.28826976362943,11633000,SPY
1999-02-26,77.67926025390625,78.48473563843083,77.2077624678431,78.42579841517293,9621300,SPY
1999-03-01,77.89534759521484,78.15074217749424,76.93270647739253,77.73818169842752,7607200,SPY
1999-03-02,77.20777893066406,78.77943855266231,76.89344700626441,78.26864917551288,9651500,SPY
1999-03-03,77.6203384399414,77.6792756748996,76.55946821069391,77.38458950010863,7881400,SPY
1999-03-04,78.60261535644531,78.88747862129622,77.49263091064698,77.99359734193649,8256400,SPY
1999-03-05,80.18407440185547,80.54752053108109,79.56523369533619,80.15460579678313,10703100,SPY
1999-03-08,80.7046890258789,80.96990648007787,79.99744248134832,80.64575181383468,4802200,SPY
