Date,Close,High,Low,Open,Volume,Ticker
,JEPI,JEPI,JEPI,JEPI,JEPI,
2020-05-21,32.55744934082031,32.684588471913045,32.50854910105321,32.61938732316708,6200,JEPI
2020-05-22,32.66111755371094,32.66502738424305,32.52810870053274,32.55418916043077,9500,JEPI
2020-05-26,32.75501251220703,32.99103502067984,32.75501251220703,32.925836339627885,5600,JEPI
2020-05-27,33.008628845214844,33.06926603697659,32.86062733853007,33.06926603697659,352100,JEPI
2020-05-28,33.343101501464844,36.68784433209172,33.199661471744484,33.290943073401564,53300,JEPI
2020-05-29,33.3783073425293,34.56885303239869,33.19314008694861,33.27137896670256,55300,JEPI
2020-06-01,33.361351013183594,33.447414517300764,33.361351013183594,33.447414517300764,10500,JEPI
2020-06-02,33.39983367919922,33.42786905804376,33.33006856417177,33.34310879583269,11000,JEPI
2020-06-03,33.53805160522461,33.62998485424961,33.45459711728302,33.51262527065267,10000,JEPI
2020-06-04,33.34440994262695,33.46568185087316,33.310507332210335,33.4539473841469,4800,JEPI
2020-06-05,33.5250129699707,33.955984760203265,33.5250129699707,33.955984760203265,7100,JEPI
2020-06-08,33.46503448486328,33.46633776196154,33.32681249734692,33.46438284631415,21700,JEPI
2020-06-09,33.288333892822266,33.44090183334998,33.288333892822266,33.44090183334998,11800,JEPI
2020-06-10,33.32026672363281,33.446754150246974,33.32026672363281,33.33004626904431,4200,JEPI
2020-06-11,32.68653869628906,33.538697566390525,32.67806242381005,33.538697566390525,4400,JEPI
2020-06-12,32.55419158935547,32.63243048771754,32.273832842457516,32.603091833520416,3700,JEPI
2020-06-15,32.79541778564453,32.79541778564453,32.331849309320376,32.331849309320376,4400,JEPI
2020-06-16,33.02231216430664,33.11489702398586,33.02231216430664,33.11489702398586,400,JEPI
2020-06-17,33.011234283447266,33.16054153781154,33.011234283447266,33.068610789767824,10200,JEPI
2020-06-18,33.05101776123047,33.12795339212203,33.003420788147615,33.08883269454037,6200,JEPI
2020-06-19,33.026885986328125,33.2192262708863,32.984507103980526,33.12794714757174,5000,JEPI
2020-06-22,33.1220817565918,33.167069685701186,33.004070519286266,33.12795147755034,10400,JEPI
2020-06-23,33.12663269042969,33.23877664985992,33.12663269042969,33.23877664985992,800,JEPI
2020-06-24,32.78172302246094,32.79541488569226,32.76868279740702,32.79541488569226,1700,JEPI
2020-06-25,32.82671356201172,32.86713751677143,32.63176678307732,32.63176678307732,4100,JEPI
2020-06-26,32.40747833251953,32.81497603318695,32.31945743636096,32.81497603318695,7100,JEPI
2020-06-29,32.71327209472656,32.736743510974776,32.462906176130176,32.462906176130176,9900,JEPI
2020-06-30,33.2100944519043,33.2100944519043,32.84106319714955,32.84106319714955,18400,JEPI
2020-07-01,33.40629196166992,33.45896119703427,33.280539798459166,33.347037502180584,11100,JEPI
2020-07-02,33.47016906738281,33.821084807233696,33.47016906738281,33.821084807233696,3000,JEPI
2020-07-06,33.82765579223633,34.04492046871348,33.72889752286582,34.04492046871348,119800,JEPI
2020-07-07,33.669647216796875,33.801324088357894,33.6189520356479,33.7684054983495,26900,JEPI
2020-07-08,33.70387649536133,33.79473349042561,33.54454774398244,33.76181239657049,27000,JEPI
2020-07-09,33.530723571777344,33.84082180754504,33.26144518395597,33.84082180754504,36600,JEPI
2020-07-10,33.749977111816406,33.78157966728088,33.46555662416407,33.577480353141155,22500,JEPI
2020-07-13,33.71243667602539,34.13709066895695,33.67622548104256,33.84740362062121,22000,JEPI
2020-07-14,34.02055740356445,34.031748767168324,33.603802174135566,33.62355282121385,23600,JEPI
