Date,Close,High,Low,Open,Volume,Ticker
,SCHD,SCHD,SCHD,SCHD,SCHD,
2012-03-15,7.553362846374512,7.556073835326001,7.523539640878985,7.539807125940683,633300,SCHD
2012-03-16,7.553362846374512,7.583185276193657,7.553362846374512,7.583185276193657,390900,SCHD
2012-03-19,7.531673908233643,7.542517864795231,7.4937169575623415,7.515406422038389,415800,SCHD
2012-03-20,7.507272720336914,7.518117452634737,7.482872266585922,7.496428763715531,301800,SCHD
2012-03-21,7.496429443359375,7.5154071448438,7.480161955599573,7.5126961554426686,342600,SCHD
2012-03-22,7.461182594299316,7.466605348135499,7.43678214122754,7.458471605219434,342000,SCHD
2012-03-23,7.477451324462891,7.480163089951765,7.436784150249305,7.474740334650644,196200,SCHD
2012-03-26,7.564208030700684,7.564208030700684,7.5181173373841625,7.5181173373841625,566700,SCHD
2012-03-27,7.558784484863281,7.577762958024273,7.558784484863281,7.577762958024273,393300,SCHD
2012-03-28,7.523538589477539,7.558783767950592,7.491004399577119,7.556072779377958,340800,SCHD
2012-03-29,7.537097454071045,7.537097454071045,7.458472555327374,7.488295766034404,360600,SCHD
2012-03-30,7.561497211456299,7.575052157329748,7.542517960204136,7.566919189805679,268500,SCHD
2012-04-02,7.61029577255249,7.6238514899222665,7.553361139058468,7.561494879750815,280800,SCHD
2012-04-03,7.575052261352539,7.659099908010091,7.531674106932487,7.599453491289166,372900,SCHD
2012-04-04,7.534384727478027,7.537096492233711,7.507272509656115,7.5181172416495965,387600,SCHD
2012-04-05,7.523538589477539,7.528961342299079,7.496427152398659,7.504560893792832,321600,SCHD
2012-04-09,7.444914817810059,7.466605056631561,7.434070861913888,7.453048560408574,393300,SCHD
2012-04-10,7.339181423187256,7.428651076162805,7.333760218749694,7.428651076162805,464700,SCHD
2012-04-11,7.385271072387695,7.409671530752575,7.37442633803924,7.406960541084607,557400,SCHD
2012-04-12,7.455760955810547,7.458471945013938,7.3852698067872335,7.390692560870467,236400,SCHD
2012-04-13,7.398826599121094,7.453049488056375,7.396114834133143,7.442204755134022,333600,SCHD
2012-04-16,7.431360721588135,7.455761176493781,7.406959491006012,7.423226978060761,460200,SCHD
2012-04-17,7.512696743011475,7.526252466753832,7.46389582726836,7.47473978572099,270000,SCHD
2012-04-18,7.493716716766357,7.507272437709191,7.477449231093828,7.485582973930092,191400,SCHD
2012-04-19,7.458469867706299,7.501848785584603,7.423224690849235,7.496426808687934,355500,SCHD
2012-04-20,7.493716716766357,7.515406180545456,7.482871984876808,7.482871984876808,203400,SCHD
2012-04-23,7.425938129425049,7.4286491187678525,7.390692940939124,7.4286491187678525,344100,SCHD
2012-04-24,7.444914817810059,7.469316045605603,7.434070861913888,7.439492839861973,271200,SCHD
2012-04-25,7.515405654907227,7.520828408310931,7.491005203781445,7.4991389460488245,523500,SCHD
2012-04-26,7.561497211456299,7.566919189805679,7.501850795554455,7.5045625604055894,386100,SCHD
2012-04-27,7.569629669189453,7.583184612761014,7.545228443731703,7.583184612761014,417300,SCHD
2012-04-30,7.553362846374512,7.55878482427749,7.539807125940683,7.556073835326001,237000,SCHD
2012-05-01,7.5886077880859375,7.61571922809013,7.5316731435360476,7.553362605809944,251700,SCHD
2012-05-02,7.577763557434082,7.580474546478282,7.539807383786067,7.558785082771871,318000,SCHD
2012-05-03,7.5560712814331055,7.588605464883822,7.539804577545806,7.577760737066916,189000,SCHD
2012-05-04,7.474738121032715,7.531673544288434,7.466605154004523,7.531673544288434,483900,SCHD
2012-05-07,7.4720282554626465,7.491005955088082,7.444915261401195,7.453049004484344,246000,SCHD
2012-05-08,7.453049182891846,7.455760947768764,7.387980788021947,7.434071482812131,331500,SCHD
2012-05-09,7.39340353012085,7.428648716699162,7.352735589473939,7.39340353012085,297300,SCHD
2012-05-10,7.4178032875061035,7.4557602353917565,7.4178032875061035,7.4557602353917565,211200,SCHD
2012-05-11,7.4178032875061035,7.472027720393145,7.401536578181094,7.401536578181094,312000,SCHD
2012-05-14,7.36629056930542,7.398824759985412,7.339177580224323,7.379845512493386,522000,SCHD
2012-05-15,7.341889381408691,7.390691055511904,7.32562267382515,7.350023123038609,309000,SCHD
2012-05-16,7.341889381408691,7.390691055511904,7.341889381408691,7.377134560903276,261900,SCHD
2012-05-17,7.257843494415283,7.3554460799441905,7.257843494415283,7.3554460799441905,606600,SCHD
2012-05-18,7.203616619110107,7.287663446371343,7.195483655704996,7.271395968209016,340200,SCHD
2012-05-21,7.274109840393066,7.276821604946111,7.206330464417793,7.214464206724206,397200,SCHD
2012-05-22,7.279534339904785,7.312068541257791,7.244289149024832,7.29037907368912,333600,SCHD
2012-05-23,7.2714009284973145,7.2714009284973145,7.184643054251272,7.24700047028476,279000,SCHD
2012-05-24,7.3202009201049805,7.3202009201049805,7.271399239339997,7.29580046756069,186300,SCHD
2012-05-25,7.290377616882324,7.33375731902782,7.271399142632993,7.328334565380986,156600,SCHD
2012-05-29,7.3527350425720215,7.35544603156645,7.312067104950023,7.336468332929058,318000,SCHD
2012-05-30,7.268689155578613,7.312067307721571,7.260555412693377,7.312067307721571,373800,SCHD
2012-05-31,7.265976428985596,7.309355351062604,7.219886518197853,7.279532148215583,259500,SCHD
2012-06-01,7.127708435058594,7.190065851458316,7.122286455724662,7.173798362103351,698400,SCHD
2012-06-04,7.127708435058594,7.1412641590700074,7.084329497680802,7.13313119006911,756600,SCHD
2012-06-05,7.149397373199463,7.152108362665249,7.106018439040768,7.114152183114656,331500,SCHD
2012-06-06,7.276822090148926,7.276822090148926,7.184641481108007,7.190064234899314,214800,SCHD
2012-06-07,7.317490577697754,7.360869508576986,7.306645069301476,7.360869508576986,329400,SCHD
2012-06-08,7.360871315002441,7.3662940705313735,7.2930919127890705,7.2930919127890705,212700,SCHD
2012-06-11,7.3093581199646,7.425939211128422,7.303935364812592,7.425939211128422,229500,SCHD
2012-06-12,7.379848003387451,7.379848003387451,7.303934866178109,7.333758853963185,208800,SCHD
2012-06-13,7.347314357757568,7.396116051780788,7.331047643534236,7.36629361309191,372000,SCHD
2012-06-14,7.4232258796691895,7.442203577523024,7.36086848131361,7.369002223637461,164100,SCHD
2012-06-15,7.480160236358643,7.485582213914715,7.444914279538841,7.461181763559724,277200,SCHD
2012-06-18,7.434070110321045,7.450336818197106,7.390691188416473,7.406957896292533,342000,SCHD
2012-06-19,7.482871055603027,7.501849527971966,7.450336863974695,7.455759617084241,516300,SCHD
2012-06-20,7.447627067565918,7.472028296950851,7.3988261601489285,7.472028296950851,330000,SCHD
2012-06-21,7.328335762023926,7.469317296069371,7.320202018063712,7.453049808148945,279000,SCHD
2012-06-22,7.36629056930542,7.3744235352182,7.3446003331758005,7.350023086127278,266700,SCHD
2012-06-25,7.276822090148926,7.306644521133672,7.25784361539397,7.306644521133672,522900,SCHD
2012-06-26,7.306645393371582,7.325624646068615,7.257844481806224,7.293090446466209,319800,SCHD
2012-06-27,7.36629056930542,7.371711770904315,7.32833362567395,7.331044614311543,420000,SCHD
2012-06-28,7.363580703735352,7.366292468748481,7.2795338288876374,7.328335515329582,439800,SCHD
2012-06-29,7.52625036239624,7.52625036239624,7.455759998104001,7.474737695766462,372000,SCHD
2012-07-02,7.52625036239624,7.564207309073872,7.49100518025012,7.539806858024739,341100,SCHD
2012-07-03,7.564208030700684,7.5669190198144705,7.523540091288164,7.539807577323743,265500,SCHD
2012-07-05,7.550652980804443,7.569632235267467,7.5262525227513395,7.550652980804443,295500,SCHD
2012-07-06,7.50456428527832,7.509985489197282,7.4666073254027365,7.50456428527832,405600,SCHD
2012-07-09,7.493716716766357,7.507272437709191,7.469316263933973,7.504562224332316,709500,SCHD
2012-07-10,7.469316005706787,7.537096159430502,7.447626542677531,7.52625065223949,306900,SCHD
2012-07-11,7.461182594299316,7.4828720582912105,7.428648398311475,7.4828720582912105,183000,SCHD
2012-07-12,7.453049182891846,7.4693166694475455,7.404248274577648,7.431360493611665,191100,SCHD
2012-07-13,7.553362846374512,7.553362846374512,7.4693159834672915,7.4693159834672915,257400,SCHD
2012-07-16,7.539805889129639,7.550649843156781,7.509981912849982,7.54522786614321,379500,SCHD
2012-07-17,7.591320514678955,7.599454258812649,7.504563421400173,7.556075324334992,471900,SCHD
2012-07-18,7.64825439453125,7.656388137837847,7.569631053381159,7.585897764317896,340800,SCHD
2012-07-19,7.675367832183838,7.680789035240264,7.631988123937929,7.672656067140875,495000,SCHD
2012-07-20,7.6184306144714355,7.640120075668721,7.5967411532741504,7.640120075668721,248400,SCHD
2012-07-23,7.550652980804443,7.558786725381003,7.49643008543158,7.542519236227883,274800,SCHD
2012-07-24,7.48558235168457,7.553362502117278,7.4394924389043515,7.553362502117278,613200,SCHD
2012-07-25,7.507272720336914,7.5343849389196915,7.480161277430576,7.528962960608999,216900,SCHD
2012-07-26,7.626564979553223,7.631986957457449,7.591319020470231,7.6021645276314445,189600,SCHD
2012-07-27,7.729588985443115,7.748567458097048,7.648253117312735,7.667232365642993,402000,SCHD
2012-07-30,7.74314546585083,7.764834927220823,7.7241669932330055,7.735011723918002,357600,SCHD
2012-07-31,7.710611820220947,7.745857007071428,7.710611820220947,7.745857007071428,705000,SCHD
2012-08-01,7.697055339813232,7.743146030341816,7.680787854761642,7.743146030341816,217500,SCHD
2012-08-02,7.626564979553223,7.659099174007721,7.575051535404792,7.648253666846506,382500,SCHD
2012-08-03,7.740435600280762,7.756702310830489,7.716034370941516,7.735012846313229,309900,SCHD
2012-08-06,7.729588985443115,7.764834941993654,7.729588985443115,7.759412188802677,340200,SCHD
2012-08-07,7.74314546585083,7.7621231627923315,7.73772271267017,7.7621231627923315,345300,SCHD
2012-08-08,7.759413242340088,7.762124231465499,7.71603431362778,7.7295900349312685,358500,SCHD
2012-08-09,7.748569965362549,7.7648374545229535,7.73230325187872,7.7539919446316325,216600,SCHD
2012-08-10,7.77568244934082,7.778392663389619,7.713324255920374,7.737725490478793,5326200,SCHD
2012-08-13,7.764835834503174,7.781102544593191,7.735012627715659,7.775680566455323,554700,SCHD
2012-08-14,7.783816337585449,7.797372839166335,7.767549621635759,7.786527327630949,321000,SCHD
2012-08-15,7.786527156829834,7.800083658113351,7.772972206899671,7.781105176857769,245400,SCHD
2012-08-16,7.819059371948242,7.82448212621565,7.767547472628508,7.794658916936107,263100,SCHD
2012-08-17,7.819059371948242,7.8407496133413925,7.800081671203515,7.8407496133413925,270300,SCHD
2012-08-20,7.813636779785156,7.816347768867738,7.783813572847506,7.816347768867738,376800,SCHD
2012-08-21,7.781100749969482,7.840747149787738,7.7702560205185485,7.827190656216894,238500,SCHD
2012-08-22,7.759413242340088,7.772969739320007,7.7323017997331105,7.762124231465499,310800,SCHD
2012-08-23,7.713325500488281,7.7539934556376044,7.699770549674143,7.7539934556376044,356400,SCHD
2012-08-24,7.767546653747559,7.772969407443282,7.699767274447612,7.699767274447612,380400,SCHD
2012-08-27,7.764835834503174,7.789236287476406,7.7594130806888915,7.778390779847842,713700,SCHD
2012-08-28,7.767546653747559,7.783813363481931,7.748568179327126,7.753990157346451,318300,SCHD
2012-08-29,7.756701946258545,7.78381338779264,7.753990181564015,7.781102398774511,340800,SCHD
2012-08-30,7.718742847442627,7.737721316636371,7.702476142188121,7.737721316636371,236100,SCHD
2012-08-31,7.756701946258545,7.78381338779264,7.72687874002992,7.762123924294804,604500,SCHD
2012-09-04,7.732301712036133,7.756702165240957,7.697055751099807,7.756702165240957,356100,SCHD
2012-09-05,7.721456527709961,7.753990725237862,7.71061179520066,7.737724014312139,165600,SCHD
2012-09-06,7.848880767822266,7.848880767822265,7.762122925000114,7.762122925000114,384600,SCHD
2012-09-07,7.838038444519043,7.862438898972296,7.821770957765899,7.857016144829094,1287600,SCHD
2012-09-10,7.800079822540283,7.832614013404502,7.797368833887339,7.829903024751557,930600,SCHD
2012-09-11,7.816346645355225,7.8407478706203095,7.808213679276504,7.819057634048131,434400,SCHD
2012-09-12,7.802789688110352,7.829901897766327,7.794655947645941,7.8271901338274,396900,SCHD
2012-09-13,7.903106212615967,7.927506665131651,7.797369884146136,7.797369884146136,302700,SCHD
2012-09-14,7.911242485046387,7.9491978947891875,7.889552238936725,7.932931179802751,569100,SCHD
2012-09-17,7.90523099899292,7.918884821148702,7.8888475061492445,7.907961450926001,408900,SCHD
2012-09-18,7.907960891723633,7.916153028188767,7.888846948298497,7.897039084763631,296100,SCHD
2012-09-19,7.90523099899292,7.927076958193133,7.894309191260595,7.918884821148702,192000,SCHD
2012-09-20,7.907960891723633,7.916153028188767,7.8724626753682285,7.883385263573364,223200,SCHD
2012-09-21,7.907960891723633,7.951652025789304,7.907960891723633,7.948920792804171,232200,SCHD
2012-09-24,7.9216132164001465,7.932535802541837,7.883383774281734,7.891575909199249,410100,SCHD
2012-09-25,7.8697333335876465,7.94892191393247,7.8697333335876465,7.943461009682254,328800,SCHD
2012-09-26,7.842429161071777,7.8833890819917665,7.842429161071777,7.872466488496137,486000,SCHD
2012-09-27,7.883386611938477,7.902501339878106,7.845157937304485,7.877925707524449,551100,SCHD
2012-09-28,7.850616455078125,7.867000725829811,7.812387792065905,7.867000725829811,285000,SCHD
2012-10-01,7.877924919128418,7.921615275049321,7.864271878214433,7.872463234015711,324000,SCHD
2012-10-02,7.8697333335876465,7.916154144695448,7.839696016475734,7.905231554949775,367200,SCHD
2012-10-03,7.886115074157715,7.907959465382827,7.850616082960051,7.891575976652745,201600,SCHD
2012-10-04,7.9270782470703125,7.946192194954839,7.910693970317502,7.918886108693908,480900,SCHD
2012-10-05,7.965305805206299,7.9871509836446,7.94892153075497,7.968037038444991,628200,SCHD
2012-10-08,7.954383850097656,7.965306440187537,7.932538669917893,7.957114302308809,753000,SCHD
2012-10-09,7.894309997558594,7.959845538117248,7.894309997558594,7.95438385244806,417300,SCHD
2012-10-10,7.826043128967285,7.888848216554998,7.823312676788322,7.886117764376035,390900,SCHD
2012-10-11,7.826043128967285,7.88065607877285,7.826043128967285,7.88065607877285,533400,SCHD
2012-10-12,7.820581912994385,7.872463627308473,7.804197638082925,7.836965406660616,288300,SCHD
2012-10-15,7.894309997558594,7.899770901982515,7.826043223542711,7.834234580178592,525300,SCHD
2012-10-16,7.959844589233398,7.962575041119864,7.918884685955705,7.918884685955705,648600,SCHD
2012-10-17,7.981686592102051,7.9898787265500495,7.959842202315623,7.973494457654053,558600,SCHD
2012-10-18,7.989880561828613,7.992611794768605,7.9434597580353135,7.973496289169143,359400,SCHD
2012-10-19,7.880655765533447,7.9789590712761145,7.867002723936051,7.9789590712761145,444300,SCHD
2012-10-22,7.8697333335876465,7.883386375458428,7.823312522479845,7.875194237837862,504300,SCHD
2012-10-23,7.763238430023193,7.806928006412921,7.725008976470005,7.806928006412921,714300,SCHD
2012-10-24,7.744124889373779,7.779623899904508,7.733202297190189,7.774162213190005,633000,SCHD
2012-10-25,7.782352924346924,7.806928556938289,7.7441234680978885,7.793275514525894,460800,SCHD
2012-10-26,7.7659687995910645,7.78781476161943,7.738662714234865,7.78781476161943,328800,SCHD
2012-10-31,7.776891231536865,7.823312825689079,7.74412346102986,7.809659002043872,540000,SCHD
2012-11-01,7.83423376083374,7.856079719980463,7.787813734349459,7.79327463820225,773100,SCHD
2012-11-02,7.7659687995910645,7.875194703506444,7.76050789501794,7.875194703506444,648900,SCHD
2012-11-05,7.768701553344727,7.785085834408499,7.735933772462704,7.763241428399338,621900,SCHD
2012-11-06,7.828775882720947,7.856081972303877,7.7823542804373105,7.785084733146522,591900,SCHD
2012-11-07,7.694971561431885,7.779621823573447,7.645819519101387,7.779621823573447,1423200,SCHD
2012-11-08,7.607590675354004,7.708624428492244,7.6048594421647175,7.686779250449101,1289700,SCHD
2012-11-09,7.61578369140625,7.667665409312745,7.588476825078106,7.591208058582618,697800,SCHD
2012-11-12,7.618513584136963,7.645819667214377,7.6048597613530315,7.6267057215582765,248400,SCHD
2012-11-13,7.613050937652588,7.681317699218126,7.5939369944095585,7.599397897837531,459900,SCHD
2012-11-14,7.520210266113281,7.6294353794836525,7.5038259912983305,7.6294353794836525,3403200,SCHD
2012-11-15,7.492903232574463,7.52021009623412,7.460135464929998,7.495633684566867,446100,SCHD
2012-11-16,7.528401851654053,7.533863537173853,7.451944504338825,7.514748809722422,562200,SCHD
2012-11-19,7.629436016082764,7.629436016082764,7.580284750027183,7.588476888118209,568500,SCHD
2012-11-20,7.634896278381348,7.640357963172141,7.574822433153471,7.637626730154173,496500,SCHD
2012-11-21,7.651279926300049,7.651279926300049,7.62670429986248,7.643087790405833,380700,SCHD
2012-11-23,7.746854305267334,7.746854305267334,7.6758570821134215,7.69770226135382,279900,SCHD
2012-11-26,7.730471611022949,7.730471611022949,7.697703057527863,7.71954823902771,483000,SCHD
2012-11-27,7.708625316619873,7.75504691124378,7.703163630857238,7.727740044921171,522000,SCHD
2012-11-28,7.768701553344727,7.768701553344727,7.656745945221381,7.675859898135087,565200,SCHD
2012-11-29,7.7850823402404785,7.8069275176904185,7.752314574065567,7.798736162080568,1017900,SCHD
2012-11-30,7.812388896942139,7.81784980046833,7.779621132049575,7.796005405118427,407100,SCHD
2012-12-03,7.757777214050293,7.8396962489494015,7.755046761844218,7.8396962489494015,442200,SCHD
2012-12-04,7.757777214050293,7.785083298601574,7.749585076186802,7.760507666256368,645900,SCHD
2012-12-05,7.782352924346924,7.815120694883837,7.735931330152341,7.7714303341679525,294000,SCHD
2012-12-06,7.815119743347168,7.815119743347168,7.779621524898947,7.787813661847053,234300,SCHD
2012-12-07,7.853349208831787,7.853349208831787,7.812389305263991,7.842425838718206,318300,SCHD
2012-12-10,7.858808994293213,7.872462033124519,7.850616858496402,7.858808994293213,332700,SCHD
2012-12-11,7.897039413452148,7.927076727577757,7.880655139839938,7.883385591693584,363300,SCHD
2012-12-12,7.880655765533447,7.932538261097828,7.875194080147352,7.924346123641299,395100,SCHD
2012-12-13,7.839698314666748,7.888850373553724,7.826045268793606,7.875196546435109,270600,SCHD
2012-12-14,7.831506729125977,7.856082367235132,7.820584136494635,7.842428540511868,348000,SCHD
2012-12-17,7.880655765533447,7.886117450919542,7.850618449022992,7.853349682338654,666300,SCHD
2012-12-18,7.946192264556885,7.9489227169578305,7.869734128613126,7.891579310311343,948900,SCHD
