Date,Monthly Close
,IEF
2012-01-31,81.36529541015625
2012-02-29,80.47044372558594
2012-03-30,79.1899642944336
2012-04-30,81.17694854736328
2012-05-31,83.50630950927734
2012-06-29,83.16041564941406
2012-07-31,84.3255844116211
2012-08-31,84.22663879394531
2012-09-28,83.9333267211914
2012-10-31,83.60091400146484
2012-11-30,84.4195556640625
2012-12-31,83.62565612792969
2013-01-31,82.54425048828125
2013-02-28,83.4791259765625
2013-03-28,83.71853637695312
2013-04-30,84.99547576904297
2013-05-31,82.35637664794922
2013-06-28,80.25941467285156
2013-07-31,79.97640991210938
2013-08-30,78.83861541748047
2013-09-30,80.29415893554688
2013-10-31,80.91869354248047
2013-11-29,80.20957946777344
2013-12-31,78.53274536132812
2014-01-31,80.93841552734375
2014-02-28,81.22769165039062
2014-03-31,80.7719497680664
2014-04-30,81.38448333740234
2014-05-30,82.87004852294922
2014-06-30,82.69043731689453
2014-07-31,82.50804901123047
2014-08-29,84.05944061279297
2014-09-30,83.1772689819336
2014-10-31,84.45507049560547
2014-11-28,85.5434341430664
2014-12-31,85.65412902832031
2015-01-30,89.33922576904297
2015-02-27,87.1310043334961
2015-03-31,87.87688446044922
2015-04-30,87.32064819335938
2015-05-29,86.95711517333984
2015-06-30,85.53893280029297
2015-07-31,86.83773803710938
2015-08-31,86.90637969970703
2015-09-30,88.27880096435547
2015-10-30,87.71652221679688
2015-11-30,87.34137725830078
2015-12-31,86.9457015991211
2016-01-29,89.8441390991211
2016-02-29,91.17923736572266
2016-03-31,91.11896514892578
2016-04-29,90.97672271728516
2016-05-31,90.88642120361328
2016-06-30,93.69265747070312
2016-07-29,93.92359924316406
2016-08-31,92.97359466552734
2016-09-30,93.1943359375
2016-10-31,91.8014144897461
2016-11-30,87.92073822021484
2016-12-30,87.81658172607422
2017-01-31,88.00923919677734
2017-02-28,88.6460952758789
2017-03-31,88.71749877929688
2017-04-28,89.70121002197266
2017-05-31,90.44281768798828
2017-06-30,89.98196411132812
2017-07-31,90.31922912597656
2017-08-31,91.63568878173828
2017-09-29,90.314697265625
2017-10-31,90.14404296875
2017-11-30,89.89232635498047
2017-12-29,90.05841064453125
2018-01-31,88.12194061279297
2018-02-28,87.2999496459961
2018-03-29,88.30889892578125
2018-04-30,87.18164825439453
2018-05-31,88.0413818359375
2018-06-29,88.21521759033203
2018-07-31,87.7496337890625
2018-08-31,88.639404296875
2018-09-28,87.57128143310547
2018-10-31,87.30586242675781
2018-11-30,88.4671401977539
2018-12-31,90.9479751586914
2019-01-31,91.54146575927734
2019-02-28,91.0604019165039
2019-03-29,93.47818756103516
2019-04-30,92.99348449707031
2019-05-31,95.82849884033203
2019-06-28,96.99481964111328
2019-07-31,97.03191375732422
2019-08-30,100.86628723144531
2019-09-30,99.66993713378906
2019-10-31,99.85720825195312
2019-11-29,99.17098236083984
2019-12-31,98.25061798095703
2020-01-31,101.65576934814453
2020-02-28,104.66655731201172
2020-03-31,108.56297302246094
2020-04-30,108.86177825927734
2020-05-29,109.21825408935547
2020-06-30,109.26490783691406
2020-07-31,110.19815063476562
2020-08-31,109.12940216064453
2020-09-30,109.4870834350586
2020-10-30,107.9753189086914
2020-11-30,108.34065246582031
2020-12-31,108.08228302001953
2021-01-29,106.90190124511719
2021-02-26,104.37548065185547
2021-03-31,101.88540649414062
2021-04-30,102.90555572509766
2021-05-28,103.34272003173828
2021-06-30,104.39949798583984
2021-07-30,106.477294921875
2021-08-31,106.05731964111328
2021-09-30,104.36349487304688
2021-10-29,103.90125274658203
2021-11-30,105.03592681884766
2021-12-31,104.4854965209961
2022-01-31,102.2777099609375
2022-02-28,101.96665954589844
2022-03-31,97.82587432861328
2022-04-29,93.68953704833984
2022-05-31,94.26893615722656
2022-06-30,93.45494079589844
2022-07-29,96.22261810302734
2022-08-31,92.51432800292969
2022-09-30,88.13380432128906
2022-10-31,86.85232543945312
2022-11-30,89.98963928222656
2022-12-30,88.6505355834961
2023-01-31,91.82523345947266
2023-02-28,88.82181549072266
2023-03-31,92.12694549560547
2023-04-28,92.87757110595703
2023-05-31,91.54168701171875
2023-06-30,90.39258575439453
2023-07-31,89.80352783203125
2023-08-31,89.14714050292969
2023-09-29,86.3489761352539
2023-10-31,84.68441009521484
2023-11-30,88.54132080078125
2023-12-29,91.88135528564453
2024-01-31,91.94806671142578
2024-02-29,90.03312683105469
2024-03-28,90.6932601928711
2024-04-30,87.85475158691406
2024-05-31,89.43628692626953
2024-06-28,90.52469635009766
2024-07-31,93.14741516113281
2024-08-30,94.4009780883789
2024-09-30,95.7060546875
2024-10-31,92.4641342163086
2024-11-29,93.40814208984375
2024-12-31,91.29859924316406
2025-01-31,91.86151123046875
2025-02-28,94.43335723876953
2025-03-31,94.75627136230469
2025-04-30,95.75699615478516
