Date,1,2,3,4,5,6,7,8,9,10
1999-09-30,-0.0030976562498908513,-0.0011444543424886855,-0.01563572256235045,0.003627177509881713,0.0019269056464307943,-0.005586420304062639,-0.008769406682826837,-0.004748734966907508,-0.007931721345671707,-0.00782009495582699
1999-10-31,0.04366971855660014,0.06500143591438733,0.04485386193483069,0.040017532806483486,0.06783566578794613,0.016025644099858793,0.025156608850877896,0.025267568535536272,0.03439853328655538,0.022433338661977463
1999-11-30,0.03938268665903975,0.06663450466968997,0.011656611607640999,0.05103797886484067,0.07675633653352365,0.004164740804387163,0.006537693881656937,0.01595180289788385,0.01832475597515363,0.005829971034050163
1999-12-31,0.0869604440250894,0.14317209599387534,0.03997647917294619,0.10530460491987112,0.16178094058708684,0.01428302491593406,0.022421093890426676,0.03860279510528074,0.04674086407977336,0.01999395051206923
2000-01-31,-0.01799819417795396,-0.022235085380583768,-0.034851124438013935,-0.007996819834069895,-0.019103193926340578,-0.012451808888496122,-0.019546502077663244,-0.014298649496826353,-0.021393342685993473,-0.017430540951069544
2000-02-29,0.05300879895796306,0.09702297832433199,-0.01065829480428685,0.08237580900988968,0.11757002812874602,-0.0038080564722173444,-0.005977780771661454,0.015216379788727157,0.013046655489283047,-0.0053306700156868945
2000-03-31,0.03199131539843071,0.03788206881321821,0.06783999320678397,0.011154651732215833,0.030766773252021783,0.024238260430023816,0.03804854476140484,0.026814392469796527,0.040624676801177546,0.03392968803099296
2000-04-30,-0.049040457688296436,-0.08017268284375492,-0.02458422480165757,-0.0583264092591986,-0.09013095309856234,-0.008783592318420796,-0.013788238081615374,-0.022253894687750728,-0.027258540450945307,-0.012295624432943308
2000-05-31,-0.04058966582292679,-0.06895726133915946,-0.0110057778352634,-0.05312552684968185,-0.07965418215476758,-0.003932207195141966,-0.006172669111606302,-0.016201381987216296,-0.018441843903680633,-0.005504461171608167
2000-06-30,0.04199117045666427,0.07067259034159439,0.01377744733140552,0.05371820339329544,0.08111043517195012,0.004922485110835029,0.007727179746156868,0.01732853670282012,0.02013323133814196,0.00689069187246439
2000-07-31,-0.01672357819494554,-0.02661433056490499,-0.01099142780446788,-0.01853633836762548,-0.02932503614656228,-0.003927080134139167,-0.006164620794334414,-0.008207989687863296,-0.010445530348058545,-0.005497284106206007
2000-08-31,0.05708424778464571,0.08855738971474991,0.04573838945368238,0.059004216075955726,0.09565017381891504,0.016341673146237093,0.02565270242787958,0.029968512886642575,0.03927954216828506,0.022875728782477435
2000-09-30,-0.051596759710528434,-0.08086211803264291,-0.03840362899788205,-0.0548574531985804,-0.08804504310124182,-0.013721068017671858,-0.021538949635097848,-0.02639022580025394,-0.03420810741767993,-0.01920730073165501
2000-10-31,-0.024889995321852848,-0.04325221835320212,-0.0032748286641070697,-0.03438072016163335,-0.05072450581660858,-0.001170049498418826,-0.0018367110478977652,-0.009110169628126297,-0.009776831177605236,-0.001637882164719836
2000-11-30,-0.08714981082666685,-0.1400900734198463,-0.052256965518897226,-0.09920346290063285,-0.15553552309347232,-0.018670667251823137,-0.029308692375312934,-0.04158139771386306,-0.052219422837352855,-0.02613594804023703
2000-12-31,-0.023169738369550462,-0.04009316427480556,-0.00365821047639229,-0.03168796983187089,-0.04688880061463788,-0.0013070263430653025,-0.0020517334757594475,-0.008625264179525093,-0.009369971312219238,-0.0018296278396927727
2001-01-31,0.0414635362451647,0.06490900595987936,0.03112151850307458,0.043948828378656636,0.07061291963629915,0.011119273968027074,0.017454725949010114,0.021269118859171793,0.027604570840154836,0.015565205182752017
2001-02-28,-0.10218889365992917,-0.16273492839873793,-0.06677148547909832,-0.11346885038960935,-0.17940142198510448,-0.023856497883317847,-0.03744926457013429,-0.050061775109555576,-0.06365454179637202,-0.03339528152318904
2001-03-31,-0.0662972588972582,-0.10671715651658426,-0.0392259398383083,-0.07574059879428521,-0.118605505974193,-0.014014867933658436,-0.02200014854359977,-0.03150692308245409,-0.03949220369239543,-0.01961857362484534
2001-04-30,0.07482711760671804,0.11612355524478266,0.059808001683290694,0.07742003615223018,0.1254594709748045,0.02136854460141572,0.03354374494408561,0.03924846057190768,0.05142366091457757,0.02991254484188582
2001-05-31,-0.010596256278237789,-0.017709323238085294,-0.003924130238761529,-0.013323204245600313,-0.020225685685639393,-0.0014020356753060837,-0.0022008764739111096,-0.004478988156968974,-0.005277828955574,-0.001962625709414874
2001-06-30,0.0005036935887594938,0.005536392589719427,-0.01668042486003614,0.00939012556615329,0.010087930649997537,-0.005959677510707198,-0.009355335428643127,-0.003791057287577108,-0.007186715205513037,-0.008342595347855218
2001-07-31,-0.028308410374268508,-0.048242820529683664,-0.00713672596573748,-0.03733112753842597,-0.05584479576351205,-0.0025498502343299194,-0.004002683734497907,-0.01117135774897795,-0.012624191249145938,-0.00356938251514956
2001-08-31,-0.051568503327352536,-0.07994091159176281,-0.041533258810332443,-0.05319168473650895,-0.08629204265434358,-0.014839240040663063,-0.023294224869909314,-0.027123693790434184,-0.035578678619680434,-0.020772562727853414
2001-09-30,-0.0828466476854548,-0.13109536419966925,-0.05714098203991498,-0.09042990184123706,-0.14381687065482684,-0.020415656583118197,-0.032047927926958035,-0.04130016047254939,-0.05293243181638923,-0.028578654017391767
2001-10-31,0.05397565974674451,0.09323494724926383,0.00911531111577499,0.07351153661177688,0.10891002013448758,0.0032567704429361786,0.005112387348647516,0.02023403063041352,0.022089647536124857,0.004558957745189749
2001-11-30,0.07021274981618618,0.1093901832504299,0.05458342095629745,0.07344342109079811,0.11855408080552124,0.019501876544528562,0.030613501524917687,0.036463405664805264,0.04757503064519439,0.027299508109713915
2001-12-31,-0.004160421649721643,-0.00848096817075451,0.00394819579999194,-0.008080791503786574,-0.010911229745827788,0.0014106339565399775,0.002214373815824051,-0.00045559964710588266,0.00034814021217819085,0.0019746619279673978
2002-01-31,-0.005527573653417325,-0.007898669703582616,-0.006859526034362119,-0.004451598635946608,-0.007946820238813176,-0.002450810658848523,-0.003847214172986526,-0.003478893484702243,-0.004875296998840246,-0.003430742949471683
2002-02-28,-0.041184396678185076,-0.06958126963324411,-0.01255521857157974,-0.05318323562119348,-0.08007016943309281,-0.004485800235360133,-0.007041684016003152,-0.01676830268829165,-0.019324186468934672,-0.006279402888442954
2002-03-31,0.028501899524901217,0.04409029776019253,0.02328964817272142,0.02922551168845623,0.047512745969737556,0.008321058582853754,0.013062165532300614,0.015070599388501844,0.019811706337948702,0.011648151178956815
2002-04-30,-0.05044674606464174,-0.07817991006285901,-0.04070907613820355,-0.05199345888973593,-0.08437205498366832,-0.014544771345949581,-0.022831976131226735,-0.02655249857221654,-0.034839703357493694,-0.020360353651407235
2002-05-31,-0.01739708985850027,-0.029712532368864723,-0.00415366940163714,-0.023062624927966784,-0.03444539234862977,-0.001484046739070641,-0.002329615152975345,-0.0068102880619267114,-0.007655856475831415,-0.0020774280821616612
2002-06-30,-0.05768051679855013,-0.08796574964206633,-0.051665288672803115,-0.05679151271611688,-0.09370081691555958,-0.018459269567240085,-0.028976846189917863,-0.031575092365419506,-0.042092668988097284,-0.025840025091926247
2002-07-31,-0.04551020260851209,-0.0653947440854451,-0.055173862927559804,-0.03732769884202172,-0.06613347933512567,-0.019712833025975297,-0.03094465512194283,-0.028333548693878698,-0.03956537078984623,-0.02759481344419813
2002-08-31,-0.002803397715067593,-0.006299425792957652,0.004761261714884849,-0.006535748082161049,-0.008489016680472621,0.013648066230803047,0.012891715884646163,0.006625533558691937,0.005869183212535053,0.01983585538333671
2002-09-30,-0.06151006333911785,-0.0887122341320648,-0.07339666753968128,-0.05106061699261009,-0.09001928621063461,-0.016994043793237622,-0.03326861627669759,-0.033045465146154376,-0.049320037629614344,-0.023224410089854007
2002-10-31,0.07584203571681848,0.11853927523629419,0.05759877297035715,0.08003824029671053,0.1287954611523393,0.01257366736816926,0.025455448238676476,0.0347525509339238,0.04763433180443102,0.01711145629721582
2002-11-30,0.05403280306919081,0.08385613459525015,0.043176348136451596,0.05591092913759954,0.09060053962766061,0.013441136980314123,0.022517342341678154,0.027269676381421096,0.03634588174278513,0.01869401816381014
2002-12-31,-0.0502803697142552,-0.07819371642723971,-0.039598821159824216,-0.05232868748934065,-0.08462188920201191,-0.004341779880926903,-0.013819385658531413,-0.020952221625807305,-0.030429827403411817,-0.005477985108144338
2003-01-31,-0.005308025260692158,-0.004626440803088218,-0.01721655894217945,0.0012437150891506377,-0.001879700260571178,-0.0073988489803997895,-0.010723443326673437,-0.006535881546149289,-0.009860475892422938,-0.010433516977443906
2003-02-28,0.005420638445994185,0.012244084878030796,-0.009434649180074509,0.012756018599121831,0.016537854628726124,0.003341194358637034,0.0004510840237292625,0.003189759884726454,0.0002996495498186818,0.0050876871345942026
2003-03-31,0.0016050692102209346,0.002431124647952689,0.00149764286809298,0.001549202265022628,0.002574959099827179,-0.002422475881630563,-0.0016904103071858105,-0.0006998736744873031,3.21918999574497e-05,-0.0035719808558129403
2003-04-30,0.0472374971345154,0.067331041310826,0.059228538202361077,0.03772654814260316,0.0675826502379787,0.023433227511409933,0.035162340403079896,0.03109773272366726,0.04282684561533723,0.03294172238923611
2003-05-31,0.03921040591840582,0.058889364069134906,0.03838551554253115,0.03691141291610726,0.061930294722833054,0.027409285282189985,0.033245427999743206,0.029614207601601467,0.03545035031915469,0.039206264118073764
2003-06-30,0.004274537209136662,0.005509473101330913,0.00745545353344596,0.002325790975789419,0.004981542485385843,-0.0012514005182206818,0.0008318151589657994,0.0010924376522849378,0.0031756533294714194,-0.001991233019690853
2003-07-31,0.02296994002442707,0.037244577154364335,0.01261906508791677,0.026746138921080426,0.04161879096554491,-0.017119734526054482,-0.011426869863907174,-0.0009620190000095823,0.0047308456621377275,-0.0252878082948117
2003-08-31,0.020105767057400952,0.03165622256717532,0.014438105741375117,0.021649800845301836,0.034593590038536536,0.007987582858291195,0.010518142051641442,0.011682020511780486,0.014212579705130733,0.011354380228775092
2003-09-30,-0.011411481237676574,-0.018123218778477883,-0.007634128201011549,-0.012578849687323845,-0.019937675152641093,0.010131989220075396,0.006720473615083487,0.0012926772204359055,-0.002118838384556004,0.0149697310936659
2003-10-31,0.03884820650488837,0.058501907208669275,0.03746856888880553,0.03686241372704706,0.061662514031526464,0.00681833954220027,0.01539464021429474,0.018362814964012063,0.026939115636106528,0.009142807555947804
2003-11-30,0.004436164156471334,0.005743605521498394,0.0076446220283312594,0.0024618773557932724,0.0052200795600295235,0.0034670102095042486,0.004916973413589982,0.0036960733548796385,0.005146036558965373,0.004898259325286003
2003-12-31,0.021851696281764012,0.02897009722195087,0.035219288136585696,0.013391775005897324,0.027031559030260513,0.015494505863868345,0.022243661084377458,0.017243890143962784,0.023993045364471898,0.021867893740988874
2004-01-31,0.009954028900114245,0.013810109024640176,0.013839250566711989,0.00724459614965462,0.013506190123080275,0.008976611103468158,0.011211501346392757,0.0087890706000317,0.011023960842956298,0.012812443638436737
2004-02-29,-0.0006268054655378268,-0.0037561518571441444,0.0094994323337641,-0.0058404398329659135,-0.006462044989310424,0.008339035191939341,0.009558592353176534,0.004708236251244841,0.0059277934124820335,0.011975782556829666
2004-03-31,-0.009283361505086747,-0.013891279223500428,-0.00927210711295414,-0.008643507109611034,-0.014562883511464328,-0.00025500792516491193,-0.0025842081745881575,-0.003662266542821972,-0.005991466792245217,-0.00016993812391506366
2004-04-30,-0.013661147935808204,-0.020553356973422636,-0.01324462977888351,-0.012927200337143558,-0.02164676361866972,-0.018244145524932098,-0.01898870555970161,-0.014994280572401056,-0.015738840607170568,-0.026365361697967896
2004-05-31,0.01958437023883889,0.03141354071373015,0.011986118131407488,0.022166972783306597,0.03482063137602483,0.0037232129988967457,0.006244022712724405,0.009100684598968005,0.011621494312795666,0.005177695319869882
2004-06-30,0.014363291454649884,0.021880920361836767,0.01295105318610656,0.014097454054654148,0.023286532967799735,0.006910155143227053,0.00921687485720507,0.009112420809388852,0.011419140523366872,0.009812749495949425
2004-07-31,-0.030633995817019526,-0.048078383177719765,-0.02255315330065329,-0.03269859594709202,-0.05240814292162657,-0.004739132129738084,-0.00980967314510317,-0.013822283310079925,-0.01889282432544501,-0.006431030291597479
2004-08-31,-0.006837573653411417,-0.012606884833670656,0.00170516400537084,-0.01079711805031528,-0.015344040442230953,0.009636405381309356,0.008679649113893746,0.0029770972187181774,0.0020203409513025656,0.014041581903748537
2004-09-30,0.012350161286716687,0.019958052634322047,0.0070259229510876,0.014255335832905065,0.022246574721162236,0.0045675457303153266,0.005700670231131042,0.006910401538789746,0.008043526039605462,0.006519669196577604
2004-10-31,0.018190485332868392,0.029766020927438786,0.009019395538799869,0.021686607482564985,0.03348599023443158,0.007046696230527791,0.008330423343571083,0.01029040901180519,0.011574136124848483,0.010098158168583315
2004-11-30,0.029131323720074168,0.043015988829865306,0.031162072921007977,0.02605081353270367,0.04458061829146085,0.005942317167549434,0.013035873829403338,0.014354354910667777,0.02144791157252168,0.008000753975607448
2004-12-31,0.01004037667389153,0.017112296449575612,0.01230797904212496,-0.003501145757697166,0.020048059244049385,0.006024902196878189,0.011956986775897991,0.009313941682353048,0.015246026261372852,0.014615736181614596
2005-01-31,-0.03253884861791328,-0.0469979424230611,-0.026516183195392028,-0.04778695702698064,-0.04746120105538216,-0.00683844986825841,-0.00810214130140594,-0.013112292808259462,-0.01437598424140699,-0.0019118195894185118
2005-02-28,0.01073778157646886,0.009501363167420049,0.02394111796886969,0.015508894878526606,0.0038269066115114493,0.009748410349189933,0.010566138531003806,0.007636471017413022,0.008454199199226896,0.007268465007776513
2005-03-31,-0.013447914416666956,-0.017417409629375324,-0.01769826124620582,-0.016809937878798153,-0.015703438510806723,-0.00961363773258009,-0.010699816728409212,-0.00927424197139251,-0.010360420967221633,-0.010267778955049505
2005-04-30,-0.014917465695111374,-0.02500420605012513,-0.009401206634286329,-0.011808143758000836,-0.02871628593393963,0.006765840632050432,0.0018404583613109413,-0.002684821387212776,-0.007610203657952269,0.0075170828118215904
2005-05-31,0.025785378484432575,0.04639834813667984,0.01079243927556684,0.016138077598031292,0.05595966503221902,0.0051135419969988855,0.012037163685909496,0.014759656621299822,0.021683278310210434,0.015388139484306874
2005-06-30,5.446093635420694e-05,-0.00778686173914935,0.01395335550371567,0.009972428861650668,-0.01556065212762278,0.01574969469094986,0.011656382228594234,0.0059625838425191105,0.0018692713801634828,0.013770355997520427
2005-07-31,0.029141915114902654,0.046773658542749626,0.022501346496273215,0.024871207492682436,0.05198762582201308,-0.0013035975814161445,0.006412883103661867,0.011117281930252939,0.018833762615330946,0.0005710136042103128
2005-08-31,-0.003851050978163961,-0.0073982927100155315,-0.00249875384044385,0.0011160097974770604,-0.009331286090193574,0.008554948304997236,0.004986343734082834,0.0022079742748458446,-0.001360630296068556,0.009737355882555086
2005-09-30,0.02268453916977476,0.025261087946509705,0.028428993946249318,0.048444980063687824,0.018086269635832455,0.013073166503433617,0.008922549330827933,0.010313831924834366,0.006163214752228682,0.002670340513051586
2005-10-31,-0.011831148368909769,-0.015250481164375813,-0.01848276847078289,-0.010116557520609326,-0.013738190915718092,-0.012367392274185242,-0.014493417630406766,-0.010979314848907322,-0.013105340205128846,-0.016329349632758276
2005-11-30,0.04223677900426477,0.05610531266494702,0.048223617291687886,0.059394634859742654,0.051988365877584125,0.026948541911137568,0.028078682634432375,0.02653652895308977,0.027666669676384578,0.026220275418355796
2005-12-31,0.005503601752265167,0.0012197899804186358,0.01381341849422339,0.020947756119103853,-0.005416005382804613,0.01853407043334865,0.013060155643983959,0.00872537152045485,0.0032514567310901574,0.016275447854310166
2006-01-31,0.03995843835698201,0.04869500770485283,0.046588913874961724,0.07331921690583759,0.040301893161203396,0.027772626128157455,0.023225813057531124,0.023119299126069935,0.018572486055443604,0.018920616824108588
2006-02-28,-0.007448853597538749,-0.012370448062924436,0.0006741661897295896,-0.015578670652594693,-0.013974713426899776,0.0010716913219455258,0.002479599026456492,-0.0010680487335065145,0.00033985897100445215,0.003861061370583325
2006-03-31,0.01847524491936458,0.023173600126271964,0.02241404109189462,0.02958237228498639,0.019993814085949274,0.0032212264386724636,0.003944128091531267,0.006261835951426432,0.006984737604285237,-0.003310701058778189
2006-04-30,0.02948619326785496,0.02861494107694044,0.0449354498923064,0.0673894701325814,0.015129944503514422,0.027091861428736718,0.019587266236673305,0.01762246875129059,0.010117873559227176,0.013586496555247865
2006-05-31,-0.03213070480956162,-0.04880987919519467,-0.02504849963073682,-0.03884132860380723,-0.05171669500477721,-0.011230133200707683,-0.014346213619169745,-0.016958214607260644,-0.020074295025722704,-0.013112986698653803
2006-06-30,-0.009968879803491388,-0.009949571463717723,-0.012186078206323381,-0.02674945007692289,-0.005601259579330662,-0.00840089261354121,-0.004451209064152797,-0.004970029299150559,-0.0010203457497621467,-0.00229683484227037
2006-07-31,-0.004698859031422353,-0.014775466572391815,0.01259089617445556,-0.0007791699542962112,-0.02268279584837324,0.013640703275223048,0.010938254416177979,0.004017900503632967,0.0013154516445878978,0.013100756973555838
2006-08-31,0.016642863962320613,0.02771085002467425,0.011143235916186059,0.012847765383074645,0.03167695716163046,0.008657288246499457,0.011974359552144575,0.011749551784853988,0.015066623090499106,0.01526860589212213
2006-09-30,0.010509452017874045,0.02138029438782566,0.0053198098484154,-0.0055800111632988425,0.027846854504503644,-0.00034697318448354,0.00672690052789452,0.006904735102163592,0.01397860881454165,0.008789059385066553
2006-10-31,0.02497666881957025,0.03589100422793234,0.025945647024610267,0.027899424764078674,0.03619243658447136,0.012934371450630474,0.016066349060852667,0.015540784316682396,0.018672761926904587,0.015638305966006454
2006-11-30,0.03062435661200993,0.03830027904951121,0.03458687491412246,0.05390821024850617,0.0328515280413686,0.0270943736398778,0.023384262695777914,0.021326015265431222,0.01761590432133133,0.024506471823044378
2006-12-31,-0.0063555781874008975,-0.010646495345409429,0.0038623798978183587,-0.01852601254229859,-0.01202988779223931,-0.007051246163953423,-0.0027535136452543373,-0.004401806986304763,-0.00010407446760567728,-0.0065763088053369095
2007-01-31,0.015796691334982314,0.020573395403944574,0.01821680886720131,0.02366134049858752,0.018614973830232643,0.007973766974532216,0.008262846442893958,0.008514551344915584,0.008803630813277327,0.005923268779815254
2007-02-28,-0.004245303159866309,-0.008204483142579572,-0.006096809985603139,0.007160189267943457,-0.010466997006110843,0.008762227973323223,0.0027553739894448127,0.0011489987068377633,-0.004857855277040649,0.007643501856084062
2007-03-31,0.0019851144415883007,0.003229772237083575,0.0047731352621055295,-0.004039130720862769,0.0037087449104068054,-0.003552039950719813,-0.0004278006799467442,-0.00021390263839492283,0.002910336632378146,-0.002979632528619768
2007-04-30,0.03236911433284904,0.045178261009827206,0.03716753043432614,0.035815256050746605,0.04427753370963319,0.0181423500787926,0.022435985130749334,0.020766254756644013,0.025059889808600744,0.02142444024931899
2007-05-31,0.012763897822314213,0.020118394296753328,0.016812796718927336,0.0005613655274276565,0.02219169177833491,-0.0022717138802658358,0.005238260889522153,0.005507287862111075,0.013017262631899063,0.001116840800359941
2007-06-30,-0.00656470995784253,-0.005378106874913618,-0.01604773443492414,-0.00891183658528324,-0.0014990169978608878,-0.01066807827672631,-0.01079691443741985,-0.007237613996877671,-0.00736645015757121,-0.011206757171402546
2007-07-31,-0.0030028725370768936,-0.0034037872253015918,-0.01482232770892636,0.012773121928047124,-0.0027847766597139815,0.005238784855266101,-0.002260299503925646,-0.0005923532551555906,-0.008091437614347337,0.0030608313659706405
2007-08-31,0.014118326486405161,0.02059142748701783,0.01231207466056571,0.01849868702537587,0.02101775896402149,0.0098406251104167,0.010172259682519903,0.009762703846158651,0.010094338418261854,0.011801278329504191
2007-09-30,0.04887952728608723,0.060632927208538856,0.05862421705321218,0.0823230022384463,0.05150557173690973,0.036289619749134375,0.03285557421325584,0.030805455286939985,0.027371409751061455,0.029891392607621546
2007-10-31,0.03997035460305161,0.05600436539833942,0.030350992163607496,0.06990399575434335,0.05473768175746349,0.02460300756821677,0.0200938339778102,0.022876814220987498,0.018367640630580932,0.02082955522198866
2007-11-30,-0.033597844110981996,-0.04914867216236226,-0.03207315936719553,-0.03864617525144281,-0.05038189112329164,-0.0021997534702495204,-0.007996816266910874,-0.01265746607161745,-0.018454528868278804,0.0009248115993060035
2007-12-31,0.011821414232136403,0.011431565601372373,0.012060681447081157,0.037383442686277434,0.005838564465324665,0.012342950539873292,0.0053174944630470615,0.006251627044773262,-0.000773829032052969,0.003948734102065058
2008-01-31,-0.026441689897183273,-0.054280067261159096,-0.009798211786076129,0.009988914858425131,-0.07096539491019535,0.01636173601978677,-0.0020712108620813165,-0.00846560891973172,-0.026898555801599805,0.0015785667908152657
2008-02-29,-0.009218763515635605,-0.020556590710004378,-0.0024003258958535216,0.008736795509982177,-0.028032589286837183,0.005546039092367714,-0.002413105894711689,-0.004058833238029035,-0.012017978225108437,-0.00271761692594924
2008-03-31,-0.010057385964299188,-0.005510488431916195,-0.02425717767153619,-0.02590813533603749,0.0032552328639784047,-0.012509502741302452,-0.009383965529454804,-0.006776885390082961,-0.0036513481782353132,-0.005273853113754277
2008-04-30,0.02649795121428499,0.045073877914385746,0.020887135548151456,0.010984025771435677,0.05244906828691347,-0.0038021205606346255,0.007282183450498554,0.010825583883494017,0.02190988789462719,0.002634995022506563
2008-05-31,0.023568976439980967,0.037244382387317816,0.01335141556259832,0.03091586249305195,0.040740422397910425,0.00024966895713120175,0.002465048738000389,0.007945554909541283,0.01016093469041047,-0.0018464810024164443
2008-06-30,-0.03957754413377129,-0.06191686151805048,-0.044952421246415145,-0.016022724509622544,-0.06769125842222867,-0.003927524136338796,-0.020484404455883204,-0.020713096456464398,-0.0372699767760088,-0.014146511267480101
2008-07-31,-0.0035626650292147257,-0.0020207178801728122,-0.010622667582803889,-0.005408452306510276,0.0009641346743429068,-0.0066324004184879475,-0.006577523930804411,-0.004178703166576996,-0.004123826678893461,-0.006455282284578331
2008-08-31,-0.012556219879451672,-0.008883658892731931,-0.017058033837419852,-0.0463976040016654,0.0003146372947353069,-0.01328904729265768,-0.004092858833153077,-0.005284756855872616,0.003911431603631982,0.00027529857803618336
2008-09-30,-0.06094495183727121,-0.09705084927202878,-0.05358489407302795,-0.04412958334929249,-0.10732190086930014,-0.01013568361565444,-0.027492067251493425,-0.0313000276916955,-0.04865641132753448,-0.022186490383295072
2008-10-31,-0.12369816475033324,-0.15880354256505208,-0.16404952120863223,-0.1585040244760993,-0.14161687436383802,-0.08545225832441723,-0.09477093957970426,-0.08292357169364398,-0.092242252948931,-0.08770620491813497
2008-11-30,-0.02358668470194632,-0.05049067260287201,-0.01100374652453951,0.021659886358064984,-0.06756606503874918,0.044914338593056234,0.019881912273667493,0.006537027573393556,-0.018495398745995185,0.03971960235931626
2008-12-31,0.026540566579031477,0.03153060946103727,0.030054838642658097,0.05370445487004515,0.02509583159812731,0.05125012684750432,0.041838864726298025,0.03214253777671351,0.022731275655507227,0.05814369182818882
2009-01-31,-0.015042098351588687,-0.020466963606487476,-0.04087116363552707,0.02149042513146049,-0.02007827920128725,-0.03510367261175415,-0.04739195468494106,-0.02985555860976731,-0.04214384068295422,-0.061903658228885626
2009-02-28,-0.03943290456695933,-0.05158613336590242,-0.07087738076093739,-0.014600574125846503,-0.047551821682600054,-0.02660020051967384,-0.04265374582001932,-0.03177889543390128,-0.047832440734246764,-0.04031962784078075
2009-03-31,0.046031104457748766,0.06992365273737376,0.05070616034007133,0.030285818019470084,0.07444611761792641,0.023301986382610967,0.036050614588683,0.03210815979269982,0.044856787998771845,0.03821069015519013
2009-04-30,0.056466849602129665,0.08672341067096644,0.059540359614218205,0.037648652733052644,0.093183535430448,0.0014963544555285455,0.020646514370697734,0.024843160731191197,0.043993320646360384,0.007816674273862009
2009-05-31,0.047109149963014824,0.05413222410584194,0.07161543405994239,0.07191334971140317,0.041263118139865995,0.03204050196507796,0.03288009696368757,0.02871165048756566,0.029551245486175264,0.02397230494248208
2009-06-30,-0.0030067284663478425,0.0040064884142731565,-0.01611345348849833,-0.016801544995450963,0.012243217531100987,-0.011503770831364588,-0.007422746527136982,-0.004083603971661649,-2.579667434041144e-06,-0.005605908253148047
