Portfolio,Annualized Return,Annualized Volatility,Sharpe Ratio,Sortino Ratio
1,0.09448956170834655,0.15911198790938302,0.5214959419533707,0.7212852039494883
2,0.08680687377348795,0.11921254365902226,0.5903470496567209,0.8395900692808307
3,0.09078066281401043,0.13136598231257107,0.5748184040911525,0.8708214760520964
4,0.09211929969057797,0.16972646922914364,0.4862356292248101,0.6636911752232927
5,0.06605817680857995,0.07741307453227751,0.6026714235130651,0.9056829335350012
6,0.06982652871458805,0.08585977699657692,0.5928327164347122,0.8522941259117295
7,0.07068144456748615,0.08960184400887984,0.5800783971817703,0.8412342114382577
8,0.09407267810386943,0.22949102750145345,0.4207373835944965,0.561155366609063
9,0.07046261639871321,0.11281264032044029,0.4802999440005662,0.6891530849806794
