Date,Defensive_1,Defensive_2,Defensive_3,Defensive_4,Defensive_5,Defensive_6,Defensive_7,Defensive_8,Defensive_9,Defensive_10,Defensive_11,Defensive_12,Defensive_13,Defensive_14,Defensive_15,Defensive_16,Defensive_17,Defensive_18,Defensive_19,Defensive_20
1999-01-31,0.008485690159807427,0.008756922265372048,0.008809759688533987,0.008756922265372048,0.00908451428897607,0.007020332290782982,0.007020332290782982,0.00908451428897607,0.00908451428897607,0.0,0.008809759688533987,0.00908451428897607,0.00908451428897607,0.00908451428897607,0.007020332290782982,0.007020332290782982,0.008756922265372048,0.008809759688533987,0.008756922265372048,0.007020332290782982
1999-02-28,-0.00772527085531755,-0.00797219732101263,-0.00802029987926492,-0.00797219732101263,-0.008270433182176821,-0.006391226573120746,-0.006391226573120746,-0.008270433182176821,-0.008270433182176821,0.0,-0.00802029987926492,-0.008270433182176821,-0.008270433182176821,-0.008270433182176821,-0.006391226573120746,-0.006391226573120746,-0.00797219732101263,-0.00802029987926492,-0.00797219732101263,-0.006391226573120746
1999-03-31,0.009989579835184614,0.010308881473752158,0.010371083091654926,0.010308881473752158,0.010694531504749324,0.008264521632014502,0.008264521632014502,0.010694531504749324,0.010694531504749324,0.0,0.010371083091654926,0.010694531504749324,0.010694531504749324,0.010694531504749324,0.008264521632014502,0.008264521632014502,0.010308881473752158,0.010371083091654926,0.010308881473752158,0.008264521632014502
1999-04-30,0.014989646115123208,0.015467875204790371,0.009497508360931207,0.015467875204790371,0.01604736388393129,0.012402161315711906,0.012402161315711906,0.01604736388393129,0.01604736388393129,0.006036858483204212,0.009497508360931207,0.01604736388393129,0.01604736388393129,0.01604736388393129,0.012402161315711906,0.012402161315711906,0.015467875204790371,0.009497508360931207,0.015467875204790371,0.012402161315711906
1999-05-31,-0.013210901969183932,-0.01363199203629309,-0.005718724921546057,-0.01363199203629309,-0.014143069924494664,-0.010930903897125716,-0.010930903897125716,-0.014143069924494664,-0.014143069924494664,-0.00796013106615997,-0.005718724921546057,-0.014143069924494664,-0.014143069924494664,-0.014143069924494664,-0.010930903897125716,-0.010930903897125716,-0.01363199203629309,-0.005718724921546057,-0.01363199203629309,-0.010930903897125716
1999-06-30,0.03970119625539134,0.040966158890314575,0.013849974890255887,0.040966158890314575,0.042502487685854205,0.03284993922633431,0.03284993922633431,0.042502487685854205,0.042502487685854205,0.027242253390534148,0.013849974890255887,0.042502487685854205,0.042502487685854205,0.042502487685854205,0.03284993922633431,0.03284993922633431,0.040966158890314575,0.013849974890255887,0.040966158890314575,0.03284993922633431
1999-07-31,-0.011861085391945287,-0.012239536770906816,-0.0077584254162751595,-0.012239536770906816,-0.012698045118511218,-0.009813606271496467,-0.009813606271496467,-0.012698045118511218,-0.012698045118511218,-0.004534801623672554,-0.0077584254162751595,-0.012698045118511218,-0.012698045118511218,-0.012698045118511218,-0.009813606271496467,-0.009813606271496467,-0.012239536770906816,-0.0077584254162751595,-0.012239536770906816,-0.009813606271496467
1999-08-31,0.012156491270225897,0.012543008048555179,-0.0012953588848856274,0.012543008048555179,0.01301417071599653,0.010059564303457273,0.010059564303457273,0.01301417071599653,0.01301417071599653,0.013852464445675066,-0.0012953588848856274,0.01301417071599653,0.01301417071599653,0.01301417071599653,0.010059564303457273,0.010059564303457273,0.012543008048555179,-0.0012953588848856274,0.012543008048555179,0.010059564303457273
1999-09-30,-0.00332691778939594,-0.0034335712812836945,-0.005586420304062639,-0.0034335712812836945,-0.003561722916868042,-0.0027520500318785903,-0.0027520500318785903,-0.003561722916868042,-0.003561722916868042,0.0021226946443510994,-0.005586420304062639,-0.003561722916868042,-0.003561722916868042,-0.003561722916868042,-0.0027520500318785903,-0.0027520500318785903,-0.0034335712812836945,-0.005586420304062639,-0.0034335712812836945,-0.0027520500318785903
1999-10-31,0.03809733491642506,0.03931159750369104,0.016025644099858793,0.03931159750369104,0.040785495919357435,0.03152239994229211,0.03152239994229211,0.040785495919357435,0.040785495919357435,0.023419036520006736,0.016025644099858793,0.040785495919357435,0.040785495919357435,0.040785495919357435,0.03152239994229211,0.03152239994229211,0.03931159750369104,0.016025644099858793,0.03931159750369104,0.03152239994229211
1999-11-30,0.03291341587651205,0.03396102944748884,0.004164740804387163,0.03396102944748884,0.03523566675772969,0.027234752835423145,0.027234752835423145,0.03523566675772969,0.03523566675772969,0.029868415344920615,0.004164740804387163,0.03523566675772969,0.03523566675772969,0.03523566675772969,0.027234752835423145,0.027234752835423145,0.03396102944748884,0.004164740804387163,0.03396102944748884,0.027234752835423145
1999-12-31,0.07338969626536768,0.07572637961103913,0.01428302491593406,0.07572637961103913,0.07856787385946765,0.0607266884272818,0.0607266884272818,0.07856787385946765,0.07856787385946765,0.061626297659804485,0.01428302491593406,0.07856787385946765,0.07856787385946765,0.07856787385946765,0.0607266884272818,0.0607266884272818,0.07572637961103913,0.01428302491593406,0.07572637961103913,0.0607266884272818
2000-01-31,-0.01652221871036509,-0.017049634646633,-0.012451808888496122,-0.017049634646633,-0.0176881065862437,-0.013669852595010861,-0.013669852595010861,-0.0176881065862437,-0.0176881065862437,-0.004679894101508803,-0.012451808888496122,-0.0176881065862437,-0.0176881065862437,-0.0176881065862437,-0.013669852595010861,-0.013669852595010861,-0.017049634646633,-0.012451808888496122,-0.017049634646633,-0.013669852595010861
2000-02-29,0.042979941685617765,0.04434660647112429,-0.0038080564722173444,0.04434660647112429,0.04601232485637134,0.03556601238132158,0.03556601238132158,0.04601232485637134,0.04601232485637134,0.04820792148523336,-0.0038080564722173444,0.04601232485637134,0.04601232485637134,0.04601232485637134,0.03556601238132158,0.03556601238132158,0.04434660647112429,-0.0038080564722173444,0.04434660647112429,0.03556601238132158
2000-03-31,0.02966332485225734,0.030610503076634238,0.024238260430023816,0.030610503076634238,0.031756538387302774,0.024541987117430324,0.024541987117430324,0.031756538387302774,0.031756538387302774,0.006527918588784047,0.024238260430023816,0.031756538387302774,0.031756538387302774,0.031756538387302774,0.024541987117430324,0.024541987117430324,0.030610503076634238,0.024238260430023816,0.030610503076634238,0.024541987117430324
2000-04-30,-0.04148966677348172,-0.042810776831107684,-0.008783592318420796,-0.042810776831107684,-0.044417074542844624,-0.034330723511613793,-0.034330723511613793,-0.044417074542844624,-0.044417074542844624,-0.03413374620388205,-0.008783592318420796,-0.044417074542844624,-0.044417074542844624,-0.044417074542844624,-0.034330723511613793,-0.034330723511613793,-0.042810776831107684,-0.008783592318420796,-0.042810776831107684,-0.034330723511613793
2000-05-31,-0.03387157641947333,-0.03494963560944303,-0.003932207195141966,-0.03494963560944303,-0.03626142683450145,-0.028027657828215955,-0.028027657828215955,-0.03626142683450145,-0.03626142683450145,-0.031090088923116356,-0.003932207195141966,-0.03626142683450145,-0.03626142683450145,-0.03626142683450145,-0.028027657828215955,-0.028027657828215955,-0.03494963560944303,-0.003932207195141966,-0.03494963560944303,-0.028027657828215955
2000-06-30,0.035161048592312574,0.03628027253713287,0.004922485110835029,0.03628027253713287,0.037641890667202985,0.02909451475606506,0.02909451475606506,0.037641890667202985,0.037641890667202985,0.03143693473409022,0.004922485110835029,0.037641890667202985,0.037641890667202985,0.037641890667202985,0.02909451475606506,0.02909451475606506,0.03628027253713287,0.004922485110835029,0.03628027253713287,0.02909451475606506
2000-07-31,-0.014279411594440584,-0.014734228245480213,-0.003927080134139167,-0.014734228245480213,-0.015286943622486223,-0.011815382000835473,-0.011815382000835473,-0.015286943622486223,-0.015286943622486223,-0.010847824809136946,-0.003927080134139167,-0.015286943622486223,-0.015286943622486223,-0.015286943622486223,-0.011815382000835473,-0.011815382000835473,-0.014734228245480213,-0.003927080134139167,-0.014734228245480213,-0.011815382000835473
2000-08-31,0.04915355107117722,0.05071956685491935,0.016341673146237093,0.05071956685491935,0.05262178380442823,0.04067123071630972,0.04067123071630972,0.05262178380442823,0.05262178380442823,0.03453041190218749,0.016341673146237093,0.05262178380442823,0.05262178380442823,0.05262178380442823,0.04067123071630972,0.04067123071630972,0.05071956685491935,0.016341673146237093,0.05071956685491935,0.04067123071630972
2000-09-30,-0.04428110949087667,-0.04569174371689477,-0.013721068017671858,-0.04569174371689477,-0.047405533348640505,-0.03663978293982746,-0.03663978293982746,-0.047405533348640505,-0.047405533348640505,-0.032103645821062995,-0.013721068017671858,-0.047405533348640505,-0.047405533348640505,-0.047405533348640505,-0.03663978293982746,-0.03663978293982746,-0.04569174371689477,-0.013721068017671858,-0.04569174371689477,-0.03663978293982746
2000-10-31,-0.02059618345116185,-0.02125153593658421,-0.001170049498418826,-0.02125153593658421,-0.022049355786872418,-0.01704289424711437,-0.01704289424711437,-0.022049355786872418,-0.022049355786872418,-0.020120264408678732,-0.001170049498418826,-0.022049355786872418,-0.022049355786872418,-0.022049355786872418,-0.01704289424711437,-0.01704289424711437,-0.02125153593658421,-0.001170049498418826,-0.02125153593658421,-0.01704289424711437
2000-11-30,-0.07416097251221095,-0.07652283610895792,-0.018670667251823137,-0.07652283610895792,-0.07939362661617422,-0.06136417671878788,-0.06136417671878788,-0.07939362661617422,-0.07939362661617422,-0.05805579099080916,-0.018670667251823137,-0.07939362661617422,-0.07939362661617422,-0.07939362661617422,-0.06136417671878788,-0.06136417671878788,-0.07652283610895792,-0.018670667251823137,-0.07652283610895792,-0.06136417671878788
2000-12-31,-0.01920326618037498,-0.01981432904685916,-0.0013070263430653025,-0.01981432904685916,-0.020558163580509194,-0.015890249352955462,-0.015890249352955462,-0.020558163580509194,-0.020558163580509194,-0.01854441467758911,-0.0013070263430653025,-0.020558163580509194,-0.020558163580509194,-0.020558163580509194,-0.015890249352955462,-0.015890249352955462,-0.01981432904685916,-0.0013070263430653025,-0.01981432904685916,-0.015890249352955462
2001-01-31,0.03559766796935923,0.03673169257440234,0.011119273968027074,0.03673169257440234,0.03810939944203051,0.029454776195079444,0.029454776195079444,0.03810939944203051,0.03810939944203051,0.02571970695416072,0.011119273968027074,0.03810939944203051,0.03810939944203051,0.03810939944203051,0.029454776195079444,0.029454776195079444,0.03673169257440234,0.011119273968027074,0.03673169257440234,0.029454776195079444
2001-02-28,-0.0872342695471846,-0.09001276751110124,-0.023856497883317847,-0.09001276751110124,-0.09338937572610184,-0.07218130328629963,-0.07218130328629963,-0.09338937572610184,-0.09338937572610184,-0.06640417249128641,-0.023856497883317847,-0.09338937572610184,-0.09338937572610184,-0.09338937572610184,-0.07218130328629963,-0.07218130328629963,-0.09001276751110124,-0.023856497883317847,-0.09001276751110124,-0.07218130328629963
2001-03-31,-0.0563898462349162,-0.058185711874743654,-0.014014867933658436,-0.058185711874743654,-0.060368601743159625,-0.046659565339441884,-0.046659565339441884,-0.060368601743159625,-0.060368601743159625,-0.044324867747048205,-0.014014867933658436,-0.060368601743159625,-0.060368601743159625,-0.060368601743159625,-0.046659565339441884,-0.046659565339441884,-0.058185711874743654,-0.014014867933658436,-0.058185711874743654,-0.046659565339441884
2001-04-30,0.06442405053893877,0.06647657200315334,0.02136854460141572,0.06647657200315334,0.06896975604271378,0.053306541983385095,0.053306541983385095,0.06896975604271378,0.06896975604271378,0.045307707069226634,0.02136854460141572,0.06896975604271378,0.06896975604271378,0.06896975604271378,0.053306541983385095,0.053306541983385095,0.06647657200315334,0.02136854460141572,0.06647657200315334,0.053306541983385095
2001-05-31,-0.008895148877205482,-0.009178316603401564,-0.0014020356753060837,-0.009178316603401564,-0.009522761962331656,-0.007360392523272821,-0.007360392523272821,-0.009522761962331656,-0.009522761962331656,-0.007796997588533763,-0.0014020356753060837,-0.009522761962331656,-0.009522761962331656,-0.009522761962331656,-0.007360392523272821,-0.007360392523272821,-0.009178316603401564,-0.0014020356753060837,-0.009178316603401564,-0.007360392523272821
2001-06-30,-0.00042299228257459964,-0.00043732457863085005,-0.005959677510707198,-0.00043732457863085005,-0.00045291701628825693,-0.00034902481670505067,-0.00034902481670505067,-0.00045291701628825693,-0.00045291701628825693,0.005495283645411649,-0.005959677510707198,-0.00045291701628825693,-0.00045291701628825693,-0.00045291701628825693,-0.00034902481670505067,-0.00034902481670505067,-0.00043732457863085005,-0.005959677510707198,-0.00043732457863085005,-0.00034902481670505067
2001-07-31,-0.023595989690411483,-0.02434697126217714,-0.0025498502343299194,-0.02434697126217714,-0.025260830978184934,-0.019524966582894397,-0.019524966582894397,-0.025260830978184934,-0.025260830978184934,-0.02184690004211811,-0.0025498502343299194,-0.025260830978184934,-0.025260830978184934,-0.025260830978184934,-0.019524966582894397,-0.019524966582894397,-0.02434697126217714,-0.0025498502343299194,-0.02434697126217714,-0.019524966582894397
2001-08-31,-0.04441485494788034,-0.04582990818727614,-0.014839240040663063,-0.04582990818727614,-0.047548730303413105,-0.03675026877385597,-0.03675026877385597,-0.047548730303413105,-0.047548730303413105,-0.03112880580192002,-0.014839240040663063,-0.047548730303413105,-0.047548730303413105,-0.047548730303413105,-0.03675026877385597,-0.03675026877385597,-0.04582990818727614,-0.014839240040663063,-0.04582990818727614,-0.03675026877385597
2001-09-30,-0.07087346435605031,-0.07313100646186502,-0.020415656583118197,-0.07313100646186502,-0.07587419309274841,-0.05864351227816311,-0.05864351227816311,-0.07587419309274841,-0.07587419309274841,-0.05292133285581864,-0.020415656583118197,-0.07587419309274841,-0.07587419309274841,-0.07587419309274841,-0.05864351227816311,-0.05864351227816311,-0.07313100646186502,-0.020415656583118197,-0.07313100646186502,-0.05864351227816311
2001-10-31,0.04476521119082329,0.04618970590772004,0.0032567704429361786,0.04618970590772004,0.04792364904463997,0.037042120213782885,0.037042120213782885,0.04792364904463997,0.04792364904463997,0.04302037731506758,0.0032567704429361786,0.04792364904463997,0.04792364904463997,0.04792364904463997,0.037042120213782885,0.037042120213782885,0.04618970590772004,0.0032567704429361786,0.04618970590772004,0.037042120213782885
2001-11-30,0.06037416384344997,0.062297580745350835,0.019501876544528562,0.062297580745350835,0.06463410574733935,0.049955622294455826,0.049955622294455826,0.06463410574733935,0.06463410574733935,0.04298051479078116,0.019501876544528562,0.06463410574733935,0.06463410574733935,0.06463410574733935,0.049955622294455826,0.049955622294455826,0.062297580745350835,0.019501876544528562,0.062297580745350835,0.049955622294455826
2001-12-31,-0.003217261412970994,-0.0033193974802554595,0.0014106339565399775,-0.0033193974802554595,-0.003444235071259067,-0.002662480234742602,-0.002662480234742602,-0.003444235071259067,-0.003444235071259067,-0.00472903595163861,0.0014106339565399775,-0.003444235071259067,-0.003444235071259067,-0.003444235071259067,-0.002662480234742602,-0.002662480234742602,-0.0033193974802554595,0.0014106339565399775,-0.0033193974802554595,-0.002662480234742602
2002-01-31,-0.004881515977104514,-0.005037161223899087,-0.002450810658848523,-0.005037161223899087,-0.005225962795383145,-0.004038985108869156,-0.004038985108869156,-0.005225962795383145,-0.005225962795383145,-0.002605161880713327,-0.002450810658848523,-0.005225962795383145,-0.005225962795383145,-0.005225962795383145,-0.004038985108869156,-0.004038985108869156,-0.005037161223899087,-0.002450810658848523,-0.005037161223899087,-0.004038985108869156
2002-02-28,-0.0344374848058646,-0.03553362740148063,-0.004485800235360133,-0.03553362740148063,-0.03686727018124583,-0.028495847564592114,-0.028495847564592114,-0.03686727018124583,-0.03686727018124583,-0.031123861215728472,-0.004485800235360133,-0.03686727018124583,-0.03686727018124583,-0.03686727018124583,-0.028495847564592114,-0.028495847564592114,-0.03553362740148063,-0.004485800235360133,-0.03553362740148063,-0.028495847564592114
2002-03-31,0.02456484011946139,0.025347490432201872,0.008321058582853754,0.025347490432201872,0.02629811642017603,0.020325713838693374,0.020325713838693374,0.02629811642017603,0.02629811642017603,0.01710333640151226,0.008321058582853754,0.02629811642017603,0.02629811642017603,0.02629811642017603,0.020325713838693374,0.020325713838693374,0.025347490432201872,0.008321058582853754,0.025347490432201872,0.020325713838693374
2002-04-30,-0.04345268493265406,-0.04483708749382312,-0.014544771345949581,-0.04483708749382312,-0.04651867073472605,-0.03595413407687276,-0.03595413407687276,-0.04651867073472605,-0.04651867073472605,-0.030427580791360476,-0.014544771345949581,-0.04651867073472605,-0.04651867073472605,-0.04651867073472605,-0.03595413407687276,-0.03595413407687276,-0.04483708749382312,-0.014544771345949581,-0.04483708749382312,-0.03595413407687276
2002-05-31,-0.01448939937914935,-0.014950536565750133,-0.001484046739070641,-0.014950536565750133,-0.015511713956328924,-0.01198955266085537,-0.01198955266085537,-0.015511713956328924,-0.015511713956328924,-0.013496695512117282,-0.001484046739070641,-0.015511713956328924,-0.015511713956328924,-0.015511713956328924,-0.01198955266085537,-0.01198955266085537,-0.014950536565750133,-0.001484046739070641,-0.014950536565750133,-0.01198955266085537
2002-06-30,-0.04994023756010489,-0.05153158991376372,-0.018459269567240085,-0.05153158991376372,-0.05346400334338658,-0.04132185021820556,-0.04132185021820556,-0.05346400334338658,-0.05346400334338658,-0.03323549497058665,-0.018459269567240085,-0.05346400334338658,-0.05346400334338658,-0.05346400334338658,-0.04132185021820556,-0.04132185021820556,-0.05153158991376372,-0.018459269567240085,-0.05153158991376372,-0.04132185021820556
2002-07-31,-0.04012568564519793,-0.041405013959497555,-0.019712833025975297,-0.041405013959497555,-0.042957006126843104,-0.033200219063694095,-0.033200219063694095,-0.042957006126843104,-0.042957006126843104,-0.021844893502467218,-0.019712833025975297,-0.042957006126843104,-0.042957006126843104,-0.042957006126843104,-0.033200219063694095,-0.033200219063694095,-0.041405013959497555,-0.019712833025975297,-0.041405013959497555,-0.033200219063694095
2002-08-31,-0.00206252068532167,0.009747384015139266,0.013648066230803047,0.009747384015139266,0.010108296529248625,0.00781416677964009,0.00781416677964009,0.010108296529248625,0.010108296529248625,0.008066957649628774,0.013648066230803047,0.010108296529248625,0.010108296529248625,0.010108296529248625,0.00781416677964009,0.00781416677964009,0.009747384015139266,0.013648066230803047,0.009747384015139266,0.00781416677964009
2002-09-30,-0.05417363468385183,-0.04672662837891181,-0.016994043793237622,-0.04672662837891181,-0.04848129262737599,-0.03746811745713919,-0.03746811745713919,-0.04848129262737599,-0.04848129262737599,-0.020694717932135925,-0.016994043793237622,-0.04848129262737599,-0.04848129262737599,-0.04848129262737599,-0.03746811745713919,-0.03746811745713919,-0.04672662837891181,-0.016994043793237622,-0.04672662837891181,-0.03746811745713919
2002-10-31,0.06514640149598634,0.059264259944042975,0.01257366736816926,0.059264259944042975,0.06148999195924133,0.047524351783547795,0.047524351783547795,0.06148999195924133,0.06148999195924133,0.03887132256711298,0.01257366736816926,0.06148999195924133,0.06148999195924133,0.06148999195924133,0.047524351783547795,0.047524351783547795,0.059264259944042975,0.01257366736816926,0.059264259944042975,0.047524351783547795
2002-11-30,0.04652017089536922,0.04602903589302023,0.013441136980314123,0.04602903589302023,0.047756060950256224,0.03691021567551631,0.03691021567551631,0.047756060950256224,0.047756060950256224,0.030744165820006136,0.013441136980314123,0.047756060950256224,0.047756060950256224,0.047756060950256224,0.03691021567551631,0.03691021567551631,0.04602903589302023,0.013441136980314123,0.04602903589302023,0.03691021567551631
2002-12-31,-0.04326043245201368,-0.03489117657512346,-0.004341779880926903,-0.03489117657512346,-0.03620334062409429,-0.02797993016975446,-0.02797993016975446,-0.03620334062409429,-0.03620334062409429,-0.020862702794283046,-0.004341779880926903,-0.03620334062409429,-0.03620334062409429,-0.03620334062409429,-0.02797993016975446,-0.02797993016975446,-0.03489117657512346,-0.004341779880926903,-0.03489117657512346,-0.02797993016975446
2003-01-31,-0.005220662620881691,-0.006627774525858141,-0.0073988489803997895,-0.006627774525858141,-0.006875280582301142,-0.005313301189626563,-0.005313301189626563,-0.006875280582301142,-0.006875280582301142,-0.0005140148704114367,-0.0073988489803997895,-0.006875280582301142,-0.006875280582301142,-0.006875280582301142,-0.005313301189626563,-0.005313301189626563,-0.006627774525858141,-0.0073988489803997895,-0.006627774525858141,-0.005313301189626563
2003-02-28,0.003976633476656064,0.010774430994612567,0.003341194358637034,0.010774430994612567,0.011176743176002814,0.00864038392916261,0.00864038392916261,0.011176743176002814,0.011176743176002814,0.014146155303061268,0.003341194358637034,0.011176743176002814,0.011176743176002814,0.011176743176002814,0.00864038392916261,0.00864038392916261,0.010774430994612567,0.003341194358637034,0.010774430994612567,0.00864038392916261
2003-03-31,0.0013926880733962461,-0.0015027503867169473,-0.002422475881630563,-0.0015027503867169473,-0.0015580492072605262,-0.0012046991178291766,-0.0012046991178291766,-0.0015580492072605262,-0.0015580492072605262,-0.002037290876461327,-0.002422475881630563,-0.0015580492072605262,-0.0015580492072605262,-0.0015580492072605262,-0.0012046991178291766,-0.0012046991178291766,-0.0015027503867169473,-0.002422475881630563,-0.0015027503867169473,-0.0012046991178291766
2003-04-30,0.041746934261046614,0.04533613754628514,0.023433227511409933,0.04533613754628514,0.047034615582732385,0.03635199493244201,0.03635199493244201,0.047034615582732385,0.047034615582732385,0.02433954154975942,0.023433227511409933,0.047034615582732385,0.047034615582732385,0.047034615582732385,0.03635199493244201,0.03635199493244201,0.04533613754628514,0.023433227511409933,0.04533613754628514,0.03635199493244201
2003-05-31,0.034112360684616996,0.048812051711616705,0.027409285282189985,0.048812051711616705,0.05063743767123216,0.03913931024023971,0.03913931024023971,0.05063743767123216,0.05063743767123216,0.03523276731210083,0.027409285282189985,0.05063743767123216,0.05063743767123216,0.05063743767123216,0.03913931024023971,0.03913931024023971,0.048812051711616705,0.027409285282189985,0.048812051711616705,0.03913931024023971
2003-06-30,0.0038827940762856616,0.00011506012347383375,-0.0012514005182206818,0.00011506012347383375,0.000120602575894929,9.234156658722951e-05,9.234156658722951e-05,0.000120602575894929,0.000120602575894929,-0.00253596252097966,-0.0012514005182206818,0.000120602575894929,0.000120602575894929,0.000120602575894929,9.234156658722951e-05,9.234156658722951e-05,0.00011506012347383375,-0.0012514005182206818,0.00011506012347383375,9.234156658722951e-05
2003-07-31,0.019488611606780986,-0.0013893736543361297,-0.017119734526054482,-0.0013893736543361297,-0.0014333735589543047,-0.0011109697543376373,-0.0011109697543376373,-0.0014333735589543047,-0.0014333735589543047,-0.005876179068942524,-0.017119734526054482,-0.0014333735589543047,-0.0014333735589543047,-0.0014333735589543047,-0.0011109697543376373,-0.0011109697543376373,-0.0013893736543361297,-0.017119734526054482,-0.0013893736543361297,-0.0011109697543376373
2003-08-31,0.01722865818389549,0.02058955598247711,0.007987582858291195,0.02058955598247711,0.021360813468927403,0.016510268381594674,0.016510268381594674,0.021360813468927403,0.021360813468927403,0.015485882222834898,0.007987582858291195,0.021360813468927403,0.021360813468927403,0.021360813468927403,0.016510268381594674,0.016510268381594674,0.02058955598247711,0.007987582858291195,0.02058955598247711,0.016510268381594674
2003-09-30,-0.009750403770179212,0.002721435933321154,0.010131989220075396,0.002721435933321154,0.00281877297668931,0.0021805932495038965,0.0021805932495038965,0.00281877297668931,0.00281877297668931,0.005438824647602022,0.010131989220075396,0.00281877297668931,0.00281877297668931,0.00281877297668931,0.0021805932495038965,0.0021805932495038965,0.002721435933321154,0.010131989220075396,0.002721435933321154,0.0021805932495038965
2003-10-31,0.03376905269657207,0.02831600214721415,0.00681833954220027,0.02831600214721415,0.02938006123064063,0.022706330536288788,0.022706330536288788,0.02938006123064063,0.02938006123064063,0.015034266929373158,0.00681833954220027,0.02938006123064063,0.02938006123064063,0.02938006123064063,0.022706330536288788,0.022706330536288788,0.02831600214721415,0.00681833954220027,0.02831600214721415,0.022706330536288788
