Date,1,2,3,4,5,6,7,8
2001-09-30,-0.13109536419966925,-0.14381687065482684,-0.15653837710998447,-0.05714098203991498,-0.09042990184123706,-0.020415656583118197,-0.032047927926958035,-0.04130016047254939
2001-10-31,0.09323494724926383,0.10891002013448758,0.12458509301971135,0.00911531111577499,0.07351153661177688,0.0032567704429361786,0.005112387348647516,0.02023403063041352
2001-11-30,0.1093901832504299,0.11855408080552124,0.12771797836061258,0.05458342095629745,0.07344342109079811,0.019501876544528562,0.030613501524917687,0.036463405664805264
2001-12-31,-0.00848096817075451,-0.010911229745827788,-0.013341491320901068,0.00394819579999194,-0.008080791503786574,0.0014106339565399775,0.002214373815824051,-0.00045559964710588266
2002-01-31,-0.007898669703582616,-0.007946820238813176,-0.007994970774043736,-0.006859526034362119,-0.004451598635946608,-0.002450810658848523,-0.003847214172986526,-0.003478893484702243
2002-02-28,-0.06958126963324411,-0.08007016943309281,-0.09055906923294149,-0.01255521857157974,-0.05318323562119348,-0.004485800235360133,-0.007041684016003152,-0.01676830268829165
2002-03-31,0.04409029776019253,0.047512745969737556,0.050935194179282585,0.02328964817272142,0.02922551168845623,0.008321058582853754,0.013062165532300614,0.015070599388501844
2002-04-30,-0.07817991006285901,-0.08437205498366832,-0.09056419990447763,-0.04070907613820355,-0.05199345888973593,-0.014544771345949581,-0.022831976131226735,-0.02655249857221654
2002-05-31,-0.029712532368864723,-0.03444539234862977,-0.03917825232839482,-0.00415366940163714,-0.023062624927966784,-0.001484046739070641,-0.002329615152975345,-0.0068102880619267114
2002-06-30,-0.08796574964206633,-0.09370081691555958,-0.09943588418905284,-0.051665288672803115,-0.05679151271611688,-0.018459269567240085,-0.028976846189917863,-0.031575092365419506
2002-07-31,-0.0653947440854451,-0.06613347933512567,-0.06687221458480623,-0.055173862927559804,-0.03732769884202172,-0.019712833025975297,-0.03094465512194283,-0.028333548693878698
2002-08-31,-0.006299425792957652,-0.008489016680472621,-0.01067860756798759,0.004761261714884849,-0.006535748082161049,0.013648066230803047,0.012891715884646163,0.006625533558691937
2002-09-30,-0.0887122341320648,-0.09001928621063461,-0.09132633828920442,-0.07339666753968128,-0.05106061699261009,-0.016994043793237622,-0.03326861627669759,-0.033045465146154376
2002-10-31,0.11853927523629419,0.1287954611523393,0.1390516470683844,0.05759877297035715,0.08003824029671053,0.01257366736816926,0.025455448238676476,0.0347525509339238
2002-11-30,0.08385613459525015,0.09060053962766061,0.09734494466007107,0.043176348136451596,0.05591092913759954,0.013441136980314123,0.022517342341678154,0.027269676381421096
2002-12-31,-0.07819371642723971,-0.08462188920201191,-0.09105006197678411,-0.039598821159824216,-0.05232868748934065,-0.004341779880926903,-0.013819385658531413,-0.020952221625807305
2003-01-31,-0.004626440803088218,-0.001879700260571178,0.0008670402819458618,-0.01721655894217945,0.0012437150891506377,-0.0073988489803997895,-0.010723443326673437,-0.006535881546149289
2003-02-28,0.012244084878030796,0.016537854628726124,0.020831624379421456,-0.009434649180074509,0.012756018599121831,0.003341194358637034,0.0004510840237292625,0.003189759884726454
2003-03-31,0.002431124647952689,0.002574959099827179,0.002718793551701669,0.00149764286809298,0.001549202265022628,-0.002422475881630563,-0.0016904103071858105,-0.0006998736744873031
2003-04-30,0.067331041310826,0.0675826502379787,0.06783425916513142,0.059228538202361077,0.03772654814260316,0.023433227511409933,0.035162340403079896,0.03109773272366726
2003-05-31,0.058889364069134906,0.061930294722833054,0.0649712253765312,0.03838551554253115,0.03691141291610726,0.027409285282189985,0.033245427999743206,0.029614207601601467
2003-06-30,0.005509473101330913,0.004981542485385843,0.0044536118694407725,0.00745545353344596,0.002325790975789419,-0.0012514005182206818,0.0008318151589657994,0.0010924376522849378
2003-07-31,0.037244577154364335,0.04161879096554491,0.045993004776725493,0.01261906508791677,0.026746138921080426,-0.017119734526054482,-0.011426869863907174,-0.0009620190000095823
2003-08-31,0.03165622256717532,0.034593590038536536,0.03753095750989775,0.014438105741375117,0.021649800845301836,0.007987582858291195,0.010518142051641442,0.011682020511780486
2003-09-30,-0.018123218778477883,-0.019937675152641093,-0.021752131526804303,-0.007634128201011549,-0.012578849687323845,0.010131989220075396,0.006720473615083487,0.0012926772204359055
2003-10-31,0.058501907208669275,0.061662514031526464,0.06482312085438365,0.03746856888880553,0.03686241372704706,0.00681833954220027,0.01539464021429474,0.018362814964012063
2003-11-30,0.005743605521498394,0.0052200795600295235,0.0046965535985606524,0.0076446220283312594,0.0024618773557932724,0.0034670102095042486,0.004916973413589982,0.0036960733548796385
2003-12-31,0.02897009722195087,0.027031559030260513,0.02509302083857015,0.035219288136585696,0.013391775005897324,0.015494505863868345,0.022243661084377458,0.017243890143962784
2004-01-31,0.013810109024640176,0.013506190123080275,0.013202271221520375,0.013839250566711989,0.00724459614965462,0.008976611103468158,0.011211501346392757,0.0087890706000317
2004-02-29,-0.0037561518571441444,-0.006462044989310424,-0.009167938121476704,0.0094994323337641,-0.0058404398329659135,0.008339035191939341,0.009558592353176534,0.004708236251244841
2004-03-31,-0.013891279223500428,-0.014562883511464328,-0.015234487799428226,-0.00927210711295414,-0.008643507109611034,-0.00025500792516491193,-0.0025842081745881575,-0.003662266542821972
2004-04-30,-0.020553356973422636,-0.02164676361866972,-0.02274017026391681,-0.01324462977888351,-0.012927200337143558,-0.018244145524932098,-0.01898870555970161,-0.014994280572401056
2004-05-31,0.03141354071373015,0.03482063137602483,0.038227722038319506,0.011986118131407488,0.022166972783306597,0.0037232129988967457,0.006244022712724405,0.009100684598968005
2004-06-30,0.021880920361836767,0.023286532967799735,0.024692145573762706,0.01295105318610656,0.014097454054654148,0.006910155143227053,0.00921687485720507,0.009112420809388852
2004-07-31,-0.048078383177719765,-0.05240814292162657,-0.05673790266553338,-0.02255315330065329,-0.03269859594709202,-0.004739132129738084,-0.00980967314510317,-0.013822283310079925
2004-08-31,-0.012606884833670656,-0.015344040442230953,-0.018081196050791254,0.00170516400537084,-0.01079711805031528,0.009636405381309356,0.008679649113893746,0.0029770972187181774
2004-09-30,0.019958052634322047,0.022246574721162236,0.024535096808002425,0.0070259229510876,0.014255335832905065,0.0045675457303153266,0.005700670231131042,0.006910401538789746
2004-10-31,0.029766020927438786,0.03348599023443158,0.03720595954142436,0.009019395538799869,0.021686607482564985,0.007046696230527791,0.008330423343571083,0.01029040901180519
2004-11-30,0.043015988829865306,0.04458061829146085,0.0461452477530564,0.031162072921007977,0.02605081353270367,0.005942317167549434,0.013035873829403338,0.014354354910667777
2004-12-31,0.017112296449575612,0.020048059244049385,0.02298382203852315,0.01230797904212496,-0.003501145757697166,0.006024902196878189,0.011956986775897991,0.009313941682353048
2005-01-31,-0.0469979424230611,-0.04746120105538216,-0.047924459687703216,-0.026516183195392028,-0.04778695702698064,-0.00683844986825841,-0.00810214130140594,-0.013112292808259462
2005-02-28,0.009501363167420049,0.0038269066115114493,-0.001847549944397151,0.02394111796886969,0.015508894878526606,0.009748410349189933,0.010566138531003806,0.007636471017413022
2005-03-31,-0.017417409629375324,-0.015703438510806723,-0.013989467392238124,-0.01769826124620582,-0.016809937878798153,-0.00961363773258009,-0.010699816728409212,-0.00927424197139251
2005-04-30,-0.02500420605012513,-0.02871628593393963,-0.03242836581775413,-0.009401206634286329,-0.011808143758000836,0.006765840632050432,0.0018404583613109413,-0.002684821387212776
2005-05-31,0.04639834813667984,0.05595966503221902,0.0655209819277582,0.01079243927556684,0.016138077598031292,0.0051135419969988855,0.012037163685909496,0.014759656621299822
2005-06-30,-0.00778686173914935,-0.01556065212762278,-0.02333444251609621,0.01395335550371567,0.009972428861650668,0.01574969469094986,0.011656382228594234,0.0059625838425191105
2005-07-31,0.046773658542749626,0.05198762582201308,0.05720159310127654,0.022501346496273215,0.024871207492682436,-0.0013035975814161445,0.006412883103661867,0.011117281930252939
2005-08-31,-0.0073982927100155315,-0.009331286090193574,-0.011264279470371612,-0.00249875384044385,0.0011160097974770604,0.008554948304997236,0.004986343734082834,0.0022079742748458446
2005-09-30,0.025261087946509705,0.018086269635832455,0.010911451325155204,0.028428993946249318,0.048444980063687824,0.013073166503433617,0.008922549330827933,0.010313831924834366
2005-10-31,-0.015250481164375813,-0.013738190915718092,-0.012225900667060372,-0.01848276847078289,-0.010116557520609326,-0.012367392274185242,-0.014493417630406766,-0.010979314848907322
2005-11-30,0.05610531266494702,0.051988365877584125,0.04787141909022123,0.048223617291687886,0.059394634859742654,0.026948541911137568,0.028078682634432375,0.02653652895308977
2005-12-31,0.0012197899804186358,-0.005416005382804613,-0.012051800746027862,0.01381341849422339,0.020947756119103853,0.01853407043334865,0.013060155643983959,0.00872537152045485
2006-01-31,0.04869500770485283,0.040301893161203396,0.031908778617553965,0.046588913874961724,0.07331921690583759,0.027772626128157455,0.023225813057531124,0.023119299126069935
2006-02-28,-0.012370448062924436,-0.013974713426899776,-0.015578978790875114,0.0006741661897295896,-0.015578670652594693,0.0010716913219455258,0.002479599026456492,-0.0010680487335065145
2006-03-31,0.023173600126271964,0.019993814085949274,0.01681402804562658,0.02241404109189462,0.02958237228498639,0.0032212264386724636,0.003944128091531267,0.006261835951426432
2006-04-30,0.02861494107694044,0.015129944503514422,0.001644947930088404,0.0449354498923064,0.0673894701325814,0.027091861428736718,0.019587266236673305,0.01762246875129059
2006-05-31,-0.04880987919519467,-0.05171669500477721,-0.05462351081435975,-0.02504849963073682,-0.03884132860380723,-0.011230133200707683,-0.014346213619169745,-0.016958214607260644
2006-06-30,-0.009949571463717723,-0.005601259579330662,-0.0012529476949436021,-0.012186078206323381,-0.02674945007692289,-0.00840089261354121,-0.004451209064152797,-0.004970029299150559
2006-07-31,-0.014775466572391815,-0.02268279584837324,-0.030590125124354658,0.01259089617445556,-0.0007791699542962112,0.013640703275223048,0.010938254416177979,0.004017900503632967
2006-08-31,0.02771085002467425,0.03167695716163046,0.035643064298586664,0.011143235916186059,0.012847765383074645,0.008657288246499457,0.011974359552144575,0.011749551784853988
2006-09-30,0.02138029438782566,0.027846854504503644,0.034313414621181614,0.0053198098484154,-0.0055800111632988425,-0.00034697318448354,0.00672690052789452,0.006904735102163592
2006-10-31,0.03589100422793234,0.03619243658447136,0.036493868941010386,0.025945647024610267,0.027899424764078674,0.012934371450630474,0.016066349060852667,0.015540784316682396
2006-11-30,0.03830027904951121,0.0328515280413686,0.027402777033225988,0.03458687491412246,0.05390821024850617,0.0270943736398778,0.023384262695777914,0.021326015265431222
2006-12-31,-0.010646495345409429,-0.01202988779223931,-0.01341328023906919,0.0038623798978183587,-0.01852601254229859,-0.007051246163953423,-0.0027535136452543373,-0.004401806986304763
2007-01-31,0.020573395403944574,0.018614973830232643,0.016656552256520712,0.01821680886720131,0.02366134049858752,0.007973766974532216,0.008262846442893958,0.008514551344915584
2007-02-28,-0.008204483142579572,-0.010466997006110843,-0.012729510869642113,-0.006096809985603139,0.007160189267943457,0.008762227973323223,0.0027553739894448127,0.0011489987068377633
2007-03-31,0.003229772237083575,0.0037087449104068054,0.0041877175837300344,0.0047731352621055295,-0.004039130720862769,-0.003552039950719813,-0.0004278006799467442,-0.00021390263839492283
2007-04-30,0.045178261009827206,0.04427753370963319,0.04337680640943918,0.03716753043432614,0.035815256050746605,0.0181423500787926,0.022435985130749334,0.020766254756644013
2007-05-31,0.020118394296753328,0.02219169177833491,0.024264989259916485,0.016812796718927336,0.0005613655274276565,-0.0022717138802658358,0.005238260889522153,0.005507287862111075
2007-06-30,-0.005378106874913618,-0.0014990169978608878,0.002380072879191842,-0.01604773443492414,-0.00891183658528324,-0.01066807827672631,-0.01079691443741985,-0.007237613996877671
2007-07-31,-0.0034037872253015918,-0.0027847766597139815,-0.002165766094126371,-0.01482232770892636,0.012773121928047124,0.005238784855266101,-0.002260299503925646,-0.0005923532551555906
2007-08-31,0.02059142748701783,0.02101775896402149,0.02144409044102515,0.01231207466056571,0.01849868702537587,0.0098406251104167,0.010172259682519903,0.009762703846158651
2007-09-30,0.060632927208538856,0.05150557173690973,0.042378216265280606,0.05862421705321218,0.0823230022384463,0.036289619749134375,0.03285557421325584,0.030805455286939985
2007-10-31,0.05600436539833942,0.05473768175746349,0.05347099811658757,0.030350992163607496,0.06990399575434335,0.02460300756821677,0.0200938339778102,0.022876814220987498
2007-11-30,-0.04914867216236226,-0.05038189112329164,-0.05161511008422102,-0.03207315936719553,-0.03864617525144281,-0.0021997534702495204,-0.007996816266910874,-0.01265746607161745
2007-12-31,0.011431565601372373,0.005838564465324665,0.0002455633292769558,0.012060681447081157,0.037383442686277434,0.012342950539873292,0.0053174944630470615,0.006251627044773262
2008-01-31,-0.054280067261159096,-0.07096539491019535,-0.08765072255923159,-0.009798211786076129,0.009988914858425131,0.01636173601978677,-0.0020712108620813165,-0.00846560891973172
2008-02-29,-0.020556590710004378,-0.028032589286837183,-0.03550858786366999,-0.0024003258958535216,0.008736795509982177,0.005546039092367714,-0.002413105894711689,-0.004058833238029035
2008-03-31,-0.005510488431916195,0.0032552328639784047,0.012020954159873004,-0.02425717767153619,-0.02590813533603749,-0.012509502741302452,-0.009383965529454804,-0.006776885390082961
2008-04-30,0.045073877914385746,0.05244906828691347,0.05982425865944119,0.020887135548151456,0.010984025771435677,-0.0038021205606346255,0.007282183450498554,0.010825583883494017
2008-05-31,0.037244382387317816,0.040740422397910425,0.044236462408503034,0.01335141556259832,0.03091586249305195,0.00024966895713120175,0.002465048738000389,0.007945554909541283
2008-06-30,-0.06191686151805048,-0.06769125842222867,-0.07346565532640689,-0.044952421246415145,-0.016022724509622544,-0.003927524136338796,-0.020484404455883204,-0.020713096456464398
2008-07-31,-0.0020207178801728122,0.0009641346743429068,0.003948987228858627,-0.010622667582803889,-0.005408452306510276,-0.0066324004184879475,-0.006577523930804411,-0.004178703166576996
2008-08-31,-0.008883658892731931,0.0003146372947353069,0.00951293348220255,-0.017058033837419852,-0.0463976040016654,-0.01328904729265768,-0.004092858833153077,-0.005284756855872616
2008-09-30,-0.09705084927202878,-0.10732190086930014,-0.11759295246657152,-0.05358489407302795,-0.04412958334929249,-0.01013568361565444,-0.027492067251493425,-0.0313000276916955
2008-10-31,-0.15880354256505208,-0.14161687436383802,-0.124430206162624,-0.16404952120863223,-0.1585040244760993,-0.08545225832441723,-0.09477093957970426,-0.08292357169364398
2008-11-30,-0.05049067260287201,-0.06756606503874918,-0.08464145747462636,-0.01100374652453951,0.021659886358064984,0.044914338593056234,0.019881912273667493,0.006537027573393556
2008-12-31,0.03153060946103727,0.02509583159812731,0.01866105373521735,0.030054838642658097,0.05370445487004515,0.05125012684750432,0.041838864726298025,0.03214253777671351
2009-01-31,-0.020466963606487476,-0.02007827920128725,-0.01968959479608703,-0.04087116363552707,0.02149042513146049,-0.03510367261175415,-0.04739195468494106,-0.02985555860976731
2009-02-28,-0.05158613336590242,-0.047551821682600054,-0.04351750999929769,-0.07087738076093739,-0.014600574125846503,-0.02660020051967384,-0.04265374582001932,-0.03177889543390128
2009-03-31,0.06992365273737376,0.07444611761792641,0.07896858249847906,0.05070616034007133,0.030285818019470084,0.023301986382610967,0.036050614588683,0.03210815979269982
2009-04-30,0.08672341067096644,0.093183535430448,0.09964366018992957,0.059540359614218205,0.037648652733052644,0.0014963544555285455,0.020646514370697734,0.024843160731191197
2009-05-31,0.05413222410584194,0.041263118139865995,0.028394012173890055,0.07161543405994239,0.07191334971140317,0.03204050196507796,0.03288009696368757,0.02871165048756566
2009-06-30,0.0040064884142731565,0.012243217531100987,0.020479946647928814,-0.01611345348849833,-0.016801544995450963,-0.011503770831364588,-0.007422746527136982,-0.004083603971661649
2009-07-31,0.06861239207959004,0.06721062777492325,0.06580886347025647,0.05936371022833867,0.05003368888588876,0.02582121139308322,0.03426120608184137,0.03130398663354874
2009-08-31,0.017144723173438358,0.014867446866266336,0.012590170559094319,0.02601811125784392,0.006669703594939093,0.014205868864724832,0.018726178145786566,0.013391648834689423
2009-09-30,0.05163587637329476,0.047903014808622746,0.04417015324395073,0.04232544478501609,0.05754085920345879,0.028695064029290337,0.028047636740081275,0.026049723132869122
2009-10-31,-0.01279843551917802,-0.01765203455671442,-0.02250563359425082,-0.002289022326676658,0.007887642712565392,-0.0012260541511594555,-0.006292546520753863,-0.005386049079628627
2009-11-30,0.07717445008333611,0.06457491692265929,0.05197538376198248,0.08148418142301274,0.09998473560898818,0.04981058733764532,0.04740531483455731,0.04215884748439252
2009-12-31,0.01650284210218983,0.02699890290908235,0.03749496371597486,-0.008239137175512648,-0.018315029655431674,-0.026874189675964444,-0.016079171573467176,-0.008122321961369531
2010-01-31,-0.04614408612101664,-0.04772169625654596,-0.04929930639207527,-0.02921415605551506,-0.03514789931128336,-0.006381711916288067,-0.011340179009327519,-0.014285757371255077
2010-02-28,0.039404040046238965,0.037613653843899746,0.03582326764156053,0.03166080667813432,0.038503183111892436,0.01519781821404926,0.016983012290508456,0.01686928440985766
2010-03-31,0.05512255282042458,0.05718409535163956,0.059245637882854536,0.041299878883789415,0.030900997705648563,0.009677575388243702,0.019367555984560053,0.019884505215931554
2010-04-30,0.0286966438463378,0.02350875132609531,0.018320858805852817,0.028479400421470118,0.04306935494615138,0.02568783082050751,0.021881087085636384,0.018725118463412495
2010-05-31,-0.05233041827799825,-0.05482868805243481,-0.057326957826871354,-0.04646415086466929,-0.014708125675175678,-0.0012190772221471633,-0.016718630136852916,-0.016771213933966713
2010-06-30,-0.03942476894537964,-0.04258166609303944,-0.04573856324069924,-0.029152856234417206,-0.01252009845168303,0.005476235031427995,-0.005701821809390445,-0.008652531831385677
2010-07-31,0.04435239078889501,0.04986769758800097,0.05538300438710692,0.03254922066061288,0.0025843723586937498,0.0023898391870264372,0.01671752089479743,0.015681563566623567
2010-08-31,-0.02588025388142616,-0.03221820100830737,-0.03855614813518858,-0.014368228781291119,0.010141227762484467,0.021113086336862194,0.007255285870250004,0.0018861534182408515
2010-09-30,0.10271123601309079,0.10215304544731077,0.10159485488153076,0.07701522711239135,0.08411596628786383,0.02880347048994116,0.03831857932690627,0.03972109938498654
2010-10-31,0.05124228203067559,0.05007774284613694,0.048913203661598285,0.037787990557401646,0.048321574082460086,0.009019752403272898,0.012750859536921254,0.016144662097456776
2010-11-30,0.003730399830713474,0.0014465632760130539,-0.0008372732786873659,0.006333893428250279,0.011223965812314779,0.0015858539880670673,0.00033055939005056587,0.0009913211104933578
2010-12-31,0.04728716580808014,0.04292216045822104,0.03855715510836193,0.054107573923654326,0.03441545402824624,0.014759694172912391,0.02338486837105361,0.020779005941239204
2011-01-31,0.006776606426546393,0.013654112169139863,0.020531617911733333,-0.0028292487313375907,-0.023929098133549345,-0.016703480894597392,-0.007027886233262991,-0.004414698218511092
2011-02-28,0.03863257054080356,0.03232128001251494,0.026009989484226323,0.04231102176993088,0.04769647446780578,0.02716970943607253,0.026534663637950623,0.02268188533839531
2011-03-31,0.0011699657065973906,-0.000888450981698829,-0.0029468676699950487,0.0048783590728446995,0.007120362466846784,0.00406478936978444,0.0027222905415107772,0.00198909671171283
2011-04-30,0.04214582833629485,0.03317806629500987,0.024210304253724904,0.04710709105457711,0.06315651672731593,0.03453960702731144,0.030376262876008357,0.026128900618039866
2011-05-31,-0.013204498052973197,-0.011510008553722308,-0.009815519054471417,-0.013225501350569619,-0.015435801041524547,0.00016012248526871622,-0.0009953773341034177,-0.0026897293373022548
2011-06-30,-0.020303834734935404,-0.018209867652698695,-0.016115900570461982,-0.01910604453197578,-0.022562585651424966,-0.015297957319547648,-0.014919239586200065,-0.01256782019654953
2011-07-31,0.022343595765775447,0.017591427402100627,0.012839259038425806,0.011250324524637428,0.05493923807161713,0.025481545207965094,0.014136107721674491,0.014314350837489456
2011-08-31,-0.013604392677443473,-0.025450697252803002,-0.037297001828162535,-0.0016581689202532016,0.04765045582484727,0.03770329264136043,0.016470996510467857,0.010691911520602459
2011-09-30,-0.06549388475800177,-0.05198031479587735,-0.03846674483375293,-0.08178158128435882,-0.0821689082787444,-0.016234265836992775,-0.020912578002140268,-0.022868957466960584
2011-10-31,0.09533368377078483,0.08894978479974687,0.0825658858287089,0.09401626701345131,0.07833012232760861,0.03358957347946067,0.04538037400976361,0.04194956776371594
2011-11-30,-0.01161520639305384,-0.013920947840906441,-0.01622668928875904,0.00215719560692172,-0.0022026696562937997,0.012126469909594675,0.009076184344200343,0.007425257487311513
2011-12-31,-0.02410057571744493,-0.014094123137168924,-0.004087670556892912,-0.02467344133455779,-0.0631155306413628,-0.013562367339622286,-0.004409763355478317,-0.005955892536726449
2012-01-31,0.08128126290678261,0.0753091677655184,0.06933707262425418,0.06664889684066401,0.10106400898126236,0.04387735137426855,0.0405213212638581,0.04287267781881429
2012-02-29,0.03830181962547015,0.046192339690613524,0.0540828597557569,0.02148902335368638,0.010944166864248761,0.005991257382410452,0.014732263871988139,0.020819330126191984
