Date,Close,High,Low,Open,Volume,Ticker
,TLT,TLT,TLT,TLT,TLT,
2002-07-30,37.7485237121582,37.924488186155806,37.7485237121582,37.85502871130705,6100,TLT
2002-07-31,38.21622085571289,38.341248640287894,37.92449524646506,37.947646053820804,29400,TLT
2002-08-01,38.43383026123047,38.44308987069322,38.220823915050424,38.220823915050424,25000,TLT
2002-08-02,38.827457427978516,38.94322206165338,38.37829008406304,38.50794944137814,52800,TLT
2002-08-05,38.998779296875,39.10065271087271,38.827446415801106,38.91542864295462,61100,TLT
2002-08-06,38.66537857055664,38.850602647525605,38.535722776534996,38.83671146000263,64900,TLT
2002-08-07,38.757999420166016,38.96174631372254,38.60056120813152,38.71169427150036,40300,TLT
2002-08-08,38.757999420166016,38.79041337751761,38.60056120813152,38.70243465490979,40900,TLT
2002-08-09,39.30436325073242,39.30436325073242,38.896873467188705,38.896873467188705,35900,TLT
2002-08-12,39.5451545715332,40.14712786194425,39.4247585003101,39.498849477325,32100,TLT
2002-08-13,40.03137969970703,40.04064284204097,39.531279532138214,39.72113155573987,75400,TLT
2002-08-14,40.18421936035156,40.70284619471361,40.17032816946927,40.4990993074899,130000,TLT
2002-08-15,39.83226776123047,40.054537268156906,39.75354870928205,39.99896900821181,87100,TLT
2002-08-16,39.38774108886719,40.06380583821753,39.27660807697727,40.026763856157395,85000,TLT
2002-08-19,39.50814437866211,39.517403992635174,39.22567845893586,39.38312015932109,47300,TLT
2002-08-20,39.94801712036133,39.957280259921376,39.63776906929931,39.647032208859365,40800,TLT
2002-08-21,39.735008239746094,39.8692954917664,39.651657653418056,39.67481196795177,40000,TLT
2002-08-22,39.38774108886719,39.614642218079815,39.38774108886719,39.614642218079815,34400,TLT
2002-08-23,39.776702880859375,39.79985367277349,39.45255999837632,39.45255999837632,20100,TLT
2002-08-26,39.813751220703125,39.92025264336591,39.67020075606247,39.684091938770294,23900,TLT
2002-08-27,39.56369400024414,39.6748269797803,39.452557487854264,39.54517124817916,301800,TLT
2002-08-28,39.7628173828125,39.90636432490191,39.74892266625319,39.84153644570963,18100,TLT
2002-08-29,40.08234786987305,40.22126685117778,39.98510599610231,40.17496170169502,135700,TLT
